id,latitude,longitude,elevation,prominence
2775429,4.3983,-61.4331,1478.85,523.48
2775602,48.7606,112.3875,1478.78,305.86
2776215,38.3947,-79.9918,1478.58,516.94
2777694,14.395,106.9556,1478.08,866.3
2777960,27.0761,39.4703,1477.99,385.45
2778808,59.4797,145.4275,1477.7,852.84
2779086,76.4386,-62.2592,1477.62,584.59
2779294,28.9136,32.4269,1477.55,844.46
2779538,50.8844,118.1775,1477.46,601.98
2780219,13.3697,77.6853,1477.23,673.68
2780326,27.2689,39.6714,1477.19,390.53
2783613,29.5008,115.9553,1476.06,1417.63
2784779,2.9683,28.6975,1475.65,670.27
2786591,48.4308,121.6689,1475.01,509.6
2787025,64.6481,165.0561,1474.85,700.05
2788253,44.2467,115.3714,1474.41,302.83
2788428,-3.0658,32.8231,1474.35,303.5
2789461,59.6511,145.1322,1474.01,719.08
2791541,51.5728,122.4089,1473.32,545.34
2792725,54.7314,123.0522,1472.91,424.97
2792839,49.6225,-110.3383,1472.87,605.54
2793901,27.2228,119.9267,1472.52,944.29
2795263,10.8881,13.7806,1472.06,1096.62
2795699,62.9367,155.2594,1471.9,613.5
2795731,66.4639,-140.1817,1471.89,619.65
2796384,-18.1669,48.8578,1471.65,559.17
2796587,53.9442,127.7206,1471.58,1076.49
2798076,18.9836,44.6853,1471.08,370.88
2798640,66.7211,64.3922,1470.9,1151.84
2801085,-18.11,48.8161,1470.05,512.84
2801858,-15.6747,28.9267,1469.77,335.85
2803997,66.4389,-140.6267,1469.05,701.19
2804122,76.54,-63.805,1469.0,331.87
2805502,32.0274,-112.6905,1468.53,825.7
2807645,23.9114,116.597,1467.83,1139.15
2808564,-12.5961,49.1522,1467.55,1372.31
2809581,76.4928,-63.3442,1467.22,455.4
2811432,-19.7181,31.515,1466.64,403.01
2812684,63.5581,165.2895,1466.24,898.23
2815583,53.725,113.5605,1465.29,379.16
2815774,37.9947,127.5033,1465.22,1147.16
2817932,-1.7711,136.4281,1464.51,1464.51
2821757,-31.2781,151.8514,1463.17,437.72
2822425,62.9144,176.515,1462.95,1237.44
2822593,58.5453,140.0956,1462.9,798.6
2822630,32.7614,130.2986,1462.88,1445.97
2824164,9.1203,-8.9431,1462.34,685.11
2829890,16.0447,-61.6639,1460.4,1460.4
2831742,25.6956,34.1667,1459.77,898.42
2833247,64.4153,-124.2222,1459.28,1221.52
2836375,11.9828,31.0703,1458.22,873.11
2844907,61.1311,58.9294,1455.44,911.95
2844929,64.7611,167.3339,1455.43,887.7
2846290,36.3956,41.8567,1455.03,1069.88
2846612,1.9464,-65.455,1454.93,682.99
2847335,53.4956,114.3214,1454.7,438.64
2847715,68.1806,-67.1061,1454.56,976.29
2847743,62.9944,176.1522,1454.55,864.19
2848075,51.6461,121.4047,1454.47,564.12
2848268,-2.9756,132.5714,1454.4,1403.2
2848771,51.6625,138.3114,1454.23,1151.51
2848897,38.9293,-79.4573,1454.2,483.11
2850640,28.7072,32.3831,1453.61,342.99
2854459,-18.0022,48.5322,1452.36,420.63
2855263,49.8403,105.7794,1452.1,476.29
2855829,15.3689,36.6817,1451.92,788.11
2856726,-15.2328,29.7722,1451.63,519.7
2858272,22.8636,44.0147,1451.1,485.07
2858624,49.1128,13.1358,1450.99,1020.74
2859843,-26.8439,-50.5006,1450.57,597.15
2859852,66.4772,-179.4094,1450.56,1086.51
2861023,10.2833,9.6039,1450.17,769.95
2862531,69.0867,97.7411,1449.66,682.08
2864937,52.1814,112.3583,1448.85,352.23
2865017,8.1456,-9.9264,1448.83,898.08
2865149,11.5925,50.61,1448.78,976.03
2865513,54.9678,88.0956,1448.67,700.31
2865816,25.8625,64.0739,1448.56,881.91
2867065,61.6558,161.1511,1448.13,895.83
2870313,48.9783,13.3892,1447.04,489.56
2872132,57.3453,133.3875,1446.47,598.7
2872126,-75.5419,-70.9467,1446.47,375.53
2875858,-31.5878,150.9925,1445.31,459.5
2876831,-14.5822,32.1183,1444.99,468.78
2878152,-16.6342,30.0292,1444.55,349.94
2879224,54.1386,126.9458,1444.2,748.24
2879393,69.6206,98.0339,1444.14,632.59
2879706,51.0906,122.1833,1444.07,528.38
2881820,14.8969,105.8,1443.39,1314.13
2882429,67.6728,141.9372,1443.21,1154.62
2885054,0.9119,109.3853,1442.39,1337.07
2890360,51.3697,107.8467,1440.72,536.45
2890993,51.0308,118.5133,1440.5,613.71
2891941,79.1619,13.3433,1440.19,1116.23
2892218,25.0825,115.5292,1440.12,1039.46
2894888,-20.5539,-46.3267,1439.24,316.58
2895201,40.8033,0.3436,1439.13,454.06
2899331,-17.5558,28.0744,1437.77,450.8
2900644,67.7081,-159.4044,1437.36,1047.39
2902789,27.5697,40.0806,1436.66,395.2
2903421,36.9575,128.4847,1436.44,661.57
2903501,43.0836,110.0144,1436.42,332.37
2903787,17.9203,73.675,1436.32,821.42
2903867,-12.0775,37.63,1436.29,978.41
2905469,-26.3183,131.7442,1435.79,950.1
2908217,1.0133,128.1097,1434.93,1391.42
2908246,-15.7592,-41.7819,1434.92,642.63
2909438,39.8078,2.7942,1434.54,1434.54
2910043,8.8047,-78.4594,1434.35,1322.14
2911807,11.0831,41.2592,1433.78,841.64
2914204,51.4086,108.5081,1433.02,439.3
2914233,51.5886,107.9542,1433.01,467.8
2914999,46.6325,128.4639,1432.78,1055.46
2915034,20.3089,42.8736,1432.77,325.45
2918912,24.5725,56.1806,1431.56,459.56
2920733,53.1647,116.6308,1431.02,437.37
2922598,37.7267,26.6192,1430.44,1430.44
2923583,54.1256,120.2875,1430.15,508.53
2926990,-24.3739,-47.2433,1429.11,1363.43
2927364,-21.3681,-42.9386,1428.98,967.33
2930331,10.6533,-12.2625,1428.07,607.88
2930567,65.6933,61.9561,1428.0,762.2
2931331,26.5436,42.328,1427.76,400.0
2931633,15.3167,37.3292,1427.67,628.08
2931994,15.5042,-61.3983,1427.55,1427.55
2932097,3.9636,-63.5239,1427.51,690.36
2932432,-42.6628,146.5247,1427.41,973.8
2933630,34.4314,3.7464,1427.02,307.11
2933650,23.4739,40.6442,1427.01,417.42
2933894,15.4194,37.2233,1426.94,589.44
2935212,82.8231,-40.95,1426.5,922.02
2936340,53.6664,-123.3828,1426.14,589.54
2939636,4.1614,35.6261,1425.09,794.08
2939759,60.3783,-125.82,1425.04,466.07
2942665,-14.4,31.7628,1424.12,398.57
2942820,-17.3789,47.9611,1424.07,465.63
2942844,26.1206,112.5855,1424.06,1150.72
2943089,63.6456,166.0206,1423.99,786.99
2943903,46.3956,135.493,1423.74,927.01
2943938,18.0483,73.7108,1423.73,471.94
2944904,45.755,149.6722,1423.44,1423.44
2948759,49.2544,132.3083,1422.2,848.11
2948967,24.5094,114.4561,1422.15,997.06
2949123,60.9958,169.8572,1422.1,1192.48
2951085,52.1508,121.4658,1421.48,641.84
2951903,28.1606,111.7892,1421.23,1077.09
2953925,63.4794,161.4528,1420.6,781.67
2955262,16.705,52.53,1420.13,495.0
2956345,65.3714,-149.5367,1419.81,1126.72
2959055,22.6656,44.1303,1418.98,469.7
2959504,3.2278,31.0297,1418.84,383.41
2959647,-15.1639,29.1367,1418.81,311.81
2961430,45.3086,134.8872,1418.23,794.75
2961546,-14.0567,39.3958,1418.22,1033.3
2966211,79.2889,12.4667,1416.84,566.86
2966749,-23.3564,131.9125,1416.67,706.77
2967760,63.3092,175.4517,1416.36,971.85
2967974,14.5189,120.4664,1416.29,1274.75
2968912,48.09,153.2006,1416.0,1416.0
2969248,49.5117,122.0314,1415.89,554.86
2969280,-21.0625,-44.1228,1415.87,369.98
2969437,64.7989,-23.7889,1415.82,1415.82
2970948,51.0308,120.8342,1415.35,376.99
2971107,-13.9619,30.6747,1415.29,671.97
2973569,-15.2622,30.6531,1414.53,525.23
2973685,51.2639,117.8197,1414.49,515.88
2973963,58.405,137.7017,1414.41,744.28
2976159,12.4758,30.7028,1413.71,856.91
2979136,22.7017,35.2056,1412.78,723.59
2980641,30.0664,-111.6328,1412.3,697.38
2980903,51.0964,117.7617,1412.22,438.46
2981240,41.2486,-7.8867,1412.13,678.02
2982607,39.5175,-4.2467,1411.69,346.34
2985569,24.2892,3.2064,1410.74,790.77
2986283,51.2869,116.7992,1410.53,434.99
2991582,58.4614,136.8567,1408.85,700.32
2993007,51.4283,137.9175,1408.41,806.5
2996277,36.3986,8.0567,1407.38,617.11
2997073,50.0772,121.9231,1407.14,478.39
2997119,66.8475,-139.9044,1407.13,851.4
2999363,64.9922,-165.3294,1406.44,1302.67
2999774,24.1169,114.1633,1406.34,883.48
2999917,-20.9533,-45.6983,1406.29,563.52
3004133,70.6711,-21.9825,1405.03,1306.22
3004614,36.3669,7.3914,1404.87,492.8
3006181,22.1928,44.8022,1404.42,439.95
3007453,63.6592,161.7722,1404.05,711.64
3007699,51.5231,132.1725,1403.97,494.77
3009545,67.3467,176.7822,1403.41,722.49
3009636,82.9933,-44.4125,1403.38,1258.17
3009691,-1.7942,124.7239,1403.37,1403.37
3010756,23.6358,40.6553,1403.02,374.16
3010963,51.6208,123.5292,1402.96,445.85
3012544,24.7272,42.6739,1402.47,403.06
3012720,51.1564,120.3189,1402.41,448.01
3013051,23.6714,10.8897,1402.3,416.28
3014256,18.2753,73.6219,1401.91,765.93
3014981,43.4117,126.6547,1401.69,1033.82
3015426,76.665,-80.2692,1401.56,1225.59
3020065,-15.7247,28.4619,1400.1,382.73
3021207,8.1775,-9.415,1399.72,747.55
3026140,14.4183,98.2394,1398.2,1058.76
3032247,49.7783,122.4083,1396.36,431.04
3033797,69.6464,138.7383,1395.9,872.49
3033963,27.0647,38.9744,1395.84,348.82
3034585,-41.8381,146.8647,1395.67,307.01
3036351,-42.9428,146.6583,1395.11,926.03
3036946,3.3853,39.4511,1394.94,391.38
3037942,6.7511,14.9597,1394.63,348.55
3038344,59.3681,139.0042,1394.5,701.73
3039035,-33.3442,148.9822,1394.29,673.47
3041707,67.0119,-139.8272,1393.52,586.38
3043815,52.3528,123.3272,1392.87,436.88
3046347,-15.1167,30.7292,1392.11,326.51
3046564,25.0567,3.9775,1392.04,568.29
3046995,68.7169,98.7811,1391.93,729.51
3047074,6.4517,13.2203,1391.9,474.68
3051655,-38.6564,177.1217,1390.5,781.63
3055672,-66.7289,112.8333,1389.26,567.09
3056764,-40.4911,-68.1994,1388.91,363.04
3057342,24.7928,113.9619,1388.73,875.06
3058678,9.3431,98.6158,1388.32,1296.26
3058732,57.0939,134.1175,1388.3,643.88
3058725,25.2875,106.9675,1388.3,804.88
3061091,38.0597,24.4667,1387.58,1276.35
3061493,-16.4225,145.2739,1387.45,1006.0
3061983,-18.7722,21.7533,1387.3,357.99
3062225,64.3189,13.9961,1387.22,953.49
3062335,66.0706,174.9894,1387.18,1051.78
3063217,45.9306,120.9311,1386.93,540.23
3065628,54.7511,-116.0333,1386.2,578.86
3068342,34.9067,38.4714,1385.38,687.96
3073308,21.1144,42.8517,1383.87,393.18
3073371,1.7011,32.3278,1383.85,321.36
3075590,14.8089,-61.1653,1383.19,1383.19
3075875,11.6097,41.6775,1383.12,978.22
3076455,28.81,120.9219,1382.95,836.14
3078629,27.6317,40.5056,1382.31,439.11
3078813,44.6803,135.1453,1382.27,716.89
3079562,21.4675,44.1911,1382.04,381.87
3082199,24.5928,42.9481,1381.28,363.49
3083408,23.9639,86.1286,1380.91,1035.44
3083523,35.4294,9.2508,1380.87,693.08
3084303,29.3667,37.2397,1380.66,405.9
3084664,-1.1067,110.9886,1380.55,1187.64
3084719,58.3036,120.2925,1380.53,596.46
3087031,66.615,175.4011,1379.86,1023.15
3087455,45.8436,119.9222,1379.75,386.67
3087488,-28.2183,152.4606,1379.74,820.78
3088828,8.2792,98.9339,1379.35,1308.55
3092551,-15.7922,-48.8353,1378.23,384.79
3092903,23.6392,44.06,1378.11,454.2
3093665,18.9522,94.6994,1377.88,707.46
3093772,-23.6406,132.8411,1377.85,584.62
3094722,60.1114,-160.3856,1377.56,968.09
3094978,18.2769,73.9708,1377.48,466.5
3095589,69.0083,98.6139,1377.28,654.62
3099097,76.92,16.14,1376.22,1231.93
3099827,21.8847,107.9647,1376.0,832.09
3103111,-22.6611,27.4481,1374.98,409.52
3103756,51.6892,118.6433,1374.78,527.87
3105643,60.1772,145.8889,1374.23,846.09
3105798,-23.8756,-45.3786,1374.18,1374.18
3109834,21.9064,108.0214,1372.97,389.07
3112059,-16.3083,-42.8675,1372.31,487.17
3113164,-28.5939,17.2033,1372.0,697.14
3113328,13.4733,78.4014,1371.94,545.66
3113701,21.6222,43.9781,1371.84,343.89
3113946,-3.7797,27.2139,1371.76,670.27
3115659,-14.7322,31.1381,1371.27,326.45
3115829,-76.8481,-79.5458,1371.21,396.74
3116851,13.5628,78.3861,1370.91,531.94
3118094,53.0644,137.8939,1370.53,1273.34
3118118,-33.8331,149.9847,1370.52,440.83
3118340,9.1369,23.1461,1370.46,699.01
3120044,-17.8586,-44.2908,1369.99,674.98
3121200,45.5656,129.4425,1369.67,740.03
3121952,-14.9056,-48.1,1369.45,345.32
3122366,-30.8344,19.3544,1369.33,504.18
3122460,-33.7625,-80.8128,1369.3,1369.3
3123773,64.0117,161.965,1368.9,636.72
3124081,-17.1525,48.7439,1368.82,440.82
3124706,-25.6856,-51.3333,1368.62,521.46
3126570,60.2103,153.9344,1368.11,963.05
3128165,-17.1833,47.4356,1367.65,553.01
3129570,67.7644,-161.1761,1367.24,974.07
3130575,16.0861,47.1725,1366.97,420.87
3133994,68.0622,65.6844,1365.9,1201.03
3134160,7.9942,14.8872,1365.84,691.01
3135127,68.2886,-161.865,1365.53,956.99
3137553,20.3606,74.2081,1364.8,583.08
3137938,7.2544,42.5247,1364.68,472.46
3139696,24.3083,114.6133,1364.16,876.92
3142679,38.4278,-1.1639,1363.29,805.98
3144232,-9.1825,15.0653,1362.83,442.18
3144522,51.9528,118.4167,1362.75,475.38
3145634,27.3925,40.825,1362.41,354.4
3152748,38.1666,-79.3142,1360.32,741.27
3153491,12.2806,18.8669,1360.07,846.14
3153906,11.2508,30.4872,1359.97,669.58
3154108,17.1458,22.4967,1359.9,494.4
3154322,-24.5658,-49.8794,1359.84,421.14
3155850,-28.43,17.0706,1359.39,533.52
3156402,26.6467,118.0711,1359.22,968.34
3156924,7.0731,122.0233,1359.07,1242.76
3160166,17.8408,81.7733,1358.13,598.89
3163682,-16.1642,145.3739,1357.18,1098.1
3168433,35.9231,9.5281,1355.86,595.05
3168473,-16.2317,145.0233,1355.85,644.13
3169848,63.4861,162.9672,1355.46,680.81
3170757,25.8206,9.2508,1355.19,540.23
3176064,40.8525,9.1764,1353.65,1062.71
3177410,23.4633,45.1819,1353.25,489.82
3177588,14.3833,101.4222,1353.2,1064.19
3177681,68.57,93.3872,1353.17,896.63
3177779,-24.375,-49.5219,1353.14,362.09
3178869,25.1083,107.2128,1352.81,652.61
3181725,52.6758,121.3114,1351.95,544.28
3184002,50.8906,130.8881,1351.25,729.88
3184179,-15.5714,-48.2878,1351.2,348.06
3185409,52.59,123.4972,1350.85,477.67
3187262,68.5631,174.8639,1350.3,824.22
3187826,21.3931,43.6306,1350.14,422.86
3188259,11.65,124.4619,1350.01,1350.01
3189731,65.8311,174.8156,1349.58,906.47
3191887,49.2886,75.4311,1348.93,484.21
3192168,-22.6322,44.1675,1348.84,781.73
3195586,76.9775,-80.155,1347.86,965.54
3199579,49.8306,76.4392,1346.72,656.79
3202476,-21.0581,-46.4222,1345.91,462.43
3202633,48.9417,113.2061,1345.86,325.26
3204816,12.0967,18.9703,1345.25,748.3
3205814,3.6892,125.4467,1344.98,1344.98
3206314,34.5956,132.1297,1344.84,1128.93
3209931,34.8892,38.1231,1343.85,322.87
3209947,15.9506,51.5975,1343.84,478.47
3213060,25.1478,42.6178,1342.95,488.9
3214192,56.7967,-5.0036,1342.64,1342.64
3215297,-28.2806,152.6978,1342.31,723.63
3215372,34.4672,132.0547,1342.29,372.8
3215465,51.3392,117.2472,1342.26,300.08
3216348,41.6089,125.4439,1342.0,752.57
3217276,44.9919,116.7767,1341.73,316.35
3220018,76.88,-85.8542,1340.93,1054.19
3221100,-29.4861,17.8839,1340.61,339.85
3221858,22.7147,34.6914,1340.38,792.52
3222133,-28.9678,151.8281,1340.3,493.47
3222810,-24.3908,-49.1883,1340.1,372.92
3223661,-29.645,18.0008,1339.85,317.84
3223981,48.9853,75.3136,1339.76,369.13
3224955,13.8572,74.8675,1339.46,746.48
3225039,7.5036,99.8339,1339.43,1245.7
3226599,44.5438,-72.8144,1338.99,1109.17
3227134,12.5997,78.6658,1338.85,935.19
3229458,49.4467,75.3375,1338.18,504.28
3229982,12.4317,99.4261,1338.03,612.16
3230015,-16.5094,168.3433,1338.02,1338.02
3230196,57.3625,-153.3,1337.97,1337.97
3231615,-36.3353,149.6022,1337.58,367.38
3234069,51.3861,120.8856,1336.87,388.72
3237074,67.6781,65.9928,1336.0,1055.9
3238424,37.3469,-121.63,1335.63,947.93
3238721,-47.0728,-69.3356,1335.54,672.97
3242595,66.0411,-135.5305,1334.45,729.2
3242808,52.0847,112.8983,1334.4,307.36
3247639,61.1264,165.1428,1333.03,1055.73
3249102,41.1161,125.0381,1332.61,887.01
3249457,11.0128,124.8122,1332.53,1332.53
3250644,-17.0394,48.0803,1332.2,399.72
3250789,-16.6525,29.2042,1332.16,396.32
3255160,-12.4528,36.5083,1330.93,583.61
3257400,58.4178,136.1981,1330.26,679.86
3260039,13.5081,108.7311,1329.51,882.49
3260980,37.3504,-80.5374,1329.23,623.62
3261856,59.5214,-63.9992,1328.97,1274.74
3262597,18.1722,-66.5919,1328.76,1328.76
3266078,-24.5667,-49.5422,1327.75,324.77
3266577,16.1367,47.395,1327.61,356.61
3268948,43.0708,132.6936,1326.92,905.73
3268974,19.8467,84.01,1326.91,918.11
3269339,67.1661,66.0922,1326.81,1100.63
3270983,64.1344,13.4144,1326.35,816.51
3272111,10.1339,13.2756,1326.03,573.69
3273532,22.4153,78.4092,1325.63,948.38
3273952,14.3433,21.6581,1325.52,455.21
3274759,57.4508,-153.6258,1325.28,1115.56
3278184,-30.945,151.1489,1324.33,390.64
3279510,-20.8969,-46.1614,1323.95,439.16
3280685,9.3008,23.4886,1323.64,413.75
3281996,-17.6147,178.0183,1323.27,1323.27
3284168,41.3225,124.885,1322.65,748.66
3284973,-15.5469,33.3022,1322.43,823.47
3285774,46.0436,150.0481,1322.21,1194.48
3285830,76.5114,-82.5833,1322.2,953.17
3285928,23.0608,115.2317,1322.16,1104.59
3289792,63.3097,162.8044,1321.09,590.04
3290995,41.27,125.1347,1320.77,710.45
3291378,45.5156,148.8069,1320.68,1305.7
3292750,26.1228,63.7728,1320.3,682.49
3295328,-14.0172,31.0694,1319.59,467.97
3296771,57.5489,-153.1153,1319.21,663.89
3297458,23.7839,40.9686,1319.04,348.99
3298870,50.1228,142.5533,1318.64,1160.67
3299918,21.6908,74.1703,1318.34,957.9
3299940,17.9433,99.5119,1318.33,869.78
3300867,49.3481,142.5789,1318.07,799.93
3302208,-14.5206,-42.8636,1317.69,698.09
3306054,24.9219,43.1531,1316.58,332.09
3306905,24.9753,73.5092,1316.33,911.63
3315591,35.7286,9.1075,1313.86,464.62
3318055,50.3211,121.1775,1313.15,404.87
3318150,12.4744,22.955,1313.12,432.25
3320766,52.1661,114.8742,1312.41,303.2
3321398,25.3506,10.4433,1312.23,402.65
3324254,57.5756,-153.3711,1311.45,650.19
3324686,-20.5439,-45.89,1311.32,530.63
3326812,23.8503,115.3656,1310.72,1023.01
3326948,43.5536,128.9375,1310.67,640.02
3327157,45.5483,119.4892,1310.62,361.21
3327811,25.4933,42.7447,1310.43,467.97
3328075,58.9703,123.2225,1310.36,598.0
3332959,49.0525,121.9472,1309.01,400.88
3335644,25.6022,41.9986,1308.29,440.52
3337501,-16.3581,48.565,1307.79,381.38
3338585,57.0703,-3.6694,1307.49,949.92
3342024,29.2336,119.6622,1306.53,1228.97
3344147,49.4944,142.5522,1305.96,557.91
3344502,45.3364,129.0406,1305.86,463.77
3345130,59.5258,142.2297,1305.7,806.76
3346477,-53.6647,-72.7186,1305.32,1305.32
3346535,81.0028,-63.0111,1305.31,1138.16
3346529,4.4981,117.9281,1305.31,1060.76
3346593,-18.1206,-60.0167,1305.29,963.53
3347288,23.6033,43.6708,1305.11,326.91
3349962,63.7678,173.0789,1304.34,965.63
3353414,50.5819,122.1858,1303.37,377.9
3353701,-23.9861,-51.1114,1303.29,490.5
3354698,-23.2678,-46.9714,1303.01,482.68
3355141,16.5467,49.6072,1302.88,306.28
3355489,51.865,119.3958,1302.78,475.06
3356721,48.2508,79.6636,1302.44,453.99
3357707,23.1022,106.6161,1302.16,515.0
3358077,69.9542,134.3417,1302.06,998.86
3358225,-18.3011,45.5622,1302.02,381.69
3359899,41.1711,124.7214,1301.54,567.67
3360805,15.1111,21.6772,1301.29,472.55
3361895,25.6944,115.4236,1300.98,1018.86
3366216,66.8944,-140.8755,1299.78,822.44
3366999,10.5156,13.4878,1299.56,368.86
3369502,16.6211,-24.3547,1298.85,1298.85
3373300,-22.4031,45.3733,1297.81,486.79
3373946,24.6708,3.0242,1297.62,425.58
3375252,-53.7933,-72.6494,1297.25,782.15
3376603,1.3161,117.4672,1296.92,1194.51
3379409,19.6375,35.7553,1296.14,642.86
3381576,53.0969,131.9589,1295.56,520.77
3383686,66.0689,-153.6867,1295.01,1098.66
3384529,-17.0039,28.62,1294.78,547.33
3386837,60.4933,167.2606,1294.14,1133.92
3388907,49.2892,77.36,1293.57,381.88
3389341,-8.9714,160.9214,1293.44,1293.44
3389940,37.9244,-79.8522,1293.27,487.38
3391226,13.1683,77.2225,1292.91,395.15
3393184,45.0317,-70.3134,1292.35,964.39
3397468,-20.5047,-47.0436,1291.17,376.86
3397512,59.2072,139.9406,1291.16,499.69
3398724,43.6047,-72.8202,1290.83,1011.02
3399471,-11.5922,-41.2081,1290.63,498.14
3399668,15.7508,50.8122,1290.57,404.9
3399925,-4.8533,27.6075,1290.5,473.93
3401571,24.8033,43.8833,1290.05,414.97
3401872,29.0956,-118.3111,1289.96,1289.96
3402416,59.3881,146.9367,1289.81,1143.68
3404713,27.2975,112.6889,1289.19,1151.47
3405155,61.4986,59.7461,1289.06,892.94
3407902,1.4667,111.9683,1288.32,903.49
3408764,36.8929,-82.6295,1288.08,628.8
3409115,49.3539,154.7075,1287.99,1287.99
3409867,37.5174,-79.5106,1287.78,861.67
3412340,-10.3281,-41.4242,1287.14,592.85
3414934,38.5572,26.0044,1286.45,1286.45
3415279,-11.0458,36.4619,1286.35,437.24
3415719,74.3458,56.5958,1286.24,1055.39
3415854,11.5006,-12.3622,1286.2,396.46
3417430,43.7072,127.1361,1285.77,821.11
3417836,3.1922,29.4214,1285.65,394.17
3418165,18.1431,94.8528,1285.58,529.22
3420664,82.6497,-45.2653,1284.93,661.16
3425194,24.0119,44.9919,1283.77,333.74
3429162,23.1531,11.6525,1282.72,309.33
3429235,66.9506,65.3778,1282.7,843.09
3429760,-3.6903,115.0308,1282.57,1060.19
3429884,-1.8044,115.7317,1282.54,839.87
3435848,-60.5811,-45.4783,1280.97,1280.97
3436771,18.9469,73.6611,1280.73,462.67
3436906,-0.3656,114.5569,1280.69,812.53
3437058,1.7706,117.425,1280.65,1067.61
3439411,74.03,56.88,1280.0,1211.51
3440080,-11.3428,-40.5147,1279.81,678.3
3441973,22.3742,7.9569,1279.3,389.55
3442994,51.7606,113.3317,1279.03,323.73
3445742,23.7739,115.9408,1278.26,869.78
3446242,-31.1586,152.438,1278.11,312.54
3447765,-26.1428,131.062,1277.72,583.6
3451328,13.5536,77.1336,1276.78,437.82
3452378,73.1206,54.5658,1276.49,1276.49
3452866,-32.8378,150.3561,1276.35,605.44
3453058,62.285,13.54,1276.3,594.61
3454709,23.2831,114.0164,1275.87,1209.37
3455148,23.5383,111.963,1275.75,1193.96
3457718,22.9236,114.9258,1275.07,930.34
3457959,-10.1867,-41.1636,1275.0,304.81
3458295,48.9875,-65.9486,1274.93,1094.14
3459459,3.9619,11.3917,1274.61,601.14
3459961,22.86,110.2031,1274.46,1170.86
3461076,-72.14,68.74,1274.17,1142.89
3461528,43.2883,127.575,1274.06,523.61
3461581,41.9991,-74.386,1274.06,1000.66
3462746,-13.9075,31.3706,1273.75,412.2
3463002,81.9622,-32.6458,1273.68,774.08
3463912,67.3453,-160.22,1273.44,845.47
3466606,-16.7833,48.4681,1272.73,302.51
3467794,76.9267,-67.4917,1272.43,628.06
3468067,18.6644,81.2258,1272.35,786.96
3470632,57.5425,122.2406,1271.66,376.62
3473761,82.535,-43.6681,1270.88,323.4
3475624,49.8994,142.5064,1270.38,701.96
3481275,44.9925,120.3803,1268.87,483.58
3483159,46.0231,118.305,1268.33,322.8
3485138,3.9961,-62.2511,1267.79,712.51
3485303,24.9392,42.3161,1267.74,408.32
3485962,-17.8783,-59.155,1267.56,936.85
3487107,53.6983,57.6367,1267.23,608.02
3488231,-26.0008,130.1011,1266.93,584.52
3488816,-21.0153,148.6014,1266.76,1006.04
3490203,17.0511,53.7978,1266.38,331.22
3490909,-0.4481,113.8261,1266.18,934.6
3491422,81.4936,-52.6292,1266.04,558.35
3493089,51.8881,124.2089,1265.6,367.68
3494237,-42.8961,147.2372,1265.28,699.64
3495167,62.9244,-157.0111,1265.04,1008.94
3496434,52.1017,138.8483,1264.71,800.16
3498665,63.1897,-156.0789,1264.13,904.1
3499307,21.0658,43.8375,1263.96,427.03
3500702,67.6153,-140.1344,1263.6,824.2
3502083,14.625,99.2919,1263.22,694.92
3503322,68.0214,175.3267,1262.89,632.72
3503478,7.5494,-7.5669,1262.85,745.41
3503991,81.9772,-35.8097,1262.72,366.17
3504664,10.275,8.3064,1262.54,444.36
3507311,-12.5253,-42.9219,1261.86,457.48
3508395,36.9142,-82.8938,1261.57,581.25
3509720,7.4325,15.2564,1261.22,444.47
3510178,-12.9517,-42.82,1261.1,433.66
3511840,-12.0942,36.5367,1260.67,569.47
3514954,68.4128,99.7733,1259.87,584.89
3515307,42.1553,125.6647,1259.77,663.45
3516207,40.9156,124.7656,1259.53,774.05
3516339,1.9333,-63.1294,1259.5,977.59
3517602,-24.9528,148.125,1259.17,913.01
3518524,48.4828,74.4161,1258.94,320.82
3523506,61.1692,167.8117,1257.63,897.4
3524241,-31.7589,150.12,1257.45,523.64
3525471,63.2108,163.7211,1257.12,809.31
3528221,39.0694,-1.2128,1256.39,409.75
3528776,46.9733,115.1503,1256.24,403.49
3529291,-14.6839,-48.4972,1256.1,504.48
3529495,-16.7544,-47.6061,1256.05,321.7
3531281,-16.1081,48.6869,1255.58,319.39
3534495,18.9433,35.2769,1254.7,768.97
3534639,20.9819,44.0856,1254.66,423.58
3535047,42.1164,120.0456,1254.56,621.59
3535874,3.6825,-56.5356,1254.34,1169.4
3536350,65.5758,-14.7839,1254.21,719.9
3537428,-9.8086,-139.0719,1253.91,1253.91
3542620,55.2239,120.8625,1252.49,522.14
3543560,11.6519,99.5797,1252.25,1007.63
3544788,68.5261,15.4517,1251.94,1251.94
3547155,53.2478,136.9697,1251.31,995.1
3549418,23.9544,111.2861,1250.74,1073.25
3551438,53.1803,119.7847,1250.22,444.78
3554795,73.2658,-83.0167,1249.36,1137.27
3556688,11.6317,30.3811,1248.85,488.9
3558277,58.1625,112.6839,1248.45,404.88
3561329,10.7039,-62.6311,1247.66,1126.76
3561470,50.3961,12.9675,1247.63,752.34
3562641,24.0553,11.5036,1247.33,385.99
3563094,22.4664,112.2492,1247.23,1179.21
3563410,-22.9806,118.5878,1247.15,837.16
3564003,8.8786,24.4558,1246.99,426.34
3564712,14.1631,22.7125,1246.8,303.24
3567794,41.1503,124.355,1246.02,720.17
3568595,11.3644,-12.7739,1245.82,377.99
3568848,25.1867,43.2667,1245.74,325.73
