3.394190000000000000e+05,-7.239200000000000301e+00,1.092199999999999989e+02,3.428090000000000146e+03,2.257477000000000116e+05,4.190664000000000233e+05
3.397950000000000000e+05,-7.212669999999999959e+01,2.607829999999999870e+01,3.425039999999999964e+03,2.256472000000000116e+05,2.547398999999999942e+05
3.424070000000000000e+05,4.263080000000000069e+01,6.566999999999999504e-01,3.404010000000000218e+03,2.249533999999999942e+05,5.075069000000000233e+05
3.437260000000000000e+05,6.693500000000000227e+01,-3.678750000000000142e+01,3.390900000000000091e+03,2.245197999999999884e+05,3.567837000000000116e+05
3.475550000000000000e+05,-7.345579999999999643e+01,6.146419999999999817e+01,3.354929999999999836e+03,2.233257999999999884e+05,3.913272000000000116e+05
3.478640000000000000e+05,2.320579999999999998e+01,-1.049441999999999950e+02,3.351889999999999873e+03,2.232246000000000058e+05,4.231007999999999884e+05
3.514730000000000000e+05,3.775000000000000000e+01,1.499499999999999922e+01,3.322929999999999836e+03,2.222582000000000116e+05,9.967885000000000000e+05
3.525260000000000000e+05,3.628079999999999927e+01,5.904919999999999902e+01,3.314090000000000146e+03,2.219623999999999942e+05,3.781485000000000000e+05
3.537180000000000000e+05,2.595579999999999998e+01,-1.070474999999999994e+02,3.303119999999999891e+03,2.215947000000000116e+05,3.716217999999999884e+05
3.579670000000000000e+05,-7.501420000000000243e+01,1.235674999999999955e+02,3.265929999999999836e+03,2.203437000000000116e+05,2.499477000000000116e+05
3.614890000000000000e+05,7.252750000000000341e+01,-3.745329999999999870e+01,3.237889999999999873e+03,2.193957999999999884e+05,4.850605999999999767e+05
3.687580000000000000e+05,-7.135829999999999984e+01,-6.344830000000000325e+01,3.183940000000000055e+03,2.175602999999999884e+05,9.796815000000000000e+05
3.702550000000000000e+05,-4.015799999999999592e+00,1.031282999999999959e+02,3.172969999999999800e+03,2.171852000000000116e+05,3.284772999999999884e+05
3.746160000000000000e+05,-7.187579999999999814e+01,6.661699999999999733e+00,3.143710000000000036e+03,2.161813999999999942e+05,1.686730000000000000e+05
3.747600000000000000e+05,-8.815170000000000528e+01,-1.710382999999999925e+02,3.142789999999999964e+03,2.161497999999999884e+05,1.893407000000000116e+05
3.748970000000000000e+05,2.230330000000000013e+01,1.037750000000000057e+02,3.141880000000000109e+03,2.161185000000000000e+05,3.282937000000000116e+05
3.807070000000000000e+05,3.144829999999999970e+01,1.103041999999999945e+02,3.105000000000000000e+03,2.148462999999999884e+05,3.633490000000000000e+05
3.821520000000000000e+05,1.902329999999999899e+01,-7.099750000000000227e+01,3.097989999999999782e+03,2.146037000000000116e+05,9.213645999999999767e+05
3.827770000000000000e+05,3.099249999999999972e+01,-1.153750000000000000e+02,3.094940000000000055e+03,2.144980000000000000e+05,3.343210999999999767e+05
3.855710000000000000e+05,2.825250000000000128e+01,-1.075949999999999989e+02,3.080920000000000073e+03,2.140116000000000058e+05,2.407013999999999942e+05
3.872460000000000000e+05,5.686419999999999675e+01,1.175750000000000028e+02,3.072079999999999927e+03,2.137043999999999942e+05,1.150913699999999953e+06
3.874260000000000000e+05,-2.109919999999999973e+01,5.547999999999999687e+01,3.070860000000000127e+03,2.136618999999999942e+05,2.766299299999999814e+06
3.876130000000000000e+05,3.659329999999999927e+01,3.014999999999999858e+01,3.069949999999999818e+03,2.136302999999999884e+05,3.672689000000000233e+05
3.892530000000000000e+05,2.123420000000000130e+01,9.390170000000000528e+01,3.060800000000000182e+03,2.133117000000000116e+05,4.799060999999999767e+05
3.896340000000000000e+05,3.907999999999999829e+01,1.135674999999999955e+02,3.058969999999999800e+03,2.132478999999999942e+05,6.515625999999999767e+05
3.929350000000000000e+05,1.293420000000000059e+01,2.423000000000000043e+01,3.041900000000000091e+03,2.126521000000000058e+05,9.692545999999999767e+05
3.942940000000000000e+05,2.227329999999999899e+01,-1.026075000000000017e+02,3.034889999999999873e+03,2.124068999999999942e+05,1.826207999999999884e+05
3.952820000000000000e+05,5.775000000000000133e-01,1.202049999999999983e+02,3.030019999999999982e+03,2.122363999999999942e+05,3.719612000000000116e+05
3.958190000000000000e+05,-3.173299999999999788e+00,1.294550000000000125e+02,3.026969999999999800e+03,2.121296000000000058e+05,6.824203000000000466e+05
3.964170000000000000e+05,5.734669999999999845e+01,-1.240925000000000011e+02,3.023920000000000073e+03,2.120227000000000116e+05,4.357217999999999884e+05
3.967820000000000000e+05,-8.246670000000000300e+01,-1.039000000000000057e+02,3.022090000000000146e+03,2.119585000000000000e+05,4.379632999999999884e+05
3.974030000000000000e+05,2.323829999999999885e+01,5.726330000000000098e+01,3.018130000000000109e+03,2.118196000000000058e+05,5.224542000000000116e+05
3.999520000000000000e+05,6.518580000000000041e+01,1.460399999999999920e+02,3.002889999999999873e+03,2.112841000000000058e+05,1.233612899999999907e+06
4.001410000000000000e+05,-1.594919999999999938e+01,3.559250000000000114e+01,3.001980000000000018e+03,2.112521000000000058e+05,1.271583399999999907e+06
4.017430000000000000e+05,8.050000000000000488e-01,-6.600669999999999504e+01,2.994050000000000182e+03,2.109728999999999942e+05,8.991044000000000233e+05
4.040810000000000000e+05,-9.078300000000000480e+00,3.402080000000000126e+01,2.980030000000000200e+03,2.104783999999999942e+05,5.331590999999999767e+05
4.068740000000000000e+05,-8.907500000000000639e+00,1.254942000000000064e+02,2.962960000000000036e+03,2.098747000000000116e+05,7.705390000000000000e+05
4.076020000000000000e+05,6.257999999999999829e+01,1.408975000000000080e+02,2.959000000000000000e+03,2.097343999999999942e+05,3.829809000000000233e+05
4.084670000000000000e+05,6.987499999999999822e+00,1.252707999999999942e+02,2.954119999999999891e+03,2.095613999999999942e+05,9.048255999999999767e+05
4.090390000000000000e+05,6.343169999999999931e+01,-1.303241999999999905e+02,2.951989999999999782e+03,2.094857999999999884e+05,5.277408000000000466e+05
4.126460000000000000e+05,-5.445000000000000284e+01,-3.652420000000000044e+01,2.931869999999999891e+03,2.087707000000000116e+05,2.205730200000000186e+06
4.139310000000000000e+05,4.217999999999999972e+01,2.358500000000000085e+01,2.924860000000000127e+03,2.085210000000000000e+05,8.100885999999999767e+05
4.144530000000000000e+05,1.659750000000000014e+01,1.208991999999999933e+02,2.922119999999999891e+03,2.084232999999999884e+05,6.666751999999999534e+05
4.149830000000000000e+05,7.920000000000000651e-02,9.998420000000000130e+01,2.919070000000000164e+03,2.083145000000000000e+05,2.405825000000000000e+05
4.153380000000000000e+05,4.008579999999999899e+01,2.235829999999999984e+01,2.916940000000000055e+03,2.082383999999999942e+05,2.543512999999999884e+05
4.162650000000000000e+05,4.246920000000000073e+01,1.356579999999999941e+01,2.912059999999999945e+03,2.080642000000000116e+05,4.453480999999999767e+05
4.166230000000000000e+05,-7.416330000000000666e+01,-3.660800000000000054e+00,2.909929999999999836e+03,2.079881000000000058e+05,1.723207999999999884e+05
4.170090000000000000e+05,2.328920000000000101e+01,5.533299999999999663e+00,2.908099999999999909e+03,2.079227000000000116e+05,1.162390600000000093e+06
4.191270000000000000e+05,-2.043580000000000041e+01,-4.179749999999999943e+01,2.897119999999999891e+03,2.075297999999999884e+05,2.342549799999999814e+06
4.214610000000000000e+05,-4.199580000000000268e+01,1.736624999999999943e+02,2.884929999999999836e+03,2.070927000000000116e+05,3.187645999999999767e+05
4.232160000000000000e+05,-1.402250000000000085e+01,4.896750000000000114e+01,2.876090000000000146e+03,2.067752000000000116e+05,1.041608500000000000e+06
4.232240000000000000e+05,6.313920000000000243e+01,-4.483670000000000044e+01,2.875789999999999964e+03,2.067643999999999942e+05,5.600779000000000233e+05
4.246220000000000000e+05,5.475500000000000256e+01,-1.639707999999999970e+02,2.869389999999999873e+03,2.065342000000000116e+05,8.770384000000000233e+05
4.308630000000000000e+05,5.462169999999999703e+01,1.104557999999999964e+02,2.840130000000000109e+03,2.054783999999999942e+05,2.940485999999999767e+05
4.331480000000000000e+05,1.898079999999999856e+01,1.031517000000000053e+02,2.830070000000000164e+03,2.051142000000000116e+05,2.953929000000000233e+05
4.333990000000000000e+05,1.494999999999999929e+01,-2.434250000000000114e+01,2.828849999999999909e+03,2.050700000000000000e+05,1.672471600000000093e+06
4.378400000000000000e+05,5.140799999999999592e+00,-6.076330000000000098e+01,2.809949999999999818e+03,2.043837999999999884e+05,5.386350000000000000e+05
4.378410000000000000e+05,-8.504420000000000357e+01,-9.084579999999999700e+01,2.809949999999999818e+03,2.043837999999999884e+05,2.225260000000000000e+05
4.409210000000000000e+05,-2.242830000000000013e+01,-4.484250000000000114e+01,2.798059999999999945e+03,2.039508999999999942e+05,3.844210999999999767e+05
4.435110000000000000e+05,4.846580000000000155e+01,1.074124999999999943e+02,2.787699999999999818e+03,2.035730000000000000e+05,4.398745999999999767e+05
4.456210000000000000e+05,1.756250000000000000e+01,3.800580000000000069e+01,2.780079999999999927e+03,2.032946000000000058e+05,3.044190999999999767e+05
4.496420000000000000e+05,1.054330000000000034e+01,-6.678249999999999886e+01,2.765150000000000091e+03,2.027480000000000000e+05,3.688732000000000116e+05
4.507360000000000000e+05,-6.462170000000000414e+01,-6.345750000000000313e+01,2.760880000000000109e+03,2.025913999999999942e+05,5.740195000000000000e+05
4.513650000000000000e+05,5.441830000000000211e+01,-1.277442000000000064e+02,2.759050000000000182e+03,2.025242000000000116e+05,2.540967000000000116e+05
4.565920000000000000e+05,-5.310499999999999687e+01,7.351330000000000098e+01,2.745030000000000200e+03,2.020090000000000000e+05,2.026058600000000093e+06
4.569550000000000000e+05,4.199329999999999785e+01,1.280774999999999864e+02,2.744110000000000127e+03,2.019751000000000058e+05,1.014626199999999953e+06
4.569670000000000000e+05,6.927750000000000341e+01,-1.449099999999999966e+02,2.743809999999999945e+03,2.019641000000000058e+05,6.295501999999999534e+05
4.676440000000000000e+05,-5.905000000000000249e+00,1.549950000000000045e+02,2.714849999999999909e+03,2.008953999999999942e+05,7.522555999999999767e+05
4.739020000000000000e+05,-3.300800000000000178e+00,1.262199999999999989e+02,2.699920000000000073e+03,2.003422999999999884e+05,3.583390000000000000e+05
4.768640000000000000e+05,1.017079999999999984e+01,7.706329999999999814e+01,2.695039999999999964e+03,2.001611000000000058e+05,2.090264399999999907e+06
4.922120000000000000e+05,-8.060999999999999943e+01,-9.676749999999999829e+01,2.674920000000000073e+03,1.994126000000000058e+05,2.377905000000000000e+05
4.967790000000000000e+05,-2.219500000000000028e+01,4.688499999999999801e+01,2.657860000000000127e+03,1.987757000000000116e+05,8.898496999999999534e+05
4.979820000000000000e+05,4.916420000000000101e+01,2.013419999999999987e+01,2.653889999999999873e+03,1.986272000000000116e+05,5.100715999999999767e+05
4.982840000000000000e+05,-7.092500000000000249e+00,3.761829999999999785e+01,2.652980000000000018e+03,1.985931000000000058e+05,3.802689000000000233e+05
4.999450000000000000e+05,4.319749999999999801e+01,-4.852500000000000036e+00,2.648099999999999909e+03,1.984103999999999942e+05,3.464864000000000233e+05
5.002700000000000000e+05,2.077919999999999945e+01,4.079829999999999757e+01,2.646880000000000109e+03,1.983647000000000116e+05,2.114595000000000000e+05
5.015350000000000000e+05,-1.934919999999999973e+01,4.724329999999999785e+01,2.642920000000000073e+03,1.982162000000000116e+05,3.172747000000000116e+05
5.058220000000000000e+05,2.851000000000000156e+01,3.395499999999999829e+01,2.628900000000000091e+03,1.976897999999999884e+05,5.722495999999999767e+05
5.075460000000000000e+05,1.880999999999999872e+01,9.703749999999999432e+01,2.623110000000000127e+03,1.974720000000000000e+05,4.133232999999999884e+05
5.085430000000000000e+05,-1.246250000000000036e+01,1.517420000000000080e+01,2.620059999999999945e+03,1.973571000000000058e+05,1.728049100000000093e+06
5.097380000000000000e+05,8.191500000000000625e+01,-7.500920000000000698e+01,2.616099999999999909e+03,1.972078999999999942e+05,7.515455000000000000e+05
5.156130000000000000e+05,1.506920000000000037e+01,1.079749999999999943e+02,2.598119999999999891e+03,1.965291000000000058e+05,6.092590000000000000e+05
5.175460000000000000e+05,-1.830000000000000071e+01,3.284170000000000300e+01,2.592019999999999982e+03,1.962982000000000116e+05,3.894622999999999884e+05
5.178550000000000000e+05,4.024580000000000268e+01,-5.297500000000000320e+00,2.591099999999999909e+03,1.962633999999999942e+05,3.269160999999999767e+05
5.213150000000000000e+05,-5.465919999999999845e+01,-6.959669999999999845e+01,2.580130000000000109e+03,1.958475000000000000e+05,4.685809000000000233e+05
5.236040000000000000e+05,-2.114920000000000044e+01,1.457750000000000057e+01,2.573119999999999891e+03,1.955812000000000116e+05,9.631484000000000233e+05
5.245290000000000000e+05,2.788169999999999860e+01,1.086817000000000064e+02,2.570070000000000164e+03,1.954652999999999884e+05,3.982100000000000000e+05
5.271770000000000000e+05,6.189330000000000354e+01,1.711858000000000004e+02,2.562150000000000091e+03,1.951638999999999942e+05,7.344625000000000000e+05
5.401930000000000000e+05,7.000000000000000000e+00,8.077419999999999334e+01,2.524050000000000182e+03,1.937073999999999942e+05,5.192717999999999884e+05
5.409710000000000000e+05,6.741249999999999432e+01,-1.549658000000000015e+02,2.522519999999999982e+03,1.936487000000000116e+05,4.533417000000000116e+05
5.462940000000000000e+05,5.621920000000000073e+01,-1.592975000000000136e+02,2.506980000000000018e+03,1.930512000000000116e+05,3.367127999999999884e+05
5.477120000000000000e+05,-3.175919999999999987e+01,2.453999999999999915e+01,2.503019999999999982e+03,1.928987000000000116e+05,2.821184000000000233e+05
5.564540000000000000e+05,-2.264999999999999858e+01,1.717920000000000158e+01,2.478940000000000055e+03,1.919686000000000058e+05,3.162160999999999767e+05
5.568120000000000000e+05,-7.504199999999999982e+00,2.998669999999999902e+01,2.477719999999999800e+03,1.919212999999999884e+05,2.763892999999999884e+05
5.600420000000000000e+05,6.163669999999999760e+01,8.312500000000000000e+00,2.468880000000000109e+03,1.915787000000000116e+05,1.568364399999999907e+06
5.633640000000000000e+05,1.073499999999999943e+01,4.724499999999999744e+01,2.460039999999999964e+03,1.912353999999999942e+05,4.069414000000000233e+05
5.648450000000000000e+05,3.522749999999999915e+01,2.477080000000000126e+01,2.456079999999999927e+03,1.910813999999999942e+05,4.399170999999999767e+05
5.825770000000000000e+05,6.758169999999999789e+01,1.281399999999999864e+02,2.409139999999999873e+03,1.892466000000000058e+05,5.239965000000000000e+05
5.944930000000000000e+05,5.589670000000000272e+01,1.304533000000000129e+02,2.379880000000000109e+03,1.880938999999999942e+05,6.692264000000000233e+05
5.985320000000000000e+05,5.360669999999999646e+01,1.345749999999999886e+02,2.370119999999999891e+03,1.877077999999999884e+05,3.678719000000000233e+05
6.023150000000000000e+05,-1.175750000000000028e+01,4.336580000000000013e+01,2.360980000000000018e+03,1.873455000000000000e+05,6.527908000000000466e+05
6.065060000000000000e+05,3.846829999999999927e+01,-2.839920000000000044e+01,2.350920000000000073e+03,1.869460000000000000e+05,1.451172100000000093e+06
6.077580000000000000e+05,2.397670000000000101e+01,3.928249999999999886e+01,2.347869999999999891e+03,1.868247000000000116e+05,3.233127000000000116e+05
6.134350000000000000e+05,-9.703300000000000480e+00,1.600617000000000019e+02,2.335070000000000164e+03,1.863147000000000116e+05,6.945979000000000233e+05
6.138630000000000000e+05,-5.050799999999999734e+00,1.513317000000000121e+02,2.333849999999999909e+03,1.862660000000000000e+05,1.913353999999999942e+05
6.147730000000000000e+05,4.097579999999999956e+01,1.106192000000000064e+02,2.331719999999999800e+03,1.861810000000000000e+05,2.551388999999999942e+05
6.151750000000000000e+05,-2.520919999999999916e+01,3.014999999999999858e+01,2.331110000000000127e+03,1.861567000000000116e+05,3.505232999999999884e+05
6.165860000000000000e+05,3.531830000000000069e+01,6.636700000000000266e+00,2.328059999999999945e+03,1.860347999999999884e+05,7.790911999999999534e+05
6.179110000000000000e+05,-3.339829999999999899e+01,2.136749999999999972e+01,2.325010000000000218e+03,1.859128999999999942e+05,3.488520999999999767e+05
6.258670000000000000e+05,3.644749999999999801e+01,4.228299999999999947e+00,2.307949999999999818e+03,1.852296000000000058e+05,2.232255000000000000e+05
6.315020000000000000e+05,-6.592000000000000082e-01,1.126882999999999981e+02,2.300019999999999982e+03,1.849111000000000058e+05,5.766393000000000466e+05
6.315030000000000000e+05,-6.128499999999999659e+01,-5.414580000000000126e+01,2.300019999999999982e+03,1.849111000000000058e+05,4.743504000000000233e+05
