id,latitude,longitude,elevation,MHD
948.0,-51.6917,-58.8344,703.18,102242.3
949.0,-3.58,23.3083,701.95,102152.8
950.0,26.685,-4.8592,701.95,102152.8
951.0,47.8975,-90.5606,701.95,102152.8
952.0,47.8975,-90.5608,701.34,102108.4
953.0,22.5658,-14.2767,701.04,102086.6
954.0,-1.8644,105.8489,698.66,101913.1
955.0,-29.4658,117.2983,697.99,101864.2
956.0,16.0667,11.385,693.72,101552.2
957.0,22.7875,-83.3683,693.72,101552.2
958.0,47.3167,-80.7492,693.12,101508.3
959.0,-30.36,119.6725,691.9,101418.9
960.0,47.3175,-80.7525,690.96,101350.0
961.0,-20.5075,-29.325,690.07,101284.7
962.0,0.0858,-70.8622,688.99,101205.4
963.0,-6.5403,-46.2561,688.04,101135.6
964.0,-19.1908,128.835,687.93,101127.5
965.0,-19.1908,128.8356,687.43,101090.7
966.0,61.6367,-72.7417,685.8,100970.8
967.0,0.0867,-70.8625,685.8,100970.8
968.0,-6.54,-46.2567,685.8,100970.8
969.0,25.6933,23.5767,680.92,100610.9
970.0,61.6361,-72.7356,680.26,100562.2
971.0,66.7967,-122.3858,679.7,100520.8
972.0,-29.4664,117.2989,679.05,100472.7
973.0,22.7025,-83.3097,678.32,100418.7
974.0,74.0275,96.2383,671.78,99933.4
975.0,8.1244,-4.6639,671.49,99911.8
976.0,74.0272,96.2325,670.92,99869.4
977.0,65.9353,-109.7411,668.82,99713.0
978.0,-81.6533,-148.8392,667.82,99638.4
979.0,-81.6544,-149.0028,667.41,99607.8
980.0,-1.8575,105.84,666.9,99569.8
981.0,18.0767,-11.3892,665.99,99501.8
982.0,46.9917,-83.9842,665.07,99433.1
983.0,8.1242,-4.6642,664.77,99410.6
984.0,-50.8964,166.0214,659.87,99043.6
985.0,0.8572,-53.6697,656.36,98779.8
986.0,-15.855,-173.7125,655.93,98747.5
987.0,48.4697,58.4883,654.48,98638.3
988.0,6.6594,-5.5367,653.3,98549.3
989.0,-21.2342,-159.7633,652.88,98517.6
990.0,65.935,-109.7408,652.88,98517.6
991.0,13.8208,9.3917,652.88,98517.6
992.0,71.8583,-112.5892,650.75,98356.8
993.0,7.1511,93.8258,650.5,98337.9
994.0,6.6575,-5.5383,649.83,98287.2
995.0,48.47,58.4883,649.83,98287.2
996.0,71.8378,-112.6825,646.64,98045.7
997.0,70.1111,-84.31,645.51,97960.0
998.0,48.2736,-86.0036,644.12,97854.4
999.0,17.1414,-11.5697,642.24,97711.5
1000.0,-27.5992,-144.3758,633.07,97011.5
1001.0,70.1117,-84.36,632.76,96987.7
1002.0,-32.8825,121.1625,631.85,96917.9
1003.0,66.0989,-90.4028,630.34,96802.1
1004.0,5.3108,162.9933,629.11,96707.6
1005.0,66.0992,-90.4042,625.75,96449.0
1006.0,7.1517,93.8258,623.93,96308.6
1007.0,-10.3917,-57.9708,622.71,96214.4
1008.0,80.7981,58.4986,621.9,96151.8
1009.0,80.8008,58.495,620.88,96072.9
1010.0,26.2342,-10.815,619.96,96001.7
1011.0,2.1275,-71.1728,614.57,95583.5
1012.0,-20.8872,139.8872,612.6,95430.2
1013.0,47.2317,-95.5033,611.12,95314.8
1014.0,64.83,-83.6025,611.12,95314.8
1015.0,2.1292,-71.1742,609.9,95219.6
1016.0,64.8306,-83.6022,609.39,95179.8
1017.0,-20.8875,139.8842,608.99,95148.6
1018.0,70.6939,-93.7383,607.63,95042.3
1019.0,-32.8825,121.1633,605.46,94872.4
1020.0,0.1542,23.2775,604.72,94814.4
1021.0,70.6942,-93.7425,602.89,94670.8
1022.0,46.7558,-88.155,602.89,94670.8
1023.0,23.7997,-10.64,598.32,94311.3
1024.0,25.3925,29.6617,597.71,94263.3
1025.0,-33.4458,123.4758,594.06,93975.0
1026.0,-32.9658,116.4494,592.4,93843.6
1027.0,-32.9658,116.45,591.92,93805.6
1028.0,5.3111,162.9917,588.19,93509.6
1029.0,-33.4444,123.4756,587.47,93452.3
1030.0,-20.5117,-29.3247,587.02,93416.5
1031.0,-38.0094,-65.6042,586.83,93401.4
1032.0,45.6489,-78.2569,582.67,93069.7
1033.0,5.5244,-87.08,579.62,92825.8
1034.0,70.9283,-116.4325,578.24,92715.3
1035.0,45.6492,-78.2575,577.9,92688.0
1036.0,70.9283,-116.4333,576.99,92615.0
1037.0,-11.135,-61.5747,576.58,92582.1
1038.0,5.525,-87.0808,574.85,92443.1
1039.0,-38.0092,-65.605,574.85,92443.1
1040.0,8.6669,106.5794,574.15,92386.8
1041.0,-32.03,122.8092,572.72,92271.7
1042.0,60.1392,-107.4,572.72,92271.7
1043.0,23.7983,-10.6417,570.89,92124.1
1044.0,-15.8536,-173.7478,565.88,91719.0
1045.0,2.9989,44.2981,565.25,91667.9
1046.0,8.6675,106.5783,564.79,91630.6
1047.0,-12.9892,133.1178,563.07,91491.0
1048.0,-79.3567,-161.7433,561.88,91394.3
1049.0,3.1653,106.2189,560.61,91290.9
1050.0,-25.0425,125.065,558.7,91135.3
1051.0,-52.5708,169.1658,558.09,91085.5
1052.0,-52.5708,169.1658,557.36,91025.9
1053.0,-13.0425,133.0808,551.99,90586.4
1054.0,44.0717,52.5617,550.55,90468.1
1055.0,-79.3767,-161.6967,549.86,90411.4
1056.0,16.8608,-3.6967,546.81,90160.3
1057.0,44.3183,-80.32,544.07,89934.1
1058.0,3.1658,106.2192,543.76,89908.5
1059.0,68.2989,-85.2783,542.98,89844.0
1060.0,68.2983,-85.2783,540.72,89656.8
1061.0,37.5717,-90.7292,540.11,89606.2
1062.0,46.1111,-81.2894,538.28,89454.3
1063.0,-21.3333,128.1125,537.97,89428.6
1064.0,74.4275,19.2033,536.14,89276.3
1065.0,44.0725,52.5608,535.84,89251.3
1066.0,72.6992,123.2175,535.84,89251.3
1067.0,72.6994,123.2142,534.83,89167.2
1068.0,72.1097,140.865,533.22,89032.9
1069.0,72.1092,140.8633,532.79,88997.0
1070.0,46.5983,-60.7608,531.21,88864.9
1071.0,74.4133,19.1833,529.61,88731.0
1072.0,60.6722,-173.0911,526.81,88496.1
1073.0,43.0283,-89.8525,523.95,88255.6
1074.0,-14.2708,-178.1392,523.95,88255.6
1075.0,63.6067,-112.5192,521.82,88076.0
1076.0,44.3658,-85.6783,520.9,87998.3
1077.0,44.3662,-85.6794,520.6,87973.0
1078.0,-27.5953,-144.3697,520.43,87958.6
1079.0,-37.5969,-59.2947,518.79,87819.9
1080.0,-37.6008,-59.3033,518.77,87818.2
1081.0,-65.5456,100.7911,516.52,87627.6
1082.0,69.5556,-112.6689,516.14,87595.3
1083.0,-29.2675,-177.9075,516.03,87586.0
1084.0,-14.2708,-178.1392,515.97,87580.9
1085.0,-29.2681,-177.9081,515.82,87568.2
1086.0,-34.3808,-54.6733,513.89,87404.2
1087.0,-34.3828,-54.6742,511.85,87230.5
1088.0,60.0275,-166.2625,510.54,87118.8
1089.0,-27.0853,-109.3803,507.96,86898.4
1090.0,60.665,-173.0883,507.49,86858.2
1091.0,-27.0858,-109.38,506.88,86806.0
1092.0,60.0281,-166.2622,506.35,86760.6
1093.0,26.6975,-7.3517,504.75,86623.4
1094.0,-21.24,-159.7744,504.33,86587.4
1095.0,-9.5269,-59.9822,500.78,86282.1
1096.0,14.1447,145.1878,495.91,85861.5
1097.0,-30.5939,145.6867,495.19,85799.2
1098.0,14.145,145.1875,495.0,85782.7
1099.0,-30.5942,145.6867,495.0,85782.7
1100.0,69.5558,-112.67,493.78,85676.9
1101.0,70.9211,123.6067,492.31,85549.3
1102.0,-23.1292,-134.9717,491.03,85438.0
1103.0,-66.1533,96.7044,489.87,85337.0
1104.0,73.2375,-94.6817,488.9,85252.5
1105.0,51.1917,-93.5017,488.9,85252.5
1106.0,-33.2825,136.1825,487.98,85172.3
1107.0,73.2511,-94.6208,487.47,85127.7
1108.0,-33.2828,136.1822,486.12,85009.8
1109.0,-26.36,-79.8983,479.15,84398.1
1110.0,42.1403,60.4217,472.65,83823.7
1111.0,64.6031,50.345,472.58,83817.5
1112.0,40.37,-83.72,472.14,83778.5
1113.0,64.6017,50.3467,470.92,83670.2
1114.0,-32.7167,-54.7742,470.0,83588.4
1115.0,73.7072,-118.9217,466.07,83238.2
1116.0,57.345,-76.475,464.82,83126.5
1117.0,-31.5633,159.0892,461.87,82862.3
1118.0,73.7075,-118.9233,459.94,82689.0
1119.0,72.275,-94.5133,459.71,82668.3
1120.0,42.14,60.4217,457.81,82497.3
1121.0,20.5733,-8.7533,454.76,82222.0
1122.0,5.2242,48.1817,451.71,81945.9
1123.0,23.9361,69.8236,451.5,81926.8
1124.0,60.5342,-1.4458,449.88,81779.7
1125.0,60.5339,-1.4461,448.51,81655.1
1126.0,7.3408,151.623,447.47,81560.4
1127.0,-26.3464,-79.8944,445.88,81415.3
1128.0,23.9358,69.8233,444.7,81307.5
1129.0,7.3408,151.6233,442.87,81140.1
1130.0,48.5219,0.0275,439.78,80856.5
1131.0,-23.8575,-147.6483,437.08,80607.9
1132.0,-18.6208,137.5025,433.73,80298.4
1133.0,-54.7058,158.82,433.12,80241.9
1134.0,48.5208,0.0275,432.82,80214.1
1135.0,24.0817,-5.535,425.81,79561.9
1136.0,45.6889,-65.2583,425.13,79498.3
1137.0,75.8853,-106.385,424.99,79485.2
1138.0,69.4267,62.2083,424.89,79475.9
1139.0,16.5767,-7.2358,423.98,79390.7
1140.0,69.4267,62.2078,423.74,79368.3
1141.0,76.6544,148.59,422.12,79216.4
1142.0,-31.3225,-56.1692,419.71,78989.9
1143.0,-28.4883,136.0225,418.8,78904.3
1144.0,-28.4883,136.0239,418.26,78853.4
1145.0,63.0733,32.6242,416.97,78731.7
1146.0,73.1067,82.79,415.75,78616.4
1147.0,-54.7086,158.8275,415.43,78586.2
1148.0,76.6525,148.5883,414.83,78529.4
1149.0,-0.7283,18.8775,411.78,78240.2
1150.0,72.9083,82.4158,409.64,78036.6
1151.0,-23.3683,-149.4683,407.05,77789.5
1152.0,80.2064,32.6778,404.35,77531.1
1153.0,-23.1275,-134.9858,404.09,77506.2
1154.0,76.3867,-101.6517,402.1,77315.1
1155.0,-23.3683,-149.4683,401.73,77279.5
1156.0,-22.75,143.29,395.94,76720.6
1157.0,-19.6983,63.4458,395.94,76720.6
1158.0,22.3067,-5.8533,394.72,76602.3
1159.0,-19.7067,63.4464,394.31,76562.5
1160.0,-22.4583,-151.3467,390.14,76156.6
1161.0,41.8875,-84.62,390.14,76156.6
1162.0,42.885,-83.325,390.14,76156.6
1163.0,53.4317,49.8325,390.08,76150.7
1164.0,-23.8575,-147.6486,387.72,75920.0
1165.0,48.4167,-3.88,387.1,75859.3
1166.0,48.3725,-3.953,382.38,75395.4
1167.0,56.2208,-97.9075,381.91,75349.0
1168.0,30.4844,140.3086,381.81,75339.2
1169.0,23.03,-81.6919,381.29,75287.8
1170.0,-7.235,131.3761,379.52,75112.9
1171.0,57.5075,14.5,378.87,75048.5
1172.0,-22.4631,-151.3611,377.46,74908.8
1173.0,53.4317,49.8317,376.73,74836.3
1174.0,17.7417,-5.4067,376.73,74836.3
1175.0,-12.2892,168.8358,375.82,74745.9
1176.0,52.4767,48.0183,375.82,74745.9
1177.0,-10.1467,142.3208,373.99,74563.7
1178.0,75.1367,140.0258,373.99,74563.7
1179.0,-10.4833,105.5806,372.59,74424.0
1180.0,-12.2892,168.8361,371.31,74296.0
1181.0,-10.1472,142.3214,370.4,74204.9
1182.0,30.4833,140.3033,368.81,74045.5
1183.0,-49.6842,178.7808,366.06,73768.9
1184.0,15.8283,17.495,364.85,73646.9
1185.0,48.2283,38.9158,363.93,73554.0
1186.0,-49.6844,178.7811,362.81,73440.7
1187.0,75.1094,-98.29,362.08,73366.8
1188.0,-10.4833,105.5808,361.8,73338.4
1189.0,74.8731,138.76,360.92,73249.2
1190.0,61.7475,54.2367,359.97,73152.7
1191.0,28.1017,28.9467,359.97,73152.7
1192.0,76.785,158.1025,355.7,72717.5
1193.0,57.2883,33.9517,355.7,72717.5
1194.0,50.5683,45.14,353.87,72530.2
1195.0,53.8525,27.0625,353.87,72530.2
1196.0,13.3494,-81.3681,351.26,72262.3
1197.0,58.8867,53.7808,349.0,72029.4
1198.0,-7.235,131.3758,347.78,71903.4
1199.0,-25.0708,-130.11,346.86,71808.2
1200.0,13.345,-81.3658,344.73,71587.4
1201.0,76.7906,158.0992,344.01,71512.6
1202.0,63.4117,37.0108,343.81,71491.8
1203.0,63.7667,-94.3933,339.85,71078.9
1204.0,43.1267,54.9275,339.85,71078.9
1205.0,56.8508,29.3833,335.89,70663.6
1206.0,59.8256,-80.0133,334.97,70566.8
1207.0,59.8258,-80.0142,333.76,70439.2
1208.0,51.3433,28.23,332.84,70342.0
1209.0,-65.7561,92.4406,331.92,70244.8
1210.0,-25.0686,-130.1131,331.0,70147.3
1211.0,-35.7803,136.8719,330.42,70085.8
1212.0,54.2233,18.1242,329.79,70019.0
1213.0,-22.1092,114.005,320.95,69074.2
1214.0,61.5408,33.7358,319.74,68943.9
1215.0,57.7142,27.0592,319.74,68943.9
1216.0,-29.0117,167.9425,319.13,68878.1
1217.0,-29.0114,167.94,318.51,68811.1
1218.0,54.2442,22.3242,311.81,68083.5
1219.0,73.5858,-105.1883,311.81,68083.5
1220.0,80.83,79.5528,311.36,68034.4
1221.0,73.5856,-105.1883,311.35,68033.3
1222.0,8.4272,104.8278,311.28,68025.7
1223.0,59.8358,44.61,303.89,67213.3
1224.0,56.6033,-169.6767,302.27,67033.9
1225.0,4.0017,-81.6075,302.06,67010.6
1226.0,67.0983,48.9458,301.75,66976.2
1227.0,18.3625,-114.6983,301.53,66951.8
1228.0,54.105,36.8583,299.92,66772.8
1229.0,58.7917,42.2,296.88,66433.6
1230.0,-44.1242,-176.5833,294.74,66193.7
1231.0,-22.3408,-176.21,294.74,66193.7
1232.0,80.9125,79.7917,293.83,66091.4
1233.0,57.8567,49.4208,292.0,65885.3
1234.0,56.6033,-169.6783,288.95,65540.3
1235.0,18.3625,-114.6983,286.82,65298.3
1236.0,61.7442,40.2942,284.99,65089.7
1237.0,51.1192,37.2667,280.72,64600.2
1238.0,63.3133,82.3092,277.98,64284.2
1239.0,23.0625,-161.9275,275.23,63965.4
1240.0,73.3792,116.2808,269.75,63325.4
1241.0,62.5017,25.1533,268.83,63217.3
1242.0,30.4367,27.6308,266.7,62966.4
1243.0,63.4058,45.565,265.79,62858.9
1244.0,-12.4975,177.0675,255.12,61584.2
1245.0,44.735,58.2075,254.81,61546.8
1246.0,29.8958,-89.9983,251.76,61177.3
1247.0,31.2333,25.685,249.94,60955.8
1248.0,54.3025,-84.4867,249.94,60955.8
1249.0,7.59,134.5883,242.01,59981.0
1250.0,68.2833,44.8567,240.79,59829.6
1251.0,70.2783,-105.3167,240.79,59829.6
1252.0,-23.7617,34.9833,234.7,59068.2
1253.0,56.26,-91.0758,231.95,58721.1
1254.0,-22.3942,172.0858,229.82,58450.9
1255.0,62.5817,66.0708,227.99,58217.7
1256.0,-3.86,-32.4217,223.11,57591.3
1257.0,19.7625,57.4875,219.76,57157.3
1258.0,65.4325,42.4142,214.88,56519.1
1259.0,-1.5358,145.0583,213.97,56399.3
1260.0,-15.5825,-175.6258,211.84,56117.9
1261.0,60.4875,30.1975,203.0,54934.5
1262.0,-2.91,113.4608,189.89,53131.0
1263.0,-9.9208,144.0433,182.88,52141.1
1264.0,55.9925,9.7967,181.97,52011.2
1265.0,-21.9283,-157.9292,175.87,51132.0
1266.0,9.535,138.105,174.04,50865.3
1267.0,69.05,49.185,170.99,50417.6
1268.0,56.665,74.9575,159.72,48727.8
1269.0,-13.275,-176.2067,150.88,47360.1
1270.0,-1.8292,41.2592,148.74,47023.1
1271.0,14.84,-17.0,139.9,45604.3
1272.0,65.6142,75.3583,134.72,44752.1
1273.0,48.1425,46.855,133.81,44600.7
1274.0,-18.8425,-159.7867,124.05,42943.3
1275.0,-15.81,-148.2683,105.77,39653.2
1276.0,56.405,143.3858,95.71,37720.4
1277.0,-19.0808,-169.9408,94.79,37538.6
1278.0,28.5983,-81.7292,94.49,37479.2
1279.0,-20.6433,-178.7392,84.73,35490.8
1280.0,23.575,-164.7,84.12,35362.8
1281.0,-0.8617,169.5408,81.08,34717.9
1282.0,-19.9925,-158.1175,80.77,34651.5
1283.0,75.0142,147.1083,78.94,34256.7
1284.0,32.3175,-64.7333,76.81,33791.4
1285.0,-47.7617,179.0408,73.15,32976.5
1286.0,25.9492,131.2942,66.75,31500.9
1287.0,-0.5292,166.9125,64.92,31066.1
1288.0,24.2392,-75.3742,63.7,30772.8
1289.0,25.3792,-76.5325,61.87,30327.5
1290.0,19.7458,-79.7342,50.9,27507.8
1291.0,24.5408,-78.205,49.99,27260.8
1292.0,21.7867,-72.2467,49.07,27008.8
1293.0,0.5342,72.9975,45.72,26070.6
1294.0,-24.34,-128.3408,38.71,23988.8
1295.0,6.68,149.2975,37.8,23705.2
1296.0,23.7692,-166.26,36.58,23319.5
1297.0,-5.7733,53.3125,35.97,23124.2
1298.0,-5.2908,71.7408,34.75,22728.7
1299.0,-1.465,143.0508,32.92,22122.1
1300.0,-9.745,46.5142,30.78,21391.0
1301.0,4.6842,-160.3625,30.78,21391.0
1302.0,-26.5117,-105.285,29.87,21072.4
1303.0,-11.4233,-151.8258,28.96,20749.0
1304.0,5.3317,132.225,28.96,20749.0
1305.0,3.01,131.1233,28.96,20749.0
1306.0,43.9717,-59.7642,28.04,20416.7
1307.0,9.7675,140.525,27.74,20307.2
1308.0,17.4117,-83.9017,26.82,19967.6
1309.0,77.4908,82.25,26.82,19967.6
1310.0,-20.78,-138.5483,26.82,19967.6
1311.0,5.8758,-162.0817,26.82,19967.6
1312.0,6.4117,-162.3533,26.82,19967.6
1313.0,-8.0642,178.375,26.82,19967.6
1314.0,-10.395,-161.025,25.91,19626.0
1315.0,28.2108,-177.3858,24.99,19274.4
1316.0,8.7267,167.74,24.99,19274.4
1317.0,4.6783,168.6825,24.99,19274.4
1318.0,6.22,160.6925,23.77,18798.0
1319.0,8.1267,140.405,23.77,18798.0
1320.0,-9.9975,-150.2308,23.77,18798.0
1321.0,3.8533,154.9708,23.77,18798.0
1322.0,-7.1317,56.285,23.77,18798.0
1323.0,-11.8242,96.8225,23.77,18798.0
1324.0,-4.6775,-174.5358,23.77,18798.0
1325.0,-12.1725,96.8333,23.77,18798.0
1326.0,-0.3767,-160.0167,22.86,18434.7
1327.0,0.9325,173.035,22.86,18434.7
1328.0,-18.0575,-163.19,22.86,18434.7
1329.0,-9.0258,-157.8842,22.86,18434.7
1330.0,-11.05,-171.0708,22.86,18434.7
1331.0,9.2625,169.9492,22.86,18434.7
1332.0,-5.46,159.4408,22.86,18434.7
1333.0,7.2817,168.7508,22.86,18434.7
1334.0,-5.6467,176.065,21.95,18064.0
1335.0,-4.7783,157.0275,21.95,18064.0
1336.0,-15.7358,-142.1292,21.95,18064.0
1337.0,-20.7058,-143.0442,21.95,18064.0
1338.0,-14.1917,-141.1825,21.95,18064.0
1339.0,10.2833,-109.2083,21.03,17681.4
1340.0,-14.4383,-146.2233,20.73,17554.8
1341.0,9.2158,165.525,20.73,17554.8
1342.0,-9.3358,-171.1992,20.73,17554.8
1343.0,10.8058,73.6683,20.73,17554.8
1344.0,6.2408,171.9342,20.73,17554.8
1345.0,-9.2308,51.0342,20.73,17554.8
1346.0,-10.1225,51.1608,20.73,17554.8
1347.0,3.4733,72.8392,20.73,17554.8
1348.0,-16.7192,59.5667,20.73,17554.8
1349.0,-13.2733,-163.1992,20.73,17554.8
1350.0,6.9608,73.2092,20.73,17554.8
1351.0,16.7358,-169.5233,19.81,17160.9
1352.0,-1.335,176.4375,19.81,17160.9
1353.0,-10.8925,-165.8733,19.81,17160.9
1354.0,-2.6208,176.8067,19.81,17160.9
1355.0,-11.5642,-165.4133,19.81,17160.9
1356.0,57.5958,-13.6875,19.81,17160.9
1357.0,7.6208,155.1592,19.81,17160.9
1358.0,7.3817,147.0367,19.81,17160.9
1359.0,-8.5567,-172.4692,19.81,17160.9
1360.0,11.1433,166.29,18.9,16762.1
1361.0,11.3808,167.5133,18.9,16762.1
1362.0,-21.8117,-154.7083,18.9,16762.1
1363.0,7.2583,144.45,18.9,16762.1
1364.0,7.3733,143.8333,18.9,16762.1
1365.0,-10.3967,56.6192,18.9,16762.1
1366.0,-17.3292,-138.3442,17.98,16349.0
1367.0,16.9483,112.3342,17.98,16349.0
1368.0,-16.1175,-146.365,17.98,16349.0
1369.0,-17.4767,-143.4375,16.76,15784.6
1370.0,-11.5167,47.3792,16.76,15784.6
1371.0,-17.4842,-145.3892,16.76,15784.6
1372.0,-16.5175,-143.8167,16.76,15784.6
1373.0,-4.4617,-171.2575,16.76,15784.6
1374.0,-10.7908,179.4725,16.76,15784.6
1375.0,1.0333,154.7958,16.76,15784.6
1376.0,-4.5158,-172.2208,16.76,15784.6
1377.0,9.8442,160.8,16.76,15784.6
1378.0,-18.145,-142.2242,16.76,15784.6
1379.0,2.0067,-157.3967,15.85,15350.1
1380.0,-14.8275,-138.7942,15.85,15350.1
1381.0,-18.5708,-136.2975,15.85,15350.1
1382.0,11.4567,162.0892,15.85,15350.1
1383.0,-23.1325,-137.1242,15.85,15350.1
1384.0,-21.6867,-140.6825,15.85,15350.1
1385.0,-18.56,-139.2175,15.85,15350.1
1386.0,-21.3292,-136.53,15.85,15350.1
1387.0,25.7775,-171.7275,15.24,15051.8
1388.0,-16.9442,149.2,14.94,14903.0
1389.0,-16.5117,-154.645,14.94,14903.0
1390.0,-15.825,-154.5167,14.94,14903.0
1391.0,19.2983,166.6467,13.72,14281.5
1392.0,10.3767,114.3675,13.72,14281.5
1393.0,-5.6267,-155.9,11.89,13295.0
1394.0,14.7192,168.9183,11.89,13295.0
1395.0,-18.1425,162.8175,11.89,13295.0
1396.0,26.06,-173.9608,11.89,13295.0
1397.0,24.285,153.9758,10.97,12770.3
1398.0,-3.9883,-154.8983,10.97,12770.3
1399.0,0.1933,-176.4858,10.97,12770.3
1400.0,-15.89,54.525,8.84,11463.7
1401.0,-23.25,155.5417,8.84,11463.7
1402.0,7.3733,113.845,8.84,11463.7
1403.0,-19.8667,158.3075,8.84,11463.7
1404.0,-17.4033,155.8708,8.84,11463.7
1405.0,20.4192,136.11,8.84,11463.7
1406.0,-24.6808,-124.7725,7.92,10850.8
1407.0,-21.6592,153.77,7.92,10850.8
1408.0,-2.7733,-171.7183,7.92,10850.8
1409.0,15.6717,-63.6175,7.92,10850.8
1410.0,24.6258,-82.8725,7.92,10850.8
1411.0,-20.93,154.4042,7.92,10850.8
1412.0,20.6992,116.73,6.71,9987.5
1413.0,-21.4158,158.8517,5.79,9277.6
1414.0,-17.2742,119.36,4.88,8517.4
1415.0,8.6458,111.9192,4.88,8517.4
1416.0,24.9575,-115.7675,3.96,7672.6
