summitId,latitude,longitude,elevation
-23378315,8.5642,151.9183,16.76
-23379595,-17.4842,-145.3892,16.76
-23422514,8.1058,147.6467,16.0
-23422782,-19.3967,-138.67,16.0
-23462852,-18.5708,-136.2975,15.85
-23425380,-21.6867,-140.6825,15.85
-23439750,-18.5567,-139.2175,15.85
-23436692,-9.71,47.5142,15.85
-23429821,20.1642,-91.9625,15.85
-23462920,-18.5692,-136.2967,15.85
-23433984,-18.1133,-141.07,15.85
-23439643,-18.5583,-139.2192,15.85
-23454927,-15.805,-140.8458,15.85
-23431199,11.4567,162.0892,15.85
-23438315,-18.56,-139.2175,15.85
-23425423,-21.685,-140.6825,15.85
-23440714,10.2908,170.8758,15.85
-23450010,7.7033,145.88,15.85
-23465920,-14.8275,-138.7942,15.85
-23442614,6.6833,143.0758,15.85
-23439537,-18.56,-139.215,15.85
-23440750,-18.3892,-140.8233,15.85
-23468255,27.2467,140.8742,15.85
-23462198,-15.8183,-140.8725,15.85
-23460674,-15.8242,-140.9,15.85
-23462203,-15.8192,-140.8733,15.85
-23429541,-9.4225,179.8425,15.85
-23431431,-9.4292,179.865,15.85
-23436700,-22.28,-138.7575,15.85
-23431308,-9.4325,179.8592,15.85
-23463430,2.0067,-157.3967,15.85
-23436268,-23.1325,-137.1242,15.85
-23441993,8.5892,144.5233,15.85
-23472720,25.9133,-81.6942,15.24
-23472727,25.7775,-171.7275,15.24
-23532435,-15.825,-154.5167,14.94
-23513317,-16.9442,149.2,14.94
-23512388,-16.5117,-154.645,14.94
-23497951,-16.8292,-141.9308,14.94
-23497052,-21.4767,-135.5242,14.94
-23497982,-21.485,-135.5067,14.94
-23512224,-16.51,-154.6442,14.94
-23498440,-21.4767,-135.52,14.94
-23516433,-19.61,-140.4117,14.94
-23502520,-16.8383,-141.9183,14.94
-23596949,10.3767,114.3675,13.72
-23602267,19.2983,166.6467,13.72
-23595057,-0.6775,73.1958,13.72
-23595012,-0.6758,73.1942,13.72
-23742094,-5.6592,-155.8742,11.89
-23750734,14.7192,168.9183,11.89
-23742035,-5.655,-155.8917,11.89
-23717345,26.06,-173.9608,11.89
-23708648,-18.1425,162.8175,11.89
-23742890,-5.6267,-155.9,11.89
-23742060,-5.6317,-155.9275,11.89
-23742082,-5.64,-155.9117,11.89
-23773611,0.1933,-176.4858,10.97
-23770254,24.285,153.9758,10.97
-23778193,-3.9883,-154.8983,10.97
-23846252,24.555,-81.7992,10.0
-23893225,14.2867,-80.3625,9.75
-23909990,8.1142,154.2508,9.75
-23910879,8.1017,154.3092,9.75
-23912047,9.2275,145.385,9.75
-23960138,20.4192,136.11,8.84
-23959690,-17.4033,155.8708,8.84
-23960326,-15.89,54.525,8.84
-23960109,20.4258,136.1083,8.84
-23961695,-23.25,155.5417,8.84
-23954975,7.3733,113.845,8.84
-23960332,-15.8875,54.5192,8.84
-23955099,7.3742,113.8467,8.84
-23945005,-3.5917,-174.1217,8.84
-23960330,-15.8883,54.5217,8.84
-23960633,-19.8667,158.3075,8.84
-24110061,-20.93,154.4042,7.92
-24079912,-24.6808,-124.7725,7.92
-24046104,15.6717,-63.6175,7.92
-24081537,-24.6742,-124.7783,7.92
-24081368,-24.675,-124.7925,7.92
-24081468,-24.675,-124.7758,7.92
-24081396,-24.6742,-124.7883,7.92
-24048660,-2.82,-171.7117,7.92
-24055790,-3.1292,-171.0808,7.92
-24048911,-2.7733,-171.7183,7.92
-24102327,-21.6592,153.77,7.92
-24068767,24.6258,-82.8725,7.92
-24105889,-22.1717,155.4608,7.92
-24072982,-3.1192,-171.0908,7.92
-24152285,20.7,116.725,6.71
-24143245,-17.7192,148.4467,6.71
-24190492,-14.5483,-168.145,6.71
-24133803,-21.7883,152.4508,6.71
-24186838,27.79,-175.8208,6.71
-24187359,27.7892,-175.8167,6.71
-24152267,20.6992,116.73,6.71
-24219572,-21.2717,155.71,5.79
-24233852,-21.4158,158.8517,5.79
-24244349,-3.8558,-33.8067,5.79
-24233850,-21.415,158.85,5.79
-24271778,22.5225,-89.7717,5.79
-24229599,22.3825,-89.6833,5.79
-24271559,22.5192,-89.775,5.79
-24302235,8.6433,111.92,4.88
-24302118,-17.2742,119.36,4.88
-24302229,8.6458,111.9217,4.88
-24302236,8.6458,111.9192,4.88
-24368264,24.9575,-115.7675,3.96
-24368054,24.9583,-115.765,3.96
-24368015,24.9608,-115.765,3.96
-24368087,24.9625,-115.7642,3.96
-24433554,22.115,-91.3983,2.74
