summitId,latitude,longitude,elevation,candidate
-6866823,10.41,4.1242,505.0,True
-6877187,26.6975,-7.3517,504.75,True
7926413,-21.24,-159.7744,504.33,True
-6885602,-9.5258,-59.9808,503.83,True
-6891041,69.2392,113.6258,503.83,True
-6908404,69.5558,-112.67,502.0,True
-6913286,-6.4675,-43.79,501.7,True
-6913229,-6.4667,-43.7908,501.7,True
-6913244,-6.465,-43.7917,501.7,True
-6913245,-6.4642,-43.7942,501.7,True
-6931352,-17.6833,129.585,500.79,True
7957950,-9.5269,-59.9822,500.78,True
-6961369,-32.6783,119.7767,498.96,True
8001202,14.1447,145.1878,495.91,True
8007511,-30.5939,145.6867,495.19,True
-7020499,-30.5942,145.6867,495.0,True
-7019620,14.145,145.1875,495.0,True
-7046289,70.9217,123.6058,492.86,True
8033106,70.9211,123.6067,492.31,True
-7058519,9.8433,-1.6733,491.95,True
-7069959,-23.1292,-134.9717,491.03,True
8055097,-66.1533,96.7044,489.87,True
-7105783,51.1917,-93.5017,489.0,True
-7107748,-21.5317,126.9958,488.9,True
-7113836,73.2375,-94.6817,488.9,True
-7132138,-33.2825,136.1825,487.98,True
8077136,73.2511,-94.6208,487.47,True
8089136,-33.2828,136.1822,486.12,True
-7176497,-4.3433,-51.6308,484.94,True
-7274696,-26.36,-79.8983,479.15,True
-7322638,6.7242,33.0008,476.71,True
-7323799,45.1717,-84.7517,476.1,True
-7324696,60.5625,132.8475,476.0,True
-7329692,-3.2108,17.8942,475.79,True
-7330488,-3.1967,17.89,475.79,True
-7340318,42.025,-95.0967,475.49,True
-7340335,41.9925,-95.0733,475.49,True
-7378143,63.9025,-115.9175,472.74,True
8211595,42.1403,60.4217,472.65,True
8212178,64.6031,50.345,472.58,True
-7391992,40.37,-83.72,472.14,True
-7393866,51.6092,-90.1625,472.0,True
-7393295,64.6017,50.3467,472.0,True
-7431140,-32.7167,-54.7742,470.0,True
8272046,73.7072,-118.9217,466.07,True
-7532372,57.345,-76.475,464.82,True
8311024,-31.5633,159.0892,461.87,True
-7584254,57.3917,56.23,461.77,True
-7587545,16.7733,-10.3217,461.77,True
-7587074,16.775,-10.3217,461.77,True
-7586307,-11.9175,-51.4217,461.77,True
-7585192,-11.9158,-51.4208,461.77,True
-7609936,40.7275,-82.6175,460.25,True
-7621374,73.7075,-118.9208,459.94,True
-7621133,73.7075,-118.9233,459.94,True
8330905,72.275,-94.5133,459.71,True
-7634467,42.14,60.4217,459.0,True
-7634069,72.2742,-94.5108,459.0,True
-7636202,62.8567,-103.6092,458.72,True
-7704595,-1.6008,17.205,455.98,True
-7715816,20.5733,-8.7533,454.76,True
-7729609,13.7725,-0.1442,453.85,True
-7766978,5.2242,48.1817,451.71,True
8408158,23.9361,69.8236,451.5,True
-7809891,60.5342,-1.4458,449.88,True
-7820277,21.8217,-9.0892,449.88,True
8436103,60.5339,-1.4461,448.51,True
8445712,7.3408,151.623,447.47,True
-7888897,56.1017,-76.5467,445.92,True
-7888860,56.1025,-76.5458,445.92,True
8461013,-26.3464,-79.8944,445.88,True
-7908960,23.9358,69.8233,444.7,True
-7949486,43.2525,-93.5525,442.87,True
-7966527,7.3408,151.6233,442.87,True
-8029203,-30.8883,142.6175,439.83,True
8518883,48.5219,0.0275,439.78,True
-8043115,48.5208,0.0275,439.0,True
-8083124,-23.8575,-147.6483,437.08,True
-8086010,-9.2667,-65.28,437.0,True
-8087334,26.1908,20.2725,436.78,True
-8158077,-18.6208,137.5025,433.73,True
-8173225,-54.7058,158.82,433.12,True
-8263205,75.885,-106.3842,429.77,True
-8275500,18.6567,31.0375,429.0,True
-8370479,24.0817,-5.535,425.81,True
8658327,45.6889,-65.2583,425.13,True
8659686,75.8853,-106.385,424.99,True
-8397144,69.4267,62.2083,424.89,True
-8402864,50.9733,59.9342,424.0,True
-8408262,16.5767,-7.2358,423.98,True
-8414450,80.275,46.95,423.98,True
-8414380,80.2675,46.9842,423.98,True
8671638,69.4267,62.2078,423.74,True
-8449693,68.0283,-130.3742,422.76,True
8687101,76.6544,148.59,422.12,True
-8475530,16.6367,-1.6575,421.84,True
-8486864,-36.98,-65.3708,420.93,True
-8487314,-36.9908,-65.3717,420.93,True
-8486811,-36.9875,-65.3583,420.93,True
-8487463,-36.9867,-65.3767,420.93,True
-8487962,-36.9867,-65.3683,420.93,True
-8486739,-36.9783,-65.3675,420.93,True
-8486759,-36.9775,-65.3683,420.93,True
-8487445,-36.9917,-65.35,420.93,True
-8487474,-36.9883,-65.3725,420.93,True
-8527929,-31.3225,-56.1692,419.71,True
-8549751,-28.4883,136.0225,418.8,True
8723901,-28.4883,136.0239,418.26,True
-8608772,63.0733,32.6242,416.97,True
-8626023,45.7967,-64.8983,416.0,True
-8639662,73.1067,82.79,415.75,True
8751384,-54.7086,158.8275,415.43,True
-8658214,76.6525,148.5883,414.83,True
-8693248,15.3433,14.6058,413.92,True
-8733649,76.3867,-101.6525,412.09,True
-8742281,-0.7283,18.8775,411.78,True
-8741037,-0.8,18.8617,411.78,True
-8798433,-78.8258,-68.9575,410.0,True
-8813206,80.1883,32.6183,409.96,True
8807287,72.9083,82.4158,409.64,True
-8827246,26.3758,0.7725,409.0,True
8832462,-23.3683,-149.4683,407.05,True
-8889309,53.3767,-92.7475,407.0,True
-8945670,-0.7225,-59.8892,405.99,True
8858995,80.2064,32.6778,404.35,True
8861746,-23.1275,-134.9858,404.09,True
8881228,76.3867,-101.6517,402.1,True
-9084207,-8.7142,-71.415,401.0,True
-9183983,52.0683,54.385,398.0,True
-9220940,47.3833,-55.135,396.85,True
-9239937,48.1575,-54.0558,396.24,True
-9247517,-19.6983,63.4458,395.94,True
-9261514,-30.39,115.6367,395.94,True
-9244263,-22.75,143.29,395.94,True
-9284211,15.8308,-5.195,394.72,True
-9274314,22.3067,-5.8533,394.72,True
-9286872,-0.1883,17.0825,394.72,True
8957850,-19.7067,63.4464,394.31,True
-9297787,56.2208,-97.9075,394.0,True
-9371200,22.9108,-7.545,391.97,True
-9399860,42.885,-83.325,390.14,True
-9399862,-22.4583,-151.3467,390.14,True
9000050,53.4317,49.8325,390.08,True
9023133,-23.8575,-147.6486,387.72,True
-9469367,48.4167,-3.88,387.1,True
-9470016,59.2983,-70.2158,387.0,True
-9472990,53.4317,49.8317,387.0,True
-9502186,-20.7217,124.8133,385.88,True
-9517576,-78.7183,-68.4442,385.0,True
9076372,48.3725,-3.953,382.38,True
9082014,30.4844,140.3086,381.81,True
9087181,23.03,-81.6919,381.29,True
9104963,-7.235,131.3761,379.52,True
-9679495,22.0642,-1.9442,378.87,True
-9679809,57.5075,14.5,378.87,True
9125481,-22.4631,-151.3611,377.46,True
-9724085,17.7417,-5.4067,376.73,True
-9712753,23.0325,-81.6908,376.73,True
-9742473,-12.2892,168.8358,375.82,True
-9774350,62.5042,125.72,374.0,True
-9789170,75.1367,140.0258,373.99,True
-9792065,-10.1467,142.3208,373.99,True
9173826,-10.4833,105.5806,372.59,True
9186448,-12.2892,168.8361,371.31,True
9195518,-10.1472,142.3214,370.4,True
-9917287,30.4833,140.3033,368.81,True
-9942164,21.2492,-2.9583,367.89,True
-9965605,45.5542,-63.2233,366.98,True
-9969996,-49.6842,178.7808,366.06,True
-9970230,61.7475,54.2367,366.0,True
-10010164,15.8283,17.495,364.85,True
-10033395,48.2283,38.9158,363.93,True
-10045176,63.1075,-99.0225,363.0,True
-10045940,57.2883,33.9517,363.0,True
9270819,-49.6844,178.7811,362.81,True
9278104,75.1094,-98.29,362.08,True
-10072736,-10.4833,105.5808,361.8,True
9288714,74.8731,138.76,361.0,True
-10091452,-30.9242,134.0067,361.0,True
-10108138,21.9642,-4.5633,360.88,True
-10120671,50.5683,45.14,360.0,True
-10127407,28.1017,28.9467,359.97,True
-10128247,-13.2367,135.445,359.97,True
-10194463,67.5133,119.5883,357.0,True
-10193873,67.5308,119.7475,357.0,True
-10221386,76.785,158.1025,355.7,True
-10227631,69.1467,-129.21,355.7,True
-10262367,12.865,14.8367,354.79,True
-10285769,53.8517,27.0608,353.87,True
-10293604,53.8508,27.0642,353.87,True
-10284041,53.8525,27.0625,353.87,True
9384825,13.3494,-81.3681,351.26,True
-10420687,-26.3775,142.7575,349.0,True
-10455414,-7.235,131.3758,347.78,True
-10474798,63.0942,29.8083,346.86,True
-10479317,-25.0708,-130.11,346.86,True
-10487659,-17.3575,135.5883,346.0,True
-10487285,-17.3558,135.5867,346.0,True
-10537934,13.345,-81.3658,344.73,True
9456227,76.7906,158.0992,344.01,True
-10546867,63.4117,37.0108,344.0,True
-10570744,46.8533,59.5592,343.0,True
-10625961,-20.1567,136.6142,341.99,True
-10632021,51.3433,28.23,341.0,True
-10660932,43.1267,54.9275,340.0,True
-10678298,63.7667,-94.3933,339.85,True
-10689822,56.8508,29.3833,339.0,True
-10707788,20.2725,-4.4392,338.94,True
-10743983,54.2233,18.1242,337.0,True
9544903,59.8256,-80.0133,334.97,True
-10849274,59.8258,-80.0142,333.76,True
-10885431,63.1683,-91.59,332.0,True
9574659,-65.7561,92.4406,331.92,True
-10913036,37.5825,-88.4758,331.0,True
9583759,-25.0686,-130.1131,331.0,True
9589396,-35.7803,136.8719,330.42,True
-10969699,55.125,34.1525,329.0,True
-11068519,-29.8233,131.0225,325.83,True
-11069616,-35.7783,136.8717,325.0,True
-11077651,-16.52,132.2058,324.92,True
-11099091,53.5508,19.9425,324.0,True
-11123197,-22.1092,114.005,323.0,True
-11181166,53.9642,81.8308,321.0,True
-11211030,-16.4208,134.1317,320.0,True
-11235507,61.5408,33.7358,319.74,True
-11234600,-16.0858,135.7483,319.74,True
-11234692,-16.08,135.7517,319.74,True
-11236615,57.7142,27.0592,319.74,True
-11242904,-29.0117,167.9425,319.13,True
-11243596,56.87,25.9592,319.0,True
9706558,-29.0114,167.94,318.51,True
-11339394,47.3208,36.5958,315.77,True
-11428490,54.2442,22.3242,312.0,True
-11441229,73.5858,-105.1883,311.81,True
9776181,80.83,79.5528,311.36,True
9776297,73.5856,-105.1883,311.35,True
9776889,8.4272,104.8278,311.28,True
-11486654,50.8708,63.4042,310.0,True
-11484671,50.8675,63.4092,310.0,True
-11484385,50.8792,63.4092,310.0,True
-11484755,50.8708,63.41,310.0,True
-11481950,50.8733,63.4042,310.0,True
-11484090,50.8742,63.4108,310.0,True
-11484118,50.875,63.4067,310.0,True
-11486597,50.8775,63.4067,310.0,True
-11484400,50.8783,63.41,310.0,True
-11484841,50.8692,63.4108,310.0,True
-11624931,39.2825,-91.0567,305.1,True
-11625808,56.4658,38.025,305.0,True
-11637733,-29.9433,132.4125,304.8,True
9864798,56.6033,-169.6767,302.27,True
-11712418,4.0017,-81.6075,302.06,True
-11728069,67.0983,48.9458,301.75,True
9872116,18.3625,-114.6983,301.53,True
-11814907,58.7917,42.2,299.0,True
-11815774,61.5042,37.2458,299.0,True
-11855498,59.655,37.325,297.79,True
-11958232,-22.3408,-176.21,294.74,True
-11939998,-44.1242,-176.5833,294.74,True
-11978511,80.9125,79.7917,293.83,True
-11982373,8.4275,104.8283,293.83,True
-12052529,40.4775,-88.5575,291.08,True
-12052923,52.6667,35.2158,291.0,True
-12065454,53.0583,63.1392,290.78,True
-12140923,56.6033,-169.6783,288.95,True
-12130855,43.0283,56.81,288.95,True
-12127796,56.2708,27.655,288.95,True
-12200953,-8.5933,-69.3417,286.82,True
-12183367,46.7892,-0.8425,286.82,True
-12207885,48.1467,31.6842,286.0,True
-12227271,-26.9058,113.7808,285.9,True
-12319916,20.6783,53.7092,282.85,True
-12326365,51.1192,37.2667,282.0,True
-12354711,55.2475,-96.785,281.94,True
-12387364,59.8725,51.6967,280.0,True
-12394087,65.5117,-97.3925,279.81,True
-12396950,58.9033,33.565,279.81,True
-12396712,59.0967,33.7292,279.81,True
-12397012,58.9025,33.5592,279.81,True
-12397602,58.9042,33.5683,279.81,True
-12420569,58.3358,37.1758,279.0,True
-12435815,46.425,64.1917,278.89,True
-12465409,63.3133,82.3092,277.98,True
-12477297,56.5142,49.0042,277.0,True
-12528613,23.0625,-161.9275,275.23,True
-12539467,-27.3458,141.08,274.93,True
-12543241,52.8325,27.5717,274.93,True
-12561376,59.5833,48.8575,274.0,True
-12699526,73.3792,116.2808,269.75,True
-12714864,62.5017,25.1533,268.83,True
-12778616,30.3775,27.6233,266.7,True
-12775684,39.9108,62.5533,266.7,True
-12777258,30.4367,27.6308,266.7,True
-12779149,30.3792,27.62,266.7,True
-12780036,63.4058,45.565,266.0,True
-12830695,49.6892,1.6658,264.0,True
-12863137,63.1275,84.9492,262.74,True
-12940330,55.5183,-93.6783,260.0,True
-13015319,68.9792,-109.4825,257.86,True
-13027524,61.62,43.3625,257.0,True
-13027401,61.6208,43.3633,257.0,True
-13070986,-12.4975,177.0675,255.12,True
-13072821,61.2433,45.7775,255.0,True
-13080418,44.735,58.2075,254.81,True
-13100446,51.205,50.2525,254.0,True
-13117730,58.6017,40.2058,253.9,True
-13126576,54.3008,-84.4883,253.0,True
-13171696,49.1558,43.8442,251.0,True
-13224927,31.2333,25.685,249.94,True
-13234273,52.7358,32.7492,249.0,True
-13265098,-17.465,122.4683,247.8,True
-13269761,-29.7442,135.2492,247.8,True
-13265284,-17.4658,122.465,247.8,True
-13388684,62.2608,46.5242,243.84,True
-13394006,50.5283,41.7667,243.0,True
-13396211,50.5325,41.775,243.0,True
-13408313,49.62,40.1433,242.93,True
-13418131,7.59,134.5883,242.01,True
-13444204,48.4358,62.8008,241.71,True
-13457814,70.2783,-105.3167,240.79,True
-13457155,68.3067,44.685,240.79,True
-13457156,68.2833,44.8567,240.79,True
-13483107,45.9608,125.5533,240.0,True
-13544683,62.1525,22.175,238.0,True
-13573768,56.26,-91.0758,237.0,True
-13627525,55.6292,22.3883,235.0,True
-13642713,-23.7617,34.9833,234.7,True
-13683377,62.5817,66.0708,233.0,True
-13779777,-22.3942,172.0858,229.82,True
-13871296,33.1283,-89.3108,227.0,True
-13922546,-22.2258,33.8217,225.86,True
-13903534,28.1075,24.2783,225.86,True
-13922685,-22.2242,33.8208,225.86,True
-13922332,-22.2225,33.82,225.86,True
-13983148,-3.86,-32.4217,223.11,True
-14024133,66.3825,-98.305,221.89,True
-14091360,19.7625,57.4875,219.76,True
-14091759,19.7642,57.4892,219.76,True
-14139645,46.3742,43.8583,218.85,True
-14140228,46.3742,43.8633,218.85,True
-14140948,46.375,43.8533,218.85,True
-14139801,46.375,43.8567,218.85,True
-14140600,46.3792,43.8375,218.85,True
-14152572,65.4325,42.4142,218.0,True
-14156558,71.9058,93.4708,217.93,True
-14208034,62.8942,-81.96,216.1,True
-14217719,68.485,57.9875,215.8,True
-14294310,-1.5358,145.0583,213.97,True
-14326543,65.39,39.8492,212.75,True
-14356345,-15.5825,-175.6258,211.84,True
-14419004,-34.0875,-57.01,209.7,True
-14418629,64.1942,67.0175,209.7,True
-14552747,64.5642,82.445,206.0,True
-14646057,-2.3217,-69.8983,203.91,True
-14650021,60.4875,30.1975,203.0,True
-14775962,-3.2908,-69.9358,199.95,True
-14775607,55.3508,64.08,199.95,True
-14829899,64.6825,85.4925,198.0,True
-14870562,1.1083,43.9892,197.0,True
-14938127,-11.6575,160.1358,195.0,True
-14938121,-11.6567,160.135,195.0,True
-14952941,66.7408,85.1875,194.77,True
-14951657,-13.9583,136.6417,194.77,True
-15124077,-2.91,113.4608,189.89,True
-15185377,54.8917,71.2242,188.98,True
-15295009,-2.6533,-71.6933,185.93,True
-15294946,-2.6517,-71.6942,185.93,True
-15272408,-2.6467,-71.5733,185.93,True
-15404298,-9.9208,144.0433,182.88,True
-15424845,53.2975,11.905,182.0,True
-15438440,55.9925,9.7967,181.97,True
-15507461,54.5533,13.6317,180.0,True
-15527912,60.0267,26.995,179.83,True
-15662687,56.1742,66.8125,176.0,True
-15660199,-21.9283,-157.9292,176.0,True
-15660145,56.1758,66.8267,176.0,True
-15726464,9.535,138.105,174.04,True
-15860971,69.0508,49.1425,170.99,True
-15860867,69.0542,49.1542,170.99,True
-15863208,55.3483,79.0292,170.99,True
-15856478,69.0175,48.9867,170.99,True
-15860373,69.05,49.185,170.99,True
-15860815,69.0517,49.155,170.99,True
-15858552,68.1492,51.8908,170.99,True
-15929441,32.425,-92.8967,169.0,True
-15994873,30.5783,20.3483,167.94,True
-15999483,54.2108,10.7233,167.03,True
-16094052,56.185,-78.8175,164.9,True
-16125381,62.9,77.3633,164.0,True
-16155653,-5.565,114.4375,163.98,True
-16221026,-12.5725,136.6033,161.85,True
-16262954,-24.6525,33.5475,160.93,True
-16264692,-24.67,33.5983,160.93,True
-16264298,-24.6725,33.5925,160.93,True
-16441833,70.2642,59.0775,156.97,True
-16494640,63.8742,73.9608,155.75,True
-16541475,32.7483,-80.4883,154.84,True
-16690316,-13.275,-176.2067,150.88,True
-16774024,-1.8292,41.2592,149.0,True
-16806106,-25.6583,-60.185,148.74,True
-16804281,55.2108,76.8542,148.74,True
-16834625,24.885,53.0692,147.83,True
-16886610,-11.7108,131.04,146.91,True
-16873945,-11.7033,130.8375,146.91,True
-16876868,54.66,73.2983,146.91,True
-17017213,70.4125,80.5308,143.87,True
-17066713,-29.2908,-58.1,142.95,True
-17066499,-29.2925,-58.1008,142.95,True
-17088644,60.3508,67.0017,142.0,True
-17135532,-34.6217,141.6267,141.73,True
-17136362,68.8275,-97.5258,141.12,True
-17192919,57.7017,71.6542,140.0,True
-17225337,14.84,-17.0,139.9,True
-17398970,57.195,10.2925,135.94,True
-17398838,57.195,10.2933,135.94,True
-17398779,70.0283,76.2925,135.94,True
-17436524,59.7908,76.8042,135.0,True
-17460527,65.6142,75.3583,134.72,True
-17474814,48.1425,46.855,134.0,True
-17525637,61.6058,77.5925,133.0,True
-17610841,60.3275,20.12,131.98,True
-17657956,58.2375,68.4383,130.76,True
-17802067,77.8792,-111.3783,127.71,True
-17801320,77.9258,-111.23,127.71,True
-17902413,-31.9458,-60.4192,125.88,True
-17894612,-32.1633,-60.2217,125.88,True
-17895348,-27.4675,139.095,125.88,True
-17952087,-18.8425,-159.7867,124.05,True
-18479211,24.7783,125.3842,114.0,True
-18516416,-24.045,113.4283,112.78,True
-18858295,-15.81,-148.2683,105.77,True
-18971863,-18.3217,140.4233,103.0,True
-19009681,61.6583,73.4792,102.72,True
-19053639,68.3083,70.7942,101.8,True
-19052527,-0.1492,42.7,101.8,True
-19369030,56.405,143.3858,95.71,True
-19383554,28.6492,-81.7333,95.0,True
-19423436,-19.0808,-169.9408,94.79,True
-19453263,67.8175,-76.6925,93.88,True
-19453264,67.8167,-76.6933,93.88,True
-19619831,69.7058,68.3958,90.83,True
-19696845,68.5975,75.6408,88.7,True
-19693149,57.3342,18.34,88.7,True
-19729601,-81.3783,-163.2817,88.0,True
-19785212,29.915,-82.0375,86.87,True
-19894069,-20.6433,-178.7392,84.73,True
-19900237,23.575,-164.7,84.12,True
-19972600,-8.6167,143.0308,82.91,True
-19978213,-22.65,-152.8058,82.91,True
-20045788,-0.8617,169.5408,81.08,True
-20083607,-19.9958,-158.1167,80.77,True
-20083614,-19.9925,-158.1175,80.77,True
-20127826,-1.4142,-51.0167,79.86,True
-20174925,75.0142,147.1083,78.94,True
-20260929,32.3175,-64.7333,76.81,True
-20378519,58.9158,22.2,74.98,True
-20421010,-22.6083,168.9433,73.76,True
-20433403,-47.7617,179.0408,73.15,True
-20477728,-11.6083,169.85,72.85,True
-20551012,71.2392,70.2117,70.71,True
-20555255,71.2517,70.2633,70.71,True
-20555503,71.2642,70.2883,70.71,True
-20740341,24.1017,89.0258,67.97,True
-20740300,24.1,89.0267,67.97,True
-20757486,25.9492,131.2942,67.0,True
-20860557,49.1675,46.8742,65.0,True
-20860563,49.1675,46.8767,65.0,True
-20875548,-0.5292,166.9125,64.92,True
-20955708,24.2392,-75.3742,63.7,True
-21077356,25.3792,-76.5325,61.87,True
-21228214,9.5875,121.1992,58.83,True
-21259876,31.495,31.1283,57.91,True
-21308952,77.19,89.5,57.0,True
-21450629,29.8158,-91.8033,54.0,True
-21477572,48.5525,51.9325,53.95,True
-21604616,19.7467,-79.7317,50.9,True
-21605063,-78.5233,178.1133,50.9,True
-21604959,19.7458,-79.7342,50.9,True
-21654081,24.5408,-78.205,49.99,True
-21662249,22.9217,-74.8575,49.99,True
-21690344,21.7867,-72.2467,49.07,True
-21833910,0.5342,72.9975,45.72,True
-21927982,-16.5283,139.2733,43.89,True
-21962845,25.54,-80.3367,43.0,True
-21984541,68.0,-169.0392,42.98,True
-22033525,75.9725,82.6442,41.76,True
-22024280,75.9625,82.7833,41.76,True
-22075191,26.5708,-77.14,40.84,True
-22178340,-24.3842,-128.3475,38.71,True
-22178434,-24.345,-128.345,38.71,True
-22178502,-24.3583,-128.3517,38.71,True
-22178435,-24.3425,-128.3433,38.71,True
-22178360,-24.3725,-128.3533,38.71,True
-22178439,-24.3417,-128.3425,38.71,True
-22178516,-24.3608,-128.3525,38.71,True
-22178409,-24.34,-128.3408,38.71,True
-22209449,6.68,149.2975,37.8,True
-22284619,23.7692,-166.26,36.58,True
-22317790,-5.7733,53.3125,35.97,True
-22339251,-5.2908,71.7408,34.75,True
-22439441,74.5558,79.4525,32.92,True
-22441348,-1.465,143.0508,32.92,True
-22489373,6.8925,152.7417,31.7,True
-22585948,4.6842,-160.3625,30.78,True
-22585479,-9.745,46.5142,30.78,True
-22607576,-26.5117,-105.285,29.87,True
-22696980,21.9625,89.9625,28.96,True
-22696734,21.7283,89.2567,28.96,True
-22697085,21.9483,89.9625,28.96,True
-22696727,26.6325,-78.2283,28.96,True
-22698481,5.3317,132.225,28.96,True
-22696985,21.9625,89.9642,28.96,True
-22698471,-11.4233,-151.8258,28.96,True
-22699063,-5.5133,127.555,28.96,True
-22696949,21.9692,89.965,28.96,True
-22698005,3.01,131.1233,28.96,True
-22699250,43.9717,-59.7642,28.04,True
-22720396,24.47,131.185,27.74,True
-22719876,5.925,153.1167,27.74,True
-22720182,9.7675,140.525,27.74,True
-22721182,36.0142,-75.6675,27.74,True
-22720426,19.33,-81.2,27.74,True
-22777206,-20.78,-138.5483,26.82,True
-22777248,-8.0642,178.375,26.82,True
-22776690,6.4117,-162.3533,26.82,True
-22779008,-6.6925,71.3908,26.82,True
-22779301,77.4908,82.25,26.82,True
-22777128,17.4117,-83.9017,26.82,True
-22776425,5.8758,-162.0817,26.82,True
-22803841,27.0183,-80.1117,26.21,True
-22820937,-10.395,-161.025,25.91,True
-22830673,25.69,-79.3067,25.91,True
-22881748,8.7267,167.74,24.99,True
-22881951,-7.3167,72.4833,24.99,True
-22881749,8.7258,167.7392,24.99,True
-22881751,4.6783,168.6825,24.99,True
-22881740,28.2108,-177.3858,24.99,True
-22928091,8.6383,170.9975,24.0,True
-22968038,-7.1317,56.285,23.77,True
-22968056,6.22,160.6925,23.77,True
-22967920,-17.0508,42.7225,23.77,True
-22968134,6.665,159.7508,23.77,True
-22968100,-9.9975,-150.2308,23.77,True
-22968156,8.1267,140.405,23.77,True
-22968052,3.8533,154.9708,23.77,True
-22968076,-4.6775,-174.5358,23.77,True
-22968077,-11.8242,96.8225,23.77,True
-22968078,-12.1725,96.8333,23.77,True
-22977912,-5.6467,176.065,23.0,True
-23000080,-9.0258,-157.8842,22.86,True
-23000217,9.2625,169.9492,22.86,True
-22999912,3.8433,-159.2475,22.86,True
-23000081,-18.0575,-163.19,22.86,True
-23000112,0.845,172.9775,22.86,True
-23000120,-0.3767,-160.0167,22.86,True
-23000093,-11.0533,-171.0675,22.86,True
-23000094,-11.0508,-171.07,22.86,True
-23000104,-9.0275,-158.005,22.86,True
-23000219,7.2817,168.7508,22.86,True
-23000233,-5.46,159.4408,22.86,True
-23000113,0.9325,173.035,22.86,True
-23000153,-11.05,-171.0775,22.86,True
-23000095,-11.05,-171.0708,22.86,True
-22999986,-3.2808,154.7142,22.86,True
-23046171,-14.1917,-141.1825,22.0,True
-23083030,79.5633,76.865,21.95,True
-23078662,-15.7358,-142.1292,21.95,True
-23080800,8.5692,149.6875,21.95,True
-23078913,-20.7058,-143.0442,21.95,True
-23077998,-4.7792,157.0267,21.95,True
-23083592,-5.1775,117.8842,21.95,True
-23078918,-20.7075,-143.0433,21.95,True
-23069647,5.6358,168.0917,21.95,True
-23077997,-4.7783,157.0275,21.95,True
-23069336,5.7867,157.3442,21.95,True
-23093858,10.2833,-109.2083,21.03,True
-23152946,-7.2017,177.1483,20.73,True
-23136664,-14.4383,-146.2233,20.73,True
-23144451,-13.2733,-163.1992,20.73,True
-23152794,-7.2042,177.1475,20.73,True
-23149046,-16.7192,59.5667,20.73,True
-23136177,-10.1225,51.1608,20.73,True
-23120473,-23.9392,-130.7517,20.73,True
-23146463,-9.2308,51.0342,20.73,True
-23157348,-9.3417,-171.1942,20.73,True
-23152625,-7.2008,177.1475,20.73,True
-23158478,-9.3758,-171.2692,20.73,True
-23161584,-9.3358,-171.1992,20.73,True
-23155320,7.1258,171.5692,20.73,True
-23140690,10.815,73.6825,20.73,True
-23115868,7.245,171.6408,20.73,True
-23158403,9.2133,165.5267,20.73,True
-23158400,9.2158,165.525,20.73,True
-23111241,10.0492,168.995,20.73,True
-23139489,10.8058,73.6683,20.73,True
-23140806,10.8167,73.6783,20.73,True
-23140983,10.8167,73.6933,20.73,True
-23139702,10.8175,73.665,20.73,True
-23137592,3.4725,72.8342,20.73,True
-23137529,3.4733,72.8392,20.73,True
-23150919,5.9517,169.425,20.73,True
-23141518,6.2408,171.9342,20.73,True
-23142876,6.9608,73.2092,20.73,True
-23155303,7.1258,171.5675,20.73,True
-23152143,9.1417,165.6475,20.73,True
-23152621,7.0917,171.6992,20.73,True
-23150806,7.1083,171.6908,20.73,True
-23173004,7.6208,155.1592,20.0,True
-23182339,-11.5617,-165.4108,19.81,True
-23176116,7.3817,147.0367,19.81,True
-23181553,16.7358,-169.5233,19.81,True
-23193960,-14.4042,-144.8617,19.81,True
-23184325,-2.6667,176.845,19.81,True
-23181690,-1.3308,176.4342,19.81,True
-23179837,-10.8925,-165.8733,19.81,True
-23182243,57.5958,-13.6875,19.81,True
-23186409,2.7733,73.425,19.81,True
-23182744,-11.5642,-165.4133,19.81,True
-23182690,1.8842,172.8242,19.81,True
-23184446,-2.6208,176.8067,19.81,True
-23184627,-2.625,176.8133,19.81,True
-23190926,-8.5575,-172.4675,19.81,True
-23191082,-8.5567,-172.4692,19.81,True
-23184092,-2.665,176.845,19.81,True
-23190819,-7.0117,52.725,19.81,True
-23181681,-1.335,176.4375,19.81,True
-23287189,11.1233,72.7225,18.9,True
-23296665,11.3808,167.5133,18.9,True
-23296577,11.2967,167.4683,18.9,True
-23287595,5.9408,73.4233,18.9,True
-23296881,11.1433,166.29,18.9,True
-23294880,-10.3967,56.6192,18.9,True
-23296877,11.1417,166.2908,18.9,True
-23294635,8.285,73.0633,18.9,True
-23294162,7.3733,143.8333,18.9,True
-23296628,-21.8117,-154.7083,18.9,True
-23288445,0.1817,173.6333,18.9,True
-23288397,0.1825,173.635,18.9,True
-23307721,-21.8342,-138.7833,18.0,True
-23307716,-21.8333,-138.7825,18.0,True
-23349712,11.2075,169.7633,17.98,True
-23338719,-6.1075,177.3425,17.98,True
-23351918,3.3825,173.0067,17.98,True
-23350620,3.3125,172.9717,17.98,True
-23338707,-6.1108,177.3358,17.98,True
-23338718,-6.1117,177.3392,17.98,True
-23338710,-6.1117,177.3367,17.98,True
-23341322,8.2975,137.4883,17.98,True
-23351623,-16.1175,-146.365,17.98,True
-23338862,11.5217,165.2933,17.98,True
-23337794,4.1817,73.5108,17.98,True
-23351557,-16.1433,-146.3958,17.98,True
-23353280,-17.3433,-138.3533,17.98,True
-23342866,29.3475,140.865,17.98,True
-23352670,-17.3292,-138.3442,17.98,True
