Latitude,Longitude,Elevation,Key col latitude,Key col longitude,Prominence
24.2542,107.14,1358,24.2517,107.144,482
24.2542,107.184,1236,24.2517,107.182,345
24.2542,107.464,1653,24.2508,107.466,322
24.2542,107.507,1646,24.25,107.507,558
24.2533,107.127,1597,24.2525,107.124,309
24.2533,107.271,1177,24.25,107.266,351
24.2533,107.438,1637,24.2558,107.439,400
24.2533,107.586,1870,24.2492,107.586,321
24.2533,107.879,1512,24.3125,107.864,482
24.2525,107.371,1643,24.2542,107.375,565
24.2525,107.85,1850,24.2475,107.862,390
24.2517,107.628,1250,24.2442,107.623,482
24.2517,107.902,1824,24.2533,107.9,334
24.2508,107.489,1847,24.2533,107.487,446
24.2508,107.718,2135,24.2542,107.711,322
24.25,107.838,2076,24.2467,107.833,319
24.2483,107.502,1860,24.2467,107.502,525
24.2483,107.549,2037,24.2517,107.544,358
24.2483,107.569,1863,24.2442,107.569,423
24.2475,107.337,1230,24.2467,107.345,325
24.2475,107.471,1345,24.2317,107.448,718
24.2475,107.527,1909,24.2442,107.525,436
24.2458,107.462,1653,24.2492,107.465,430
24.2458,107.542,2043,24.2483,107.544,306
24.2458,107.586,1758,24.2375,107.552,492
24.2458,107.69,1233,24.2575,107.69,574
24.2458,107.842,1925,24.2358,107.83,456
24.2442,107.132,1351,24.2442,107.13,315
24.2442,107.156,1135,24.2425,107.159,544
24.2442,107.224,1066,24.2442,107.216,328
24.2442,107.502,1591,24.235,107.52,531
24.2442,107.822,1961,24.2467,107.824,401
24.2442,107.853,1968,24.2467,107.855,331
24.2433,107.759,2477,24.245,107.764,393
24.2425,107.448,1689,24.2333,107.453,450
24.2408,107.163,1135,24.2442,107.168,305
24.2408,107.188,912,24.2242,107.179,383
24.2408,107.262,1056,24.2333,107.252,446
24.24,107.15,1374,24.2408,107.154,381
24.24,107.527,1719,24.2417,107.521,718
24.24,107.767,2253,24.2458,107.772,571
24.24,107.823,2145,24.2425,107.826,381
24.2392,107.348,1227,24.2417,107.345,377
24.2392,107.382,1118,24.2467,107.387,489
24.2383,107.294,1128,24.24,107.287,453
24.2383,107.517,1620,24.2425,107.508,443
24.2383,107.561,1850,24.24,107.567,390
24.2383,107.788,2555,24.2392,107.793,305
24.2383,107.891,1732,24.2475,107.887,466
24.2375,107.542,1617,24.2283,107.534,633
24.2375,107.632,1358,24.2342,107.632,348
24.2375,107.649,1929,24.2358,107.645,324
24.2367,107.469,1515,24.2433,107.471,476
24.2367,107.803,1955,24.2325,107.818,466
24.2358,107.268,1400,24.2383,107.267,502
24.2358,107.487,1807,24.2442,107.481,486
24.2358,107.499,2004,24.2392,107.5,413
24.2358,107.868,1797,24.2342,107.873,381
24.2342,107.163,1138,24.2367,107.166,358
24.2342,107.397,1089,24.2375,107.392,361
24.2342,107.784,2545,24.2342,107.786,325
24.2342,107.896,1735,24.2367,107.896,368
24.2333,107.531,1893,24.2333,107.535,321
24.2333,107.714,1745,24.24,107.709,735
24.2333,107.734,2493,24.2375,107.725,364
24.2333,107.771,2171,24.2367,107.776,748
24.2333,107.904,1594,24.2317,107.907,535
24.2308,107.471,1525,24.235,107.473,450
24.2308,107.871,1817,24.225,107.873,345
24.2292,107.703,2076,24.2283,107.699,335
24.2283,107.842,2070,24.2267,107.847,354
24.2275,107.518,1725,24.2333,107.514,394
24.2267,107.779,2496,24.2225,107.782,387
24.2267,107.826,1833,24.2008,107.845,345
24.2258,107.63,1453,24.2283,107.627,367
24.2258,107.723,2414,24.2242,107.733,394
24.225,107.28,961,24.2158,107.282,426
24.2242,107.483,1555,24.2258,107.481,354
24.2242,107.497,1879,24.2242,107.499,371
24.2242,107.798,2332,24.2292,107.797,371
24.2233,107.448,1532,24.225,107.453,301
24.2233,107.735,2250,24.2108,107.747,633
24.2217,107.638,1167,24.2442,107.638,621
24.2217,107.76,2647,24.22,107.756,361
24.2208,107.924,1538,24.2258,107.928,522
24.2183,107.532,1686,24.2175,107.537,302
24.2175,107.443,1817,24.2158,107.446,381
24.2175,107.546,1230,24.2225,107.573,987
24.2175,107.559,1778,24.2108,107.549,426
24.2175,107.781,2437,24.2258,107.793,318
24.2175,107.944,931,24.2433,107.961,397
24.2142,107.452,1660,24.2125,107.445,374
24.2142,107.686,1660,24.2108,107.682,587
24.2142,107.856,1837,24.2092,107.855,380
24.2142,107.911,1410,24.21,107.912,335
24.2133,107.504,1784,24.2133,107.51,338
24.2133,107.785,2463,24.2133,107.787,378
24.2133,107.82,1938,24.2117,107.822,335
24.2133,107.868,1909,24.2125,107.871,302
24.2133,107.88,1778,24.2067,107.888,423
24.2133,107.895,1624,24.2258,107.888,426
24.2125,107.764,2319,24.2108,107.764,653
24.2117,107.566,1843,24.21,107.561,374
24.2108,107.695,1830,24.2117,107.692,328
24.2108,107.737,2634,24.2133,107.737,302
24.21,107.528,1476,24.2125,107.526,672
24.21,107.798,1922,24.215,107.808,505
24.21,107.858,1820,24.21,107.862,443
24.2092,107.47,1230,24.2242,107.439,797
24.2083,107.539,1893,24.2108,107.539,331
24.2083,107.552,1814,24.2092,107.558,331
24.2075,107.632,1906,24.21,107.636,377
24.2075,107.748,2335,24.2033,107.754,548
24.2075,107.874,1988,24.2108,107.877,364
24.2075,107.882,1797,24.2108,107.882,342
24.2067,107.438,1276,24.1908,107.442,449
24.2067,107.994,833,24.2025,107.999,315
24.205,107.454,1440,24.2117,107.462,613
24.205,107.51,1361,24.2033,107.514,758
24.205,107.707,2129,24.2075,107.704,344
24.2042,107.853,1781,24.2025,107.854,328
24.2042,107.865,1856,24.2042,107.862,306
24.2033,107.885,1729,24.2017,107.887,390
24.2017,107.934,1601,24.2033,107.936,354
24.2008,107.438,1338,24.2033,107.439,315
24.1992,107.902,1633,24.2017,107.903,492
24.1983,107.487,1299,24.1867,107.473,695
24.1983,107.503,1259,24.1942,107.493,883
24.1983,107.64,1860,24.1958,107.637,469
24.1983,107.7,2306,24.1967,107.697,308
24.1983,107.719,2431,24.1933,107.712,374
24.1983,107.776,2007,24.2008,107.779,542
24.1983,107.887,1751,24.2008,107.89,368
24.1983,107.912,1233,24.1892,107.923,486
24.1983,107.948,1099,24.2042,107.945,475
24.1975,107.519,1230,24.195,107.523,416
24.1975,107.569,1702,24.1758,107.579,440
24.1967,107.634,1748,24.1958,107.635,456
24.1967,107.849,1646,24.2,107.857,365
24.1958,107.47,1496,24.1917,107.469,436
24.1958,107.655,1732,24.1967,107.66,676
24.1958,107.739,2404,24.2033,107.741,568
24.1958,107.794,2011,24.1933,107.795,420
24.195,107.691,2129,24.1967,107.685,321
24.195,107.763,2450,24.1967,107.766,341
24.195,107.873,1640,24.1925,107.874,482
24.1942,107.685,2030,24.1908,107.684,381
24.1933,107.457,1177,24.1925,107.451,693
24.1925,107.889,1820,24.1817,107.882,322
24.1917,107.489,1414,24.1942,107.487,465
24.1917,107.797,1860,24.19,107.813,626
24.1908,107.528,1230,24.1825,107.543,617
24.1908,107.627,1856,24.19,107.624,352
24.1908,107.641,1545,24.1983,107.632,685
24.1908,107.672,1469,24.1942,107.67,453
24.1908,107.751,2545,24.1833,107.752,312
24.19,107.449,1479,24.1917,107.444,348
24.19,107.783,2185,24.1933,107.787,305
24.1892,107.48,1358,24.1908,107.487,590
24.1883,107.592,2106,24.1892,107.596,308
24.1867,107.511,1781,24.1867,107.507,407
24.1867,107.702,2191,24.185,107.693,532
24.1867,107.905,1459,24.1883,107.912,358
24.1867,107.927,1082,24.175,107.924,666
24.1842,107.497,1522,24.1792,107.499,574
24.1842,107.898,1778,24.1825,107.897,318
24.1833,107.576,1748,24.1858,107.577,345
24.1833,107.934,1092,24.1833,107.929,551
24.1825,107.814,1742,24.185,107.819,446
24.1817,107.468,1079,24.1733,107.485,650
24.1817,107.55,1263,24.1792,107.543,347
24.1817,107.716,2611,24.1783,107.713,374
24.1808,107.511,1630,24.1783,107.504,302
24.18,107.683,1817,24.1833,107.682,433
24.18,107.847,1945,24.1767,107.85,440
24.18,107.907,1646,24.1717,107.914,391
24.1792,107.666,2112,24.1817,107.668,342
24.1792,107.893,1581,24.1733,107.889,466
24.1783,107.782,2375,24.1883,107.788,334
24.1775,107.626,2089,24.1758,107.623,358
24.1775,107.959,1243,24.1925,107.951,335
24.1767,107.657,1794,24.175,107.668,699
24.1758,107.929,1433,24.1767,107.926,315
24.175,107.748,2349,24.1742,107.744,383
24.1742,107.713,2332,24.1708,107.708,473
24.1733,107.836,1958,24.17,107.832,332
24.1725,107.641,1916,24.1692,107.64,603
24.1717,107.61,1263,24.1758,107.606,328
24.1717,107.873,1555,24.1742,107.875,331
24.1708,107.655,2247,24.1617,107.657,318
24.1708,107.759,2578,24.1758,107.77,401
24.1708,107.8,2073,24.1725,107.8,374
24.17,107.843,1896,24.1675,107.85,302
24.1683,107.788,2103,24.1675,107.785,354
24.1683,107.949,1145,24.1675,107.958,639
24.1675,107.706,2375,24.1675,107.704,325
24.1667,107.752,2536,24.165,107.75,397
24.1667,107.781,1814,24.1717,107.794,646
24.1658,107.697,2152,24.1633,107.694,390
24.1642,107.68,2122,24.1692,107.67,378
24.1642,107.858,1555,24.1617,107.865,387
24.1633,107.665,2142,24.1658,107.667,397
24.1633,107.707,2401,24.165,107.708,328
24.1633,107.805,2178,24.1642,107.811,381
24.1625,107.75,2296,24.1625,107.755,482
24.1625,107.818,2011,24.1675,107.823,328
24.1617,107.715,2493,24.1592,107.713,387
24.1617,107.726,2339,24.1558,107.72,367
24.1617,107.935,1328,24.16,107.936,305
24.16,107.918,1328,24.1583,107.923,332
24.1592,107.095,1683,24.14,107.098,334
24.1583,107.698,2339,24.1583,107.7,305
24.1575,107.707,2260,24.1542,107.707,371
24.1567,107.683,2155,24.1542,107.681,318
24.1567,107.745,2345,24.1558,107.746,312
24.1567,107.785,2191,24.155,107.778,305
24.1567,107.813,2093,24.16,107.817,341
24.1558,107.623,1856,24.16,107.625,368
24.1558,107.749,2194,24.1575,107.754,368
24.1558,107.949,1266,24.1542,107.949,315
24.1542,107.887,1519,24.1583,107.88,321
24.1533,107.939,1259,24.1517,107.942,355
24.1525,107.646,1633,24.1492,107.653,430
24.1525,107.721,2322,24.1542,107.713,387
24.1525,107.771,2168,24.1583,107.779,351
24.1517,107.632,1148,24.1433,107.624,981
24.1517,107.675,1955,24.1475,107.669,600
24.1517,107.709,2139,24.1558,107.704,600
24.1508,107.947,1263,24.1492,107.948,351
24.1492,107.827,1820,24.1517,107.828,338
24.1492,107.837,2011,24.1517,107.839,308
24.1475,107.701,2253,24.15,107.707,561
24.1475,107.806,2178,24.1467,107.808,305
24.1475,107.886,980,24.1425,107.89,788
24.1475,107.902,1568,24.1475,107.905,384
24.1467,107.689,2568,24.1467,107.688,332
24.1467,107.738,2480,24.15,107.744,325
24.145,107.773,2365,24.145,107.778,400
24.1442,107.694,2440,24.1408,107.689,420
24.1442,107.951,1167,24.14,107.946,529
24.1433,107.661,1824,24.1433,107.656,321
24.1425,107.651,1581,24.1542,107.642,653
24.1408,107.623,1738,24.1392,107.619,348
24.1408,107.685,2181,24.1383,107.682,469
24.14,107.769,2316,24.1425,107.774,472
24.1392,107.056,1955,24.1375,107.047,394
24.1392,107.797,1725,24.1367,107.797,427
24.1383,107.707,2427,24.1408,107.694,476
24.1358,107.094,1751,24.135,107.096,483
24.1358,107.734,2043,24.1283,107.743,611
24.1358,107.936,1174,24.1242,107.952,377
24.1358,107.967,1279,24.135,107.963,381
24.135,107.763,2611,24.1367,107.765,351
24.135,107.787,1863,24.13,107.769,594
24.1342,107.092,1610,24.1342,107.093,676
24.1325,107.705,2339,24.1292,107.697,413
24.1292,107.536,895,24.1308,107.531,325
24.1292,107.773,2004,24.1325,107.78,331
24.1292,107.957,1033,24.1325,107.945,554
24.1292,107.974,1076,24.1283,107.978,367
24.1283,107.666,1788,24.1308,107.662,502
24.1283,107.674,1876,24.125,107.676,515
24.1267,107.64,2217,24.1275,107.636,309
24.125,107.061,1879,24.12,107.062,351
24.125,107.647,2057,24.1267,107.651,429
24.125,107.726,2742,24.1208,107.729,305
24.125,107.902,1210,24.125,107.907,410
24.1242,107.747,1784,24.1333,107.789,784
24.1242,107.976,1020,24.1233,107.979,318
24.1225,107.051,2267,24.125,107.052,328
24.1217,107.122,1427,24.1342,107.135,420
24.1208,107.985,656,24.1108,107.996,347
24.1183,107.894,731,24.1067,107.873,991
24.1183,107.922,1240,24.115,107.921,479
24.1175,107.067,2050,24.115,107.067,351
24.1175,107.751,2490,24.115,107.749,433
24.1167,107.671,1571,24.1067,107.683,630
24.1167,107.835,1377,24.1133,107.838,332
24.1167,107.98,1046,24.1183,107.983,335
24.115,107.061,1833,24.1325,107.047,509
24.115,107.714,2073,24.1233,107.701,650
24.115,107.965,1125,24.1233,107.964,344
24.1133,107.038,2598,24.1117,107.043,459
24.1125,107.911,1194,24.1058,107.909,407
24.1108,107.657,1706,24.1092,107.661,485
24.11,107.737,2352,24.1075,107.733,476
24.11,107.758,2404,24.1117,107.768,328
24.1083,107.958,1040,24.1117,107.969,403
24.1075,107.077,2037,24.1067,107.075,315
24.1058,107.071,1984,24.1042,107.078,374
24.1058,107.732,2253,24.1033,107.725,414
24.1058,107.983,977,24.105,107.987,358
24.105,107.095,2057,24.105,107.091,308
24.105,107.879,1653,24.1025,107.879,328
24.105,107.892,1394,24.1042,107.898,407
24.105,107.97,921,24.1117,107.981,414
24.1033,107.698,2342,24.1025,107.696,341
24.1025,107.69,1489,24.0767,107.684,591
24.1017,107.675,1758,24.0992,107.672,433
24.1017,107.737,2086,24.0817,107.765,571
24.1017,107.767,1774,24.0967,107.777,673
24.1017,107.91,1020,24.1042,107.912,482
24.1008,107.842,1919,24.1017,107.847,302
24.1,107.983,764,24.1008,107.989,407
24.0992,107.716,2066,24.1042,107.734,630
24.0983,107.657,1715,24.0983,107.661,417
24.0983,107.95,1046,24.0967,107.95,410
24.0975,107.892,1719,24.0958,107.893,301
24.095,107.918,1007,24.0842,107.902,505
24.095,107.963,1102,24.0933,107.96,328
24.0917,107.786,1706,24.0892,107.791,613
24.0908,107.681,1702,24.0875,107.682,322
24.09,107.882,885,24.0617,107.905,499
24.0892,107.953,912,24.0858,107.958,462
24.0875,107.776,2263,24.0892,107.781,312
24.0867,107.731,1735,24.0892,107.712,961
24.0867,107.762,2171,24.0958,107.749,466
24.0867,107.888,928,24.0875,107.887,351
24.085,107.667,1473,24.0867,107.676,465
24.085,107.689,1581,24.0983,107.687,472
24.085,107.97,1020,24.08,107.974,344
24.085,107.998,672,24.0875,108.004,381
24.0833,107.916,1049,24.0808,107.913,427
24.0825,107.961,892,24.08,107.961,443
24.0817,107.755,2381,24.09,107.748,427
24.0808,107.784,2037,24.0842,107.789,328
24.08,107.812,1522,24.0775,107.815,380
24.08,107.853,1676,24.0833,107.853,400
24.0767,107.069,2493,24.0742,107.073,308
24.0767,107.7,1545,24.0717,107.696,492
24.0758,107.912,961,24.0758,107.907,364
24.075,107.888,1108,24.0783,107.885,371
24.0725,107.658,1646,24.0683,107.661,348
24.0717,107.977,790,24.0625,107.974,423
24.0708,107.82,741,24.0658,107.841,1375
24.07,107.859,1492,24.0725,107.863,305
24.07,107.903,935,24.0875,107.892,413
24.07,107.996,820,24.0783,107.995,318
24.0675,107.69,1440,24.0658,107.695,580
24.0675,107.955,941,24.0658,107.962,473
24.0667,107.705,1643,24.0633,107.702,430
24.0658,107.875,1614,24.0608,107.876,433
24.0658,107.941,984,24.075,107.941,325
24.065,107.743,2080,24.0642,107.739,377
24.0633,107.924,626,24.0625,107.929,689
24.0625,107.858,1751,24.0633,107.855,450
24.0625,107.882,1377,24.0667,107.889,368
24.0608,107.734,1981,24.0667,107.745,515
24.0608,107.91,925,24.0592,107.913,416
24.0583,107.821,1958,24.06,107.825,302
24.0583,107.889,1512,24.06,107.893,302
24.0575,107.936,823,24.0567,107.931,443
24.0567,107.791,1833,24.0608,107.802,375
24.0558,107.758,2253,24.0575,107.762,424
24.0558,107.88,1702,24.0575,107.877,309
24.0558,107.913,885,24.0542,107.918,414
24.0558,107.978,629,24.0583,107.981,555
24.055,107.704,1519,24.0542,107.71,393
24.055,107.765,2273,24.0592,107.776,312
24.0542,107.835,1676,24.0525,107.843,456
24.0533,107.9,1105,24.0542,107.906,318
24.0517,107.853,1040,24.0608,107.878,784
24.0508,107.875,1427,24.0467,107.871,367
24.0508,107.885,1354,24.0533,107.887,479
24.0508,107.923,761,24.0467,107.929,344
24.05,107.711,1361,24.045,107.701,906
24.0492,107.797,2050,24.0542,107.808,427
24.0492,107.992,711,24.045,107.994,358
24.0475,107.866,1181,24.05,107.853,403
24.0467,107.724,2224,24.0433,107.719,321
24.0467,107.853,1259,24.0492,107.858,305
24.0467,107.963,55,24.0475,107.966,637
24.045,107.79,2027,24.0425,107.797,466
24.045,107.8,2116,24.0483,107.805,311
24.045,107.822,1748,24.0425,107.825,397
24.0442,107.735,2050,24.0533,107.734,548
24.0442,107.751,2194,24.0367,107.748,397
24.0442,107.997,538,24.0317,107.998,492
24.0417,107.842,1591,24.0433,107.845,400
24.0408,107.763,1860,24.0233,107.775,682
24.04,107.713,1545,24.0392,107.71,633
24.04,107.805,2099,24.0408,107.807,358
24.035,107.832,1742,24.0333,107.831,344
24.0342,107.782,2086,24.0333,107.785,302
24.0333,107.817,1640,24.0383,107.832,489
24.0308,107.793,1712,24.0258,107.794,627
24.0308,107.828,1643,24.0308,107.825,335
24.0308,107.894,800,24.0233,107.909,525
24.03,107.841,1525,24.0167,107.847,495
24.0292,107.773,2158,24.0342,107.764,348
24.0267,107.789,1817,24.0275,107.791,354
24.0242,107.714,1519,24.0308,107.711,734
24.0242,107.804,1860,24.0167,107.812,446
24.0242,107.844,1643,24.0275,107.848,338
24.0233,107.908,849,24.0275,107.902,371
24.0225,107.727,2145,24.02,107.722,368
24.0225,107.828,1824,24.0242,107.831,462
24.0225,107.912,770,24.0183,107.922,667
24.0217,107.895,1305,24.025,107.895,407
24.0208,107.772,1991,24.0183,107.77,426
24.02,107.888,1400,24.025,107.889,302
24.0192,107.79,2020,24.0033,107.769,384
24.0167,107.862,1135,24.015,107.865,315
24.015,107.761,1958,24.0208,107.786,561
24.0142,107.75,2142,24.0133,107.753,321
24.0117,107.817,1706,24.0175,107.815,570
24.0108,107.797,2145,24.0108,107.8,322
24.0108,107.933,593,24,107.954,401
24.0092,107.804,1879,23.9992,107.787,565
24.0092,107.855,1345,24.0133,107.859,387
24.0075,107.811,1935,24.0017,107.806,427
24.0075,107.838,1555,24.01,107.84,639
24.0075,107.904,1302,24.0042,107.915,384
24.0067,107.733,2431,24.0042,107.738,305
24.005,107.769,2040,24.0108,107.778,355
24.005,107.884,1000,24.0092,107.888,545
24.0042,107.869,1486,24.0067,107.872,308
24.0042,107.973,482,24.0017,107.974,535
24.0025,107.918,1187,24.0033,107.934,368
24.0008,107.716,1952,24.0083,107.714,492
24.0008,107.961,1036,24,107.959,423
24,107.767,1797,23.9975,107.764,673
24,107.781,1866,23.9958,107.785,492
24,107.909,1318,24.0033,107.913,411
24.9758,108.365,1548,24.965,108.354,325
24.9617,108.377,1459,24.9542,108.376,309
24.9592,108.348,1122,24.9625,108.346,315
24.9475,108.043,1935,24.9442,108.041,355
24.9442,108.056,1696,24.95,108.053,384
24.9442,108.365,1404,24.9458,108.358,302
24.9417,108.036,1591,24.94,108.052,548
24.935,108.504,767,24.9367,108.502,496
24.9283,108.032,1568,24.9333,108.028,472
24.9275,108.085,1965,24.9275,108.081,331
24.9175,108.048,1479,24.8908,108.052,358
24.9175,108.08,1591,24.9242,108.065,308
24.915,108.038,1505,24.905,108.039,397
24.9142,108.017,1558,24.92,108.007,305
24.9092,108.069,1643,24.9075,108.078,355
24.9025,108.377,1384,24.9033,108.373,335
24.8958,108.049,1499,24.9025,108.048,312
24.8925,108.016,1627,24.895,108.028,397
24.8908,108.032,1466,24.8808,108.02,476
24.8858,108.96,1013,24.8925,108.958,312
24.8833,108.022,1509,24.8867,108.026,370
24.8817,108.383,1456,24.8858,108.382,489
24.8817,108.499,1066,24.8825,108.493,338
24.8783,108.468,757,24.8792,108.464,407
24.8767,108.013,1545,24.8792,108.017,354
24.8758,108.953,1161,24.8708,108.963,312
24.8725,108.024,1187,24.8633,108.012,673
24.8717,108.05,1181,24.8842,108.071,446
24.87,108.068,1227,24.8633,108.066,305
24.87,108.48,944,24.865,108.483,378
24.8683,108.356,1345,24.87,108.36,311
24.8683,108.37,1650,24.8708,108.37,502
24.8675,108.015,1384,24.8683,108.027,305
24.8617,108.347,1151,24.86,108.342,312
24.8592,108.065,1089,24.8542,108.068,416
24.8575,108.029,1286,24.8525,108.022,341
24.855,108.06,1282,24.8558,108.062,463
24.8492,108.373,1479,24.8542,108.363,315
24.8483,108.494,793,24.8517,108.504,384
24.8467,108.046,1368,24.84,108.033,301
24.845,108.055,1804,24.8433,108.061,344
24.8417,108.007,990,24.8183,107.942,545
24.8408,108.017,1210,24.8408,108.015,341
24.8408,108.36,1594,24.8475,108.367,341
24.8383,108.108,987,24.8367,108.101,361
24.8367,108.047,1906,24.8383,108.046,328
24.8333,108.397,1148,24.83,108.406,361
24.8292,108.037,1646,24.8267,108.037,358
24.8267,108.016,977,24.8325,108.009,752
24.8267,108.463,803,24.8225,108.461,368
24.8242,108.376,1230,24.8217,108.373,492
24.82,108.008,987,24.8242,108.012,358
24.8175,108.041,958,24.8117,108.037,370
24.8175,108.809,944,24.845,108.815,365
24.8167,108.387,1115,24.8217,108.38,646
24.8158,108.162,1430,24.8175,108.171,476
24.8133,108.01,1335,24.815,108.009,426
24.8125,108.378,1446,24.8125,108.381,305
24.8117,108.407,1246,24.8067,108.407,391
24.81,108.814,1210,24.8167,108.814,318
24.8092,108.393,1473,24.8108,108.397,360
24.8075,108.771,836,24.83,108.782,322
24.8033,108.052,869,24.7992,108.056,341
24.8017,108.207,859,24.805,108.207,338
24.7958,108.463,1082,24.7983,108.459,499
24.795,108.072,935,24.7925,108.06,383
24.7933,108.008,869,24.8033,108.021,508
24.7933,108.084,1433,24.7925,108.088,335
24.7925,108.191,784,24.7867,108.183,361
24.79,108.057,902,24.7742,108.058,354
24.7892,108.075,1056,24.7817,108.073,400
24.7883,108.402,846,24.7883,108.427,423
24.7875,108.174,1023,24.7858,108.176,371
24.7867,108.043,807,24.78,108.039,397
24.7825,108.017,784,24.7733,108.021,439
24.7808,108.177,761,24.78,108.168,403
24.78,108.186,1594,24.7817,108.188,308
24.7775,108.229,1066,24.78,108.22,344
24.7775,108.239,1181,24.7842,108.238,377
24.7725,108.451,1276,24.775,108.448,321
24.7708,108.232,1135,24.7683,108.241,406
24.77,108.267,1125,24.7742,108.266,308
24.77,108.998,1095,24.7658,109.002,312
24.7658,108.959,1233,24.7658,108.953,305
24.765,108.278,1095,24.7658,108.272,384
24.7633,108.463,1473,24.765,108.468,469
24.7625,108.222,1079,24.7617,108.218,390
24.7592,108.235,1345,24.7575,108.235,315
24.7575,108.263,1177,24.7633,108.267,332
24.7542,108.235,1230,24.7558,108.229,328
24.7483,108.167,830,24.7442,108.164,328
24.7475,108.954,1233,24.745,108.953,335
24.7442,108.446,1519,24.7517,108.452,347
24.7442,108.967,1236,24.745,108.97,348
24.7367,108.248,928,24.7433,108.263,597
24.7333,108.439,741,24.73,108.442,426
24.7258,108.463,1548,24.7292,108.461,368
24.7142,108.441,580,24.7117,108.441,368
24.7092,108.453,898,24.7083,108.458,388
24.7042,108.492,1535,24.7075,108.493,305
24.7017,108.222,803,24.7125,108.239,351
24.69,108.228,836,24.6967,108.23,309
24.6892,108.124,977,24.6883,108.119,328
24.6892,108.184,613,24.6925,108.189,305
24.6858,108.112,774,24.6875,108.112,302
24.6842,108.158,643,24.6892,108.161,370
24.6842,108.192,692,24.6867,108.188,377
24.6783,108.127,990,24.6867,108.131,476
24.6733,108.11,813,24.6808,108.112,456
24.6725,108.15,626,24.675,108.152,394
24.6675,108.526,853,24.6567,108.523,452
24.6608,108.129,767,24.6575,108.124,407
24.655,108.085,685,24.6583,108.083,384
24.6508,108.676,528,24.6467,108.678,351
24.6492,108.144,623,24.6467,108.146,312
24.6483,108.56,908,24.65,108.562,361
24.645,108.609,948,24.65,108.603,305
24.6433,108.954,554,24.6425,108.954,387
24.6408,108.123,662,24.6383,108.118,423
24.64,108.544,1036,24.6383,108.542,328
24.6392,108.112,636,24.635,108.097,348
24.6383,108.088,734,24.6408,108.088,361
24.6383,108.497,672,24.6408,108.495,331
24.635,108.606,875,24.6442,108.604,401
24.6342,108.534,948,24.6325,108.543,308
24.6308,108.593,1141,24.6358,108.59,361
24.6283,108.062,777,24.6317,108.066,377
24.6258,108.007,797,24.625,108.013,325
24.6258,108.526,767,24.6375,108.523,417
24.6208,108.082,767,24.6267,108.082,427
24.6192,108.068,777,24.6117,108.06,338
24.6192,108.643,908,24.62,108.638,309
24.6158,108.502,643,24.6117,108.499,347
24.615,108.551,846,24.6158,108.548,384
24.6142,108.538,764,24.6133,108.541,325
24.6142,108.573,833,24.6042,108.584,367
24.6125,108.661,649,24.6083,108.663,312
24.6108,108.628,652,24.6042,108.625,302
24.6092,108.077,761,24.6175,108.071,357
24.6025,108.659,564,24.6042,108.666,351
24.6008,108.603,718,24.6025,108.599,338
24.6,108.563,931,24.6,108.553,384
24.5992,108.63,633,24.6075,108.638,433
24.5975,108.013,990,24.5992,108.012,302
24.5942,108.547,685,24.5942,108.543,348
24.5917,108.678,731,24.5925,108.681,345
24.5908,108.6,721,24.5892,108.603,332
24.59,108.529,708,24.5892,108.526,420
24.5892,108.651,557,24.5817,108.672,453
24.5875,108.63,833,24.5892,108.629,371
24.5858,108.091,902,24.5892,108.095,364
24.5833,108.011,853,24.5992,108.026,324
24.575,108.534,606,24.5683,108.53,401
24.5725,108.099,935,24.57,108.1,357
24.5692,108.561,606,24.5633,108.57,312
24.5683,108.091,1069,24.5667,108.088,341
24.5642,108.008,1125,24.5633,108.011,397
24.56,108.013,1017,24.5658,108.014,347
24.5442,108.023,859,24.5425,108.028,502
24.5425,108.001,889,24.54,108.008,423
24.5367,108.104,803,24.5425,108.103,325
24.5308,108.002,1112,24.5275,108.007,416
24.5292,108.118,912,24.5275,108.121,393
24.5183,108.001,1374,24.5217,108.007,482
24.5158,108.842,538,24.5183,108.84,360
24.5075,108.093,731,24.5408,108.04,318
24.5067,108.155,734,24.5025,108.163,384
24.5058,108.336,662,24.5067,108.335,318
24.505,108.039,941,24.5058,108.043,381
24.5042,108.004,1115,24.495,107.998,676
24.5033,108.118,977,24.5117,108.12,345
24.5017,108.031,941,24.4983,108.027,459
24.4958,108.018,826,24.5025,108.036,574
24.4917,108.047,1151,24.4917,108.052,430
24.4892,108.02,1105,24.4917,108.017,341
24.4858,108.037,1184,24.4883,108.039,331
24.4808,108.043,790,24.4842,108.05,463
24.48,108.022,997,24.4758,108.023,472
24.4742,108.015,1066,24.4767,108.018,462
24.4717,108.025,928,24.4767,108.037,453
24.4625,108.033,1040,24.4692,108.031,787
24.4567,108.025,1341,24.4567,108.022,424
24.455,108.044,1309,24.4575,108.047,413
24.45,108.052,1020,24.4575,108.062,466
24.445,108.107,580,24.4417,108.099,338
24.44,108.014,1528,24.4408,108.012,453
24.4375,108.058,830,24.4342,108.06,380
24.4367,108.033,823,24.425,108.026,574
24.435,108.052,1108,24.4317,108.052,365
24.43,108.043,1017,24.425,108.037,442
24.4283,108.058,741,24.4242,108.067,679
24.4267,108.006,1269,24.4242,108.004,309
24.4267,108.073,846,24.4325,108.077,486
24.425,108.108,718,24.4258,108.102,308
24.4242,108.021,869,24.4125,108.032,351
24.4175,108.275,685,24.4258,108.289,358
24.3958,108.15,777,24.3975,108.176,368
24.3892,108.036,872,24.3933,108.036,548
