id,latitude,longitude,elevation,isolation
540197,7.0008,80.7742,2524.05,519209.7
540199,7.0,80.7742,2524.05,519271.8
540975,67.4125,-154.9658,2522.52,453341.7
541156,40.7108,127.75,2521.92,142830.3
542225,20.6858,97.3417,2518.87,209619.9
542713,28.6542,35.3042,2517.95,132602.7
542718,-39.2958,174.0642,2517.95,128429.2
544600,49.7108,109.9708,2511.86,170249.6
545225,38.6408,22.25,2510.03,154907.6
546426,56.2192,-159.2975,2506.98,336712.8
547714,-31.7592,24.54,2503.02,282118.4
548811,4.5508,-64.2358,2499.97,158561.4
549287,55.4175,-161.8933,2499.36,151126.0
551564,-3.3917,102.3425,2492.96,107156.8
551574,32.7367,107.6808,2492.96,100466.1
553027,-13.7858,13.1758,2489.0,216525.8
554293,4.0958,38.0958,2485.95,167772.4
556184,15.5575,-86.8758,2479.85,149693.0
556390,66.5933,144.7767,2479.85,152953.2
556611,-22.65,17.1792,2478.94,316216.1
556863,-7.5042,29.9867,2477.72,276389.3
558385,-6.1108,29.7817,2473.76,129226.3
560199,61.6367,8.3125,2468.88,1568364.4
561839,-84.6375,-100.9075,2464.92,103819.8
561872,-4.2675,37.9317,2464.0,126915.2
562985,13.2558,123.6858,2461.87,291156.9
563368,10.735,47.245,2460.04,406941.4
563370,52.5433,157.3392,2460.04,124797.8
563375,7.2925,12.2292,2460.04,219777.0
564846,35.2275,24.7708,2456.08,439917.1
564849,34.84,-4.5175,2456.08,130724.0
565778,14.1508,46.4542,2453.94,136024.3
566246,68.4433,-148.095,2452.12,138614.8
567129,-7.8658,31.6575,2449.98,179681.4
568313,27.2592,-103.6867,2446.93,102331.9
570236,5.7192,-65.8917,2441.14,212507.3
570847,-44.0758,-72.86,2439.92,145584.5
572422,2.01,30.865,2435.96,160094.6
572501,-19.7767,33.0625,2435.96,162714.2
574728,10.41,123.13,2429.87,294585.1
574853,47.8017,-123.7108,2428.95,173734.7
575188,40.85,-3.9558,2428.04,131192.8
575914,-15.3567,37.0608,2426.82,156735.8
576236,28.7542,-17.885,2425.9,128652.5
577351,3.905,115.4892,2422.86,213788.4
578226,12.4058,108.4242,2420.11,297779.4
579398,-9.5608,124.23,2417.06,146546.7
579717,30.3317,60.1075,2416.76,120385.0
581214,-63.0067,-62.5383,2412.8,134442.0
582577,67.5817,128.14,2409.14,523996.5
583924,-13.7858,14.1883,2405.79,108764.3
584318,36.9492,22.35,2404.87,176859.4
584498,76.4692,-25.6408,2404.87,119782.3
584508,76.47,-25.6425,2404.87,119802.0
584645,61.9225,-133.3675,2403.96,192723.9
584666,8.2175,123.6367,2403.96,110647.4
586638,65.215,149.08,2400.0,118461.2
589920,29.1667,-104.1308,2391.77,142462.4
591069,24.1517,6.8608,2388.72,133225.7
594053,-6.0817,37.51,2381.71,109392.5
594596,55.8967,130.4533,2379.88,669226.4
594703,-67.01,-65.9183,2379.88,286475.1
595454,42.7175,24.9175,2377.74,110137.1
597969,-8.6417,126.5958,2371.95,114712.7
598214,40.5158,31.8742,2370.73,159537.5
598533,53.6067,134.575,2370.12,367871.9
599151,-32.3633,26.4033,2368.91,141990.6
599787,-8.6517,120.4483,2367.08,270645.2
602444,29.3383,63.4525,2360.98,153940.4
602709,-11.7575,43.3658,2360.98,652790.8
605559,14.9625,-85.9208,2353.97,121567.6
606710,38.4683,-28.3992,2350.92,1451172.1
606891,63.35,144.7942,2350.92,160631.0
606941,7.4725,-74.385,2350.01,117170.9
607263,42.86,98.8217,2349.7,132230.0
608077,23.9767,39.2825,2347.87,323312.7
608315,64.4708,-138.555,2346.96,222059.5
608362,18.3825,-74.0242,2346.96,212346.5
610117,41.1767,106.8217,2343.0,215194.5
611393,-75.8033,158.5042,2339.95,116378.9
611579,-4.405,152.9317,2339.95,279747.6
611673,50.8558,155.5658,2339.04,223975.7
613435,-9.7033,160.0617,2335.07,694597.9
613889,-5.0508,151.3317,2333.85,191335.4
614074,58.3533,-155.0933,2333.85,216992.4
615012,40.9758,110.6192,2331.72,255138.9
615178,-25.2092,30.15,2331.11,350523.3
616586,35.3183,6.6367,2328.06,779091.2
617025,25.08,5.4175,2327.15,177742.3
617914,-33.3983,21.3675,2325.01,348852.1
620674,35.4167,111.9625,2319.83,114095.6
621178,-21.7283,15.5283,2318.92,115657.9
622998,-67.5375,-68.6608,2314.96,132087.3
623108,41.7867,-1.84,2314.04,145700.1
624931,-22.3442,-42.7275,2310.08,193596.9
625370,40.7008,109.405,2309.77,106188.0
626000,36.4475,4.2283,2307.95,223225.5
630111,47.5975,24.6333,2303.07,220181.0
631503,-66.7867,54.165,2300.02,181799.0
631507,24.5542,38.215,2300.02,125398.5
631510,-0.6592,112.6883,2300.02,576639.3
631513,16.765,-94.4517,2300.02,108980.8
631518,-45.1058,-73.1692,2300.02,116616.7
631522,-61.285,-54.1458,2300.02,474350.4
631524,30.2367,110.5767,2300.02,112431.4
636172,80.1375,-76.775,2290.88,195512.2
636262,43.6633,142.8542,2290.88,803890.4
636562,40.61,112.3092,2289.96,125124.6
636600,59.5125,-130.1458,2289.96,112271.4
637688,41.3542,116.14,2287.83,157974.0
638336,18.1575,105.4125,2286.0,168317.0
638510,61.9733,149.3908,2286.0,205319.1
638812,20.0708,99.1417,2285.09,111695.2
640948,2.1725,99.3617,2280.82,131878.7
642687,71.08,-8.1792,2276.86,596478.8
643345,-27.4917,30.3325,2275.94,101533.7
644684,20.2717,103.1967,2272.89,124957.5
645258,42.2425,-2.9725,2271.06,106492.2
647268,39.8942,16.2158,2267.1,255004.9
649365,-21.2033,16.7125,2262.84,135683.9
649459,-0.615,34.1417,2262.84,133112.1
651415,71.4,-51.9667,2258.87,136074.4
652514,18.0467,-76.5792,2256.13,271863.5
655544,1.82,115.2725,2250.03,231511.6
656065,-33.3817,19.6683,2249.12,157711.5
657000,13.3917,41.7275,2247.9,195302.0
658089,78.8,-79.5358,2244.85,159258.1
658729,-37.7383,-68.9242,2243.94,108261.4
660357,-17.6233,-149.4767,2240.89,4128150.9
660729,68.2792,-153.5567,2239.98,109776.3
661059,1.045,114.3675,2239.98,132235.8
662694,39.0992,140.0492,2236.01,246904.6
662842,50.5742,134.5942,2235.71,213120.8
664000,55.9225,134.6617,2233.88,212137.6
666720,-36.4558,148.2633,2228.09,1894255.5
667328,57.9558,129.2658,2226.87,160249.1
668738,32.9117,-0.4675,2224.74,303031.8
668742,29.035,107.1933,2224.74,189944.1
671193,-33.0633,-66.2067,2219.86,143762.2
674087,63.1358,-135.6358,2214.07,153175.4
675536,57.0767,127.9792,2211.93,109449.5
675537,57.0775,127.9783,2211.93,109543.0
678756,53.86,89.3,2205.84,190967.3
679456,43.8658,-103.5308,2204.01,224537.2
680986,-27.1808,18.7292,2201.88,490012.2
681696,-71.435,-67.1808,2200.05,119805.1
681697,22.6083,59.1867,2200.05,154188.8
683066,-14.3392,34.3325,2197.91,214408.0
683641,49.6625,-125.7467,2197.0,128665.8
686722,66.0383,-52.255,2191.82,251163.2
687637,4.6325,102.235,2189.99,416965.4
689444,-2.7333,134.5842,2186.94,158146.9
695040,20.7458,36.8392,2175.97,350298.4
695319,43.8183,68.6333,2175.97,218538.8
697750,49.6675,103.5092,2170.79,149954.0
698078,27.8608,117.7842,2169.87,491763.9
698431,14.0675,121.4925,2169.87,102871.8
698641,43.395,22.6817,2168.96,103911.1
698893,24.7567,8.1025,2168.96,140757.3
701257,26.3875,108.2025,2164.99,169927.0
701258,44.1942,10.6992,2164.99,168311.0
701303,21.865,36.5075,2164.99,128604.5
702878,26.7733,58.1992,2161.95,171955.2
703023,51.3058,156.8758,2161.03,104137.6
704388,33.72,111.6433,2158.9,127590.0
705109,64.1592,133.6225,2157.98,264450.9
705953,14.4925,48.6592,2156.76,229494.1
706554,40.4967,66.72,2154.94,116936.9
709410,-82.6233,-52.8125,2150.06,422916.2
709982,53.1258,-168.6942,2149.14,358105.6
710206,37.085,113.52,2148.84,129466.5
711767,63.1058,151.38,2145.79,150839.2
713328,66.5467,-65.4292,2143.05,592065.1
713858,25.8658,110.4133,2142.13,228427.1
715033,26.3133,114.0367,2140.0,365846.7
715039,1.1958,-63.8,2140.0,187200.5
718497,-24.4708,27.5925,2134.82,264985.4
721354,26.9775,33.49,2129.94,145768.2
721698,-19.615,17.62,2128.72,199485.4
722169,48.9317,-111.5325,2128.42,130279.8
723848,-24.0,29.9458,2125.98,129831.1
723858,-23.9992,29.9458,2125.98,129909.9
727654,17.7308,101.0075,2119.88,231532.3
727668,11.3258,49.7483,2119.88,251083.6
728957,11.3892,122.1617,2117.14,149936.8
731996,16.1708,99.0367,2112.87,269962.2
732584,-0.7367,127.5242,2111.04,309829.3
733229,64.0142,-16.6775,2110.13,714878.1
734725,48.1483,-109.6508,2108.0,101022.1
735782,67.9008,18.5167,2105.86,756671.3
736142,27.2508,63.1625,2105.86,102408.1
737600,57.1333,-156.9908,2103.12,156125.1
738375,-11.0108,34.91,2101.9,103994.5
740805,40.5983,117.4808,2098.85,120741.6
741047,79.9258,-92.3067,2097.94,286865.9
741424,-64.0658,-59.5942,2097.94,134108.1
745807,48.8967,138.0533,2090.01,291968.0
747594,25.9767,56.2325,2086.97,158992.8
748614,-72.4133,-63.2417,2085.75,113261.8
748626,-72.4217,-63.31,2085.75,114079.3
748893,8.8133,117.675,2085.14,307587.2
749272,26.4142,37.2175,2084.83,144752.0
749277,26.4125,37.2175,2084.83,144925.8
750805,-22.8967,-46.0508,2082.09,104122.1
752404,23.5392,-109.9542,2079.96,338971.7
752757,17.2025,98.08,2079.96,152924.4
752890,19.3242,101.2417,2079.04,122904.6
754736,25.6608,39.97,2076.91,195087.6
754846,25.4117,109.1792,2075.99,133647.9
754923,-20.1117,-43.4442,2075.99,171483.5
757314,65.585,128.8392,2072.94,176312.0
757553,13.4667,98.805,2072.03,299538.5
759434,-73.55,66.8833,2069.9,172094.8
759990,-17.2008,13.0208,2068.98,216934.6
765516,-37.1117,-12.2892,2060.14,2662020.0
766485,40.815,35.8775,2058.92,104535.1
766784,12.4167,122.5692,2058.01,121905.3
769686,42.615,117.7958,2053.74,184007.3
770185,24.4925,106.3975,2052.83,171131.4
771290,-23.0717,28.9883,2051.0,141562.7
771713,-68.485,-66.5242,2051.0,118986.1
775450,-18.3992,-43.3483,2044.9,189648.5
776385,-25.2708,15.755,2043.99,194281.1
776494,-5.7567,35.9517,2043.99,105587.3
778865,2.2508,113.7183,2040.03,124405.9
780579,-84.8658,-65.26,2037.89,173964.6
780723,39.8525,141.0008,2037.89,116531.8
781082,35.765,-82.265,2037.28,1913486.1
781874,15.4817,120.1208,2036.06,105199.4
783897,-13.2967,-41.9075,2033.02,585234.6
786379,40.1583,24.3275,2029.97,126152.8
787281,40.39,-0.665,2028.14,179937.4
788216,-5.8317,149.7942,2026.92,160879.3
790057,35.5625,-83.4983,2024.79,113909.6
790319,0.2692,6.5417,2023.87,405942.6
791488,17.8383,8.72,2022.04,640851.0
792195,12.4683,42.4042,2021.13,123500.7
795559,52.8483,109.0608,2016.86,109282.0
796609,59.9125,-150.435,2015.34,141310.5
799025,4.9617,-67.335,2011.98,118354.0
799615,62.4692,-138.0667,2011.68,102126.6
801027,15.3083,26.5492,2009.85,287313.7
802663,15.1742,49.9217,2006.8,123354.9
804747,61.4867,155.3142,2004.97,228351.8
804813,10.03,45.4483,2004.06,193256.3
804821,47.1158,136.5683,2004.06,226317.6
804855,33.7242,1.1633,2003.76,171666.9
805091,56.6008,123.6183,2003.76,201736.3
808053,-2.5083,140.51,2000.1,162149.2
808409,1.2233,-64.7492,1999.79,101725.7
811204,36.5017,5.4742,1996.74,109471.0
812502,1.4533,125.0317,1994.92,287650.9
813631,40.3217,-7.6125,1993.09,155988.5
819570,35.8742,1.6325,1984.86,222467.2
821089,64.63,129.0408,1982.72,105424.1
821353,17.0375,-25.2917,1982.11,246651.4
821357,33.7675,133.1158,1982.11,420132.0
823563,1.7467,-61.7925,1979.98,226125.5
827614,19.99,-76.8358,1973.88,211914.2
830441,19.0142,8.6008,1969.92,130587.9
833553,25.545,91.8808,1965.05,150789.6
833930,-24.6158,46.705,1964.74,251211.7
834257,0.49,123.6733,1964.13,136688.6
834276,7.3542,14.0142,1963.83,140329.0
834809,40.2667,105.2717,1963.83,114796.6
837061,-32.1283,22.5925,1960.78,126376.6
837258,24.2042,35.0058,1960.78,300344.2
837533,-3.2833,141.7167,1959.86,136516.4
843794,34.9367,32.8633,1951.02,148060.9
843806,27.47,-112.5917,1951.02,339166.2
844183,-42.1267,-68.685,1950.72,153515.5
844626,33.3617,126.5292,1950.11,613142.2
845757,-8.1958,119.07,1948.89,112402.4
846069,-12.0242,33.8458,1948.89,104027.5
847792,19.9908,8.5908,1945.84,108027.9
848435,9.2283,-11.1142,1944.93,1571973.3
849009,73.23,-78.6233,1944.01,576539.2
849717,27.1758,110.3058,1943.1,102821.3
849800,39.825,103.2175,1942.8,106872.6
850388,39.8267,103.22,1942.8,107156.2
854763,30.3358,130.5042,1936.09,453426.7
855605,44.4483,118.6992,1934.87,112985.8
855663,-7.6625,33.8658,1934.87,115863.3
855810,23.975,110.0975,1934.87,182367.7
856041,44.4475,118.7,1934.87,112982.5
856220,21.9158,25.0,1933.96,590870.4
857715,75.345,-82.1408,1931.82,258811.6
859148,27.8933,119.1867,1929.99,135309.8
862811,13.3908,75.7217,1925.12,188605.0
863939,60.4983,149.8358,1923.9,102355.1
864325,26.5625,59.3442,1922.98,103554.7
864999,-32.3533,21.0917,1922.07,117225.3
867491,27.455,114.1733,1919.94,122939.3
870103,44.2708,-71.3033,1916.58,1318979.9
870164,34.1733,135.9075,1915.97,170949.5
870797,66.0142,14.3383,1915.97,192912.4
870926,35.3367,127.7308,1915.06,245119.3
872609,-26.5117,28.23,1912.92,135851.7
874906,-8.8625,27.0675,1909.88,286893.3
874907,-8.86,27.0667,1909.88,286820.8
874909,-8.8617,27.0683,1909.88,286766.2
874950,-8.8608,27.0642,1909.88,287102.1
875165,83.3742,-35.2717,1909.88,264760.3
876367,-14.2175,15.8933,1907.74,117443.0
878229,53.7275,117.5583,1905.91,225843.4
879198,70.7992,-71.65,1905.0,361931.5
881012,24.9275,112.9908,1901.95,105595.7
884763,42.8267,140.8117,1897.99,152952.5
885628,57.0633,137.3275,1896.77,201790.7
885642,45.2142,104.725,1896.77,150046.1
886836,59.6875,-123.3367,1894.94,128481.7
887040,65.035,60.1142,1894.94,1835420.2
888909,-2.7133,115.6258,1891.89,386871.2
892266,67.8175,178.2942,1887.93,723661.9
893553,41.5867,118.4492,1886.71,121864.0
894719,45.5283,2.8142,1884.88,221595.7
894783,40.6292,98.9833,1884.88,103321.2
898717,39.6733,54.5433,1880.01,244913.3
899233,62.7433,157.4858,1879.7,179204.8
899796,-15.3625,166.755,1879.09,917153.5
901622,-25.2508,-48.8,1876.96,381578.0
902932,8.1658,-77.2958,1875.13,140966.7
902934,-80.6558,-24.6733,1875.13,214313.7
903109,-13.345,29.6117,1874.82,481001.3
905965,-11.5233,31.5917,1870.86,207863.7
911574,30.125,118.1667,1863.85,234756.2
911839,57.5325,131.8158,1863.85,113555.3
913121,32.7592,-16.9433,1862.02,449831.9
913262,-27.8875,23.5608,1861.72,356974.9
914641,-6.8058,34.3008,1860.8,101957.6
914768,-43.1525,-69.5458,1860.8,126329.3
915353,24.3342,9.7933,1859.89,175137.0
916484,-13.6183,-172.4867,1858.06,2245197.3
922870,-49.595,69.4967,1850.14,477046.9
923424,43.6958,134.1992,1849.83,420946.9
923832,25.6825,118.1858,1848.92,227142.8
923903,46.4408,22.6883,1848.92,108974.0
925141,-12.81,35.1475,1847.7,142644.5
925330,26.7567,116.93,1847.09,117456.9
928179,-78.8275,-114.5333,1843.74,111380.9
928414,-78.8542,-114.3892,1843.74,107127.3
931290,-18.4442,34.0442,1840.99,114437.3
931548,18.8983,109.7042,1840.08,403600.2
933178,63.6967,-140.6075,1838.86,110542.8
935118,9.2442,123.1775,1836.72,111504.2
936691,35.5275,108.6433,1834.9,162855.6
936950,69.4692,19.8775,1833.98,155801.0
937117,39.9875,9.325,1833.98,204685.3
940097,-52.75,-72.7,1830.02,111907.6
940991,-4.6783,145.9733,1829.1,109242.5
941875,34.4842,-1.5408,1828.8,185864.4
942922,-28.125,-49.475,1826.97,325036.6
943536,2.7808,125.4075,1826.97,152245.6
945328,-5.55,148.3833,1823.92,114615.7
949540,40.515,118.7933,1819.96,110172.5
951508,66.025,163.2367,1816.91,448044.8
954862,12.0325,104.1708,1812.95,420307.1
955173,-23.3617,46.3242,1812.95,104466.8
957342,53.8867,-166.9408,1809.9,133470.3
957400,53.8858,-166.9442,1809.9,133238.9
957439,72.18,-75.9258,1809.9,131896.9
957632,72.18,-75.9275,1809.9,131863.2
957848,6.0792,-77.245,1809.9,106595.5
960116,-4.08,145.0292,1806.85,123936.3
961110,51.8842,-178.1425,1805.94,655296.1
965644,32.6675,36.7192,1800.76,108907.1
966633,28.4075,-113.4383,1800.15,132642.7
967482,66.6717,135.4033,1799.84,137873.8
969400,-15.2383,-42.8208,1797.71,210074.8
971080,62.9042,12.4517,1795.88,151583.2
974793,25.38,116.815,1791.92,141757.9
975642,33.0858,131.2492,1791.0,186212.1
976521,28.8833,114.9508,1790.09,175458.5
979255,36.1458,-121.4192,1786.74,212172.7
979393,65.3383,165.5642,1786.74,131460.9
981116,23.3858,108.5033,1784.91,174725.3
985059,67.5392,168.1383,1780.95,270920.7
985515,8.4942,99.7292,1780.03,357987.8
985956,-28.6725,30.7292,1779.73,110517.7
992685,44.3533,146.2533,1772.11,255572.3
996413,-7.9625,157.0617,1768.14,226161.3
998332,39.7,26.865,1766.93,171105.7
999505,45.4725,114.5892,1764.79,286856.6
1002084,-11.7425,-42.4833,1762.96,156952.2
1002143,18.0708,36.8467,1762.96,117782.5
1002820,-14.0267,35.32,1761.74,100680.3
1004474,17.1625,54.8533,1759.92,567189.7
1004761,31.0617,116.1875,1759.92,215455.7
1006836,-33.5708,24.7842,1758.09,125408.5
1006837,-0.4283,111.2967,1758.09,155278.8
1011448,5.8717,-63.76,1753.82,117021.1
1012216,44.9108,4.1908,1752.9,101007.9
1012568,7.6225,-8.4083,1751.99,346521.2
1012654,-13.7458,32.8858,1751.99,149763.2
1012776,9.9342,9.0342,1751.99,374231.0
1013141,-37.9192,178.0608,1751.99,247569.2
1015073,0.6617,127.4033,1749.86,153481.5
1015173,12.1558,103.0433,1749.86,123163.0
1015347,12.7025,-87.0058,1748.94,115334.0
1015743,-17.1942,30.6892,1748.94,174361.7
1019984,80.4325,-19.6858,1744.07,232815.6
1023221,47.0575,120.5217,1740.71,295792.3
1023818,52.0767,-176.1108,1740.41,141107.1
1029324,-11.1133,26.3917,1734.92,179958.9
1030887,42.8875,11.6233,1733.09,113113.7
1034899,35.3708,133.5467,1729.13,164842.0
1038788,-10.1975,26.2592,1725.78,102072.8
1038862,-10.2,26.2592,1725.78,101799.2
1042186,24.6492,72.775,1722.12,615119.7
1044003,45.1783,141.2417,1720.9,207046.9
1052313,79.0108,17.4908,1712.98,743704.3
1057785,38.1192,128.465,1708.1,225478.7
1059628,0.0425,-91.3342,1706.88,1319237.7
1062223,22.2908,111.215,1704.14,212179.6
1064830,53.9133,115.7008,1701.7,119282.7
1064836,53.9125,115.7,1701.7,119323.6
1065489,69.13,94.9375,1701.09,1300561.4
1065493,0.9892,109.9233,1701.09,218418.2
1066326,67.9933,-136.585,1700.78,220188.9
1067779,-62.6742,-60.1925,1699.87,114406.4
1069581,59.3242,114.4233,1697.74,167223.5
1073567,44.1042,128.0425,1693.77,224141.1
1073576,44.1017,128.0375,1693.77,223860.6
1073578,44.1025,128.0392,1693.77,223954.3
1076674,-13.9925,-47.4875,1691.03,520289.6
1079310,-0.9283,-91.4092,1688.9,106822.1
1086792,65.6867,-150.95,1682.19,160025.5
1089274,26.1067,-111.5842,1680.06,119403.7
1089283,18.2275,82.725,1680.06,907300.2
1089284,-3.915,133.0108,1680.06,212009.4
1089286,18.5575,-95.2008,1680.06,151245.5
1089288,18.3458,-94.8575,1680.06,156830.9
1090083,-13.4792,17.9875,1679.75,125465.6
1090159,-13.4792,17.99,1679.75,125712.9
1095918,4.3025,30.9517,1674.88,178562.0
1096572,30.3008,106.8075,1673.96,110513.7
1097329,-30.4367,18.095,1673.96,219586.6
1097353,-30.4358,18.0942,1673.96,219703.9
1099985,-31.4008,19.7175,1670.91,109245.0
1101446,-18.5067,-41.1708,1670.0,210415.5
1113747,8.5308,-8.9075,1658.11,112071.9
1117966,-14.45,29.7642,1654.76,108981.8
1118185,64.4925,163.3267,1653.84,118212.4
1119860,34.9958,4.255,1652.93,103600.5
1120473,58.8875,-63.71,1652.02,791472.2
1120981,63.62,-19.6108,1651.71,125419.4
1123000,-33.7808,-80.815,1649.88,898096.0
1125355,-41.4575,-66.9158,1647.75,118933.2
1126981,68.3433,165.8667,1646.83,123268.7
1127600,19.6,73.7108,1645.92,567282.3
1131381,57.015,-134.9883,1642.87,126591.3
1135094,-68.835,-90.6175,1640.13,747990.2
1135248,52.7825,114.4858,1639.82,147675.8
1135299,52.7792,114.4867,1639.82,147962.0
1138431,54.255,58.105,1638.0,1150764.3
1138994,-12.0267,23.5667,1638.0,283677.4
1141980,11.8308,78.2258,1634.95,107308.9
1146145,-2.8175,32.2708,1630.98,106416.5
1148779,44.1125,-73.9242,1628.85,208683.8
1149916,-20.5883,164.77,1627.94,605940.6
1152986,40.6558,140.3033,1624.89,105813.5
1156355,12.9283,102.2017,1622.76,113123.1
1156452,-17.3992,145.8183,1622.15,882445.5
1161449,57.7483,139.4558,1618.79,117178.9
1162455,-21.8867,166.415,1617.88,223204.3
1163570,-41.8708,146.0333,1616.96,488829.5
1169737,44.8392,147.3442,1611.78,101790.7
1170689,40.4617,25.5875,1610.87,111236.0
1170844,50.6717,138.7442,1610.87,141397.2
1170946,50.3317,139.2358,1610.87,120670.3
1172035,-20.6333,30.315,1609.95,242921.0
1172862,0.7708,31.9075,1609.95,139237.1
1173145,50.8517,143.1417,1609.04,282527.0
1173630,63.4642,155.0783,1608.73,105795.5
1174431,10.1242,118.995,1608.12,110683.1
1175298,38.7425,108.015,1607.82,111851.6
1178327,45.9042,-68.9217,1605.69,254883.1
1182201,50.7358,15.7392,1602.94,290336.1
1182742,-73.575,-94.0592,1601.72,469603.5
1184418,11.9033,18.1908,1600.81,633999.2
1184877,54.4417,125.45,1600.81,147659.6
1185425,60.1158,-159.3242,1600.2,301086.2
1188619,22.0583,-159.4975,1598.07,327435.7
1189573,54.3492,121.67,1597.76,161088.1
1189691,46.9875,111.9125,1597.76,124605.4
1189740,54.3533,121.6658,1597.76,160844.5
1190279,-32.0025,151.4475,1596.85,450481.7
1192530,-12.215,44.425,1595.02,120403.9
1204581,-30.4375,152.24,1585.87,186089.9
1205947,51.9225,111.5742,1584.96,132549.3
1216525,-17.6383,48.6808,1576.73,127646.4
1219370,57.6167,134.0242,1574.9,112252.9
1221109,52.4325,137.6617,1573.07,160848.1
1223231,-41.5333,147.6583,1571.85,140244.3
1224288,-40.7983,175.4575,1570.94,113019.3
1224907,59.6317,59.135,1570.02,477627.1
1224913,-5.3083,121.9558,1570.02,159758.8
1225301,63.4067,-123.2058,1569.72,123719.4
1229374,20.7225,73.9383,1566.98,126357.9
1232354,78.6192,-23.1425,1564.84,141985.0
1233085,53.9625,130.2617,1563.93,119213.2
1236786,-19.6625,29.995,1561.8,106524.9
1239603,-20.4733,28.705,1559.97,126025.2
1240594,-37.7867,-73.0333,1559.97,108230.8
1240797,7.3175,-80.6808,1559.05,134434.1
1243555,38.6283,80.4967,1556.92,162711.9
1244604,38.6492,-0.2658,1556.92,143947.6
1254057,12.4083,41.06,1549.91,108885.9
1255003,48.4242,75.4708,1548.99,429326.2
1255468,75.1667,57.8167,1548.99,1065135.7
1259646,44.6133,34.2433,1545.03,306731.4
1263886,-14.7242,26.85,1541.98,275155.5
1266455,-16.2825,28.1233,1540.76,219938.2
1267352,24.175,116.3508,1539.85,126800.2
1268927,46.8108,151.79,1538.94,339336.5
1276470,2.6,-62.5142,1533.75,122000.4
1276567,36.2575,117.1017,1533.14,299594.8
1276568,52.3817,-174.165,1533.14,136800.7
1279432,-23.4008,132.395,1531.01,1549281.4
1279487,12.1125,-12.2633,1530.71,342452.9
1280499,3.7142,-62.8508,1530.71,128758.0
1280586,27.51,41.5483,1530.71,182458.8
1280922,68.56,-160.3283,1530.1,166601.0
1281413,-8.7558,15.4975,1529.79,137359.5
1290154,-13.0667,26.1758,1524.91,113356.0
1290198,-17.1117,-43.1633,1524.91,106602.5
1290618,-67.4392,164.7683,1524.0,357109.6
1290872,-67.3083,164.6317,1524.0,366401.5
1291335,66.8242,-178.2392,1524.0,133268.1
1292681,23.1517,41.3333,1522.78,129894.6
1298647,-12.2158,27.8108,1519.73,124065.9
1301564,20.9208,95.2542,1517.9,119547.5
1302951,65.3133,-154.0725,1517.29,145766.4
1306269,51.2975,123.1283,1514.86,352870.3
1307110,32.5425,71.9342,1514.86,134473.4
1310323,48.0925,153.1992,1512.11,177752.5
1314955,-30.2733,150.1642,1509.06,149169.4
1316393,-21.4142,165.3717,1508.15,109762.0
1317586,21.8433,106.98,1507.85,132229.7
1321626,-15.1233,31.9492,1504.8,119581.1
1322150,55.4992,106.6983,1504.8,111746.4
1323929,12.575,54.0225,1502.97,469276.8
1324229,22.8025,44.9167,1502.97,327651.1
1324790,-20.2683,-46.4358,1502.97,165200.2
1325252,12.5617,54.0175,1502.97,468167.4
1325860,81.0583,-59.3525,1501.75,102518.0
1326456,81.1208,-59.4675,1501.75,107531.1
1326735,81.0842,-59.8233,1501.75,111119.4
1326973,81.0633,-59.5283,1501.75,105503.6
1327012,81.06,-59.23,1501.75,100703.5
1327094,11.1842,-69.6667,1501.14,122840.5
1327097,18.9667,84.365,1501.14,119938.6
1332305,43.1817,130.6242,1498.09,144736.6
1335691,-1.7708,136.4283,1495.96,151715.8
1335722,50.0825,17.2308,1495.96,128149.6
1337072,-15.4042,167.8392,1495.96,111311.6
1337971,52.375,118.9375,1494.74,129949.1
1346589,-2.9633,132.5517,1489.86,110457.5
1355161,61.8417,161.9392,1483.77,145710.6
1355911,-15.0617,-49.0008,1483.77,173785.1
1360149,38.7,-79.5333,1481.63,282318.4
1361306,-10.345,17.94,1480.72,121806.9
1372828,50.8842,118.1758,1474.93,173717.3
1377005,13.37,77.685,1471.88,136141.2
1379024,66.7208,64.3917,1470.96,213902.5
1380470,63.5567,165.2892,1469.75,122132.3
1382960,62.9142,176.5158,1467.92,247868.0
1383968,53.9442,127.7183,1467.92,149227.9
1384392,16.045,-61.6642,1467.0,672649.8
1384682,2.9683,28.6975,1466.7,144757.2
1391416,64.4158,-124.2233,1463.04,118654.0
1394949,10.8875,13.7808,1461.82,267316.5
1404827,49.1125,13.1358,1456.03,146516.7
1408832,-12.5958,49.1525,1453.9,113295.6
1416834,11.9833,31.0708,1449.93,401865.2
1419444,36.395,41.8567,1447.8,117116.7
1423342,44.4158,112.5058,1445.97,118153.7
1423550,64.8033,-23.7792,1445.97,159039.9
1425114,-26.8442,-50.5008,1444.75,126107.2
1436181,17.9217,73.6717,1439.88,161833.6
1438064,8.805,-78.46,1438.96,120308.5
1439569,-17.5558,28.0742,1437.74,139855.7
1441822,64.9925,-165.3292,1436.83,453479.0
1443338,39.8083,2.7942,1435.91,219258.5
1444291,25.6958,34.1667,1435.0,107181.0
1445335,-26.3192,131.7442,1435.0,329791.5
1455155,-15.7592,-41.7817,1428.9,104669.2
1456557,15.3683,36.6825,1427.99,101682.7
1458500,46.6325,128.465,1426.77,231549.0
1458673,10.6542,-12.2617,1426.77,152017.4
1458677,10.6533,-12.2625,1426.77,152108.4
