latitude,longitude,jut_m,jut_height_m,jut_angle_deg,jut_base_latitude,jut_base_longitude,dominance_m,dominance_base_latitude,dominance_base_longitude,elevation_m,prominence_m,key_col_latitude,key_col_longitude
2.9786,-63.3081,247.1923404,695.31906,20.82465684,2.963873006,-63.31542621,835.1337573,2.837480046,-63.26853415,1118.67,625.99,3.0772,-63.4781
66.21,63.2772,246.8110157,590.5309167,24.70508243,66.20516571,63.25011212,1051.397523,66.07115054,63.6531747,1160.26,808.01,66.3464,63.2833
53.9442,127.7206,246.731962,1052.978486,13.55143298,53.95009258,127.6546353,1161.752385,53.76872272,127.3072567,1471.58,1076.49,54.0075,129.0603
23.3422,102.0275,246.7196062,754.2959611,19.09199924,23.35949271,102.0173459,2190.9601,23.46702105,102.1768867,2570.85,846.58,23.1633,102.5133
3.1269,-58.5253,246.7029368,567.9747237,25.7442895,3.132037627,-58.51572765,614.4045921,3.235523548,-58.58175382,732.71,558.61,3.1178,-58.5067
51.1381,102.925,246.662031,826.8141203,17.35722314,51.1616321,102.931202,1667.2404,51.66458536,103.6920866,2624.1,720.6,51.1381,102.2897
32.2317,-1.64,246.6269607,610.2062671,23.83911462,32.2441902,-1.63862594,1048.603325,31.86420283,-1.735913485,1965.11,776.3,32.4836,-1.5567
22.86,110.2031,246.5103861,841.4737867,17.03469662,22.88491275,110.2032439,1169.077433,22.74342809,110.2078253,1274.46,1170.86,22.7186,110.3308
-16.3083,-42.8675,246.3775011,503.5308461,29.29456447,-16.30741529,-42.85917022,834.0648428,-16.4812393,-42.7855982,1372.31,487.17,-16.3339,-43.0431
35.52,58.8347,246.3044288,260.509104,70.99205164,35.52159021,58.83417385,1843.168302,35.05024418,58.52937547,2955.1,1557.84,35.9428,59.4275
-20.1739,14.1558,246.2942453,615.0333918,23.60673239,-20.18625085,14.15294827,1140.714433,-20.49482215,14.08557463,1579.11,321.19,-20.0922,14.08
81.0669,-24.4833,246.2859897,809.8253983,17.70536918,81.06016987,-24.34354475,1075.91245,81.0585529,-23.19927074,1126.85,793.86,80.9039,-26.0481
2.1883,112.632,246.2855977,578.5903586,25.19275565,2.17829629,112.636241,999.3256396,2.01255712,112.635163,1037.06,930.39,2.5458,113.4414
57.9636,-6.8125,246.1475345,665.7919615,21.69750999,57.97688067,-6.798908258,791.699105,57.93430052,-6.849842734,792.93,792.93,58.1744,-7.3222
36.4601,-109.093,246.0748079,479.411046,30.8829338,36.46743984,-109.090968,1358.761701,36.82910158,-108.9362781,2994.05,965.91,35.6469,-108.7736
-8.92,36.6572,246.0194511,759.182169,18.90854555,-8.914370333,36.67676672,1121.349169,-8.868825748,36.84034993,1500.05,403.18,-8.7753,36.6783
-31.3292,148.9775,245.8985214,438.1614046,34.1391963,-31.32338408,148.9759689,882.7821835,-31.16060935,148.7339627,1200.86,668.25,-31.3433,149.5692
64.4389,173.0878,245.812976,407.1094318,37.1425933,64.43620325,173.0988,975.9433855,64.3836518,173.5580188,1038.6,692.07,64.2083,172.8339
9.6019,9.3697,245.7898376,527.1893988,27.78964875,9.594248287,9.374270286,1199.210403,9.451955146,9.724613247,1715.42,600.41,9.5764,9.3597
-18.9483,-66.6972,245.7840405,1253.427215,11.30838198,-18.90210916,-66.73180907,2020.361537,-18.3674319,-65.69775834,5119.23,956.9,-19.1106,-66.6231
61.9536,-161.2,245.7785512,606.8138227,23.89308442,61.95173267,-161.1736597,764.0920106,61.88786245,-161.2496572,791.32,668.11,62.6361,-161.3536
35.9625,-105.6451,245.695265,1084.136673,13.0986039,35.93896096,-105.6875209,2167.621615,35.95540013,-106.0761321,3993.49,1218.29,36.4148,-105.3374
63.2278,-137.3922,245.6068322,691.7055603,20.79799499,63.24415234,-137.3868214,1143.360141,63.50644693,-137.3338992,1636.87,939.91,63.1539,-136.5572
47.0203,-115.8081,245.5391691,842.6909572,16.94029971,47.00467813,-115.7798236,1644.285162,46.88502253,-115.8811535,2131.77,723.29,47.1234,-115.7457
52.3661,-8.1792,245.4702011,545.7782772,26.72840005,52.37543571,-8.184379921,853.9610407,52.14482471,-8.115557478,914.18,818.82,51.9306,-9.3828
57.8508,-63.6092,245.1625724,949.2082053,14.96809518,57.84213338,-63.55177296,1011.422704,57.97095179,-63.36663018,1041.48,525.22,58.1042,-64.4303
18.5581,-95.2022,245.0560608,1096.020152,12.91981348,18.52853278,-95.23517337,1663.206501,18.65357826,-95.12360261,1677.97,1286.88,18.4433,-95.02
47.125,25.1856,244.9759623,624.2100596,23.10750317,47.11651838,25.17096489,1912.392267,47.21954167,25.75101857,2092.67,1187.07,47.3372,25.0636
-31.4006,19.7175,244.7793665,582.0910601,24.86725171,-31.38967975,19.71343005,1113.243016,-31.26193932,19.33613763,1671.32,588.56,-31.5469,19.9947
33.2569,98.7417,244.740712,475.5455447,30.97423163,33.24994399,98.74325616,1273.799277,32.86968713,98.67103161,5311.44,777.76,33.8878,98.2647
65.9567,128.4745,244.7347762,691.0677518,20.74074995,65.94233212,128.4563817,1514.073015,65.74101967,128.0451329,1943.74,683.48,66.005,128.6475
31.3372,87.3745,244.6697522,892.6411749,15.90817406,31.30958298,87.3684287,1475.94365,31.4976902,87.40696643,6109.83,1252.48,31.2367,87.1906
3.1653,106.2189,244.6583218,517.9919376,28.18504486,3.167880407,106.2106816,559.4878938,3.165993945,106.2082562,560.61,560.61,3.3558,106.2486
49.5164,99.4589,244.6545699,977.1136614,14.50029359,49.54959185,99.44673835,1174.607553,49.62335701,99.62288648,2526.09,613.83,49.4311,99.3433
32.6375,-2.2606,244.6512379,577.2816515,25.07465138,32.62687251,-2.257385507,889.0566354,32.51530175,-2.32098623,1948.15,640.54,32.9442,-1.4803
-7.9517,-14.3431,244.6487222,826.6713325,17.21417424,-7.973564736,-14.33343787,826.7545367,-7.980032606,-14.34017524,848.48,848.48,0,0
56.025,127.0842,244.5706073,535.8404425,27.15661472,56.01827038,127.0718198,999.3001009,55.9597137,127.1964945,1724.93,820.83,55.8003,125.713
22.5094,39.8481,244.4806785,929.3864564,15.25147161,22.49684054,39.87836239,1339.595282,22.35939831,39.44393712,1611.65,430.64,22.6906,39.9386
20.9692,99.6331,244.4755865,880.8894706,16.11300042,20.94374325,99.6223475,1796.52368,20.77261419,99.81422764,2337.85,978.15,21.8172,99.2411
34.4131,83.0061,244.3827842,540.3450128,26.88953071,34.40957919,83.01689964,1081.886517,34.18455121,82.80372942,6138.57,870.39,34.5167,82.6314
-68.26,-66.1617,244.107194,1486.592095,9.451106744,-68.26408486,-66.37715419,2003.847989,-68.24306428,-66.61700438,2046.18,720.22,-67.2983,-65.9506
42.2425,-6.7961,244.0607017,1098.557942,12.8362031,42.28609743,-6.795943817,1748.194795,42.38769689,-7.092657356,2118.33,878.47,42.305,-6.4678
34.1411,86.6158,244.0488989,864.5131193,16.39730603,34.12256746,86.59336228,1226.964539,33.94524002,86.68768538,6092.38,808.19,34.2789,86.2475
49.2108,133.0578,244.0277922,533.9543426,27.1949775,49.21803715,133.0671645,1070.482917,49.06119131,133.1307652,1203.98,598.82,49.3322,132.7789
76.4514,24.9133,243.9820858,368.9253979,41.40152029,76.44865489,24.90453607,368.9334323,76.45431428,24.89725972,365.04,365.04,77,25
31.3308,86.0828,243.9733778,577.5705765,24.9870306,31.34192233,86.08105307,1310.746582,31.25191113,86.02607618,6034.14,786.61,31.4242,86.1539
65.6978,160.8183,243.9364014,910.5277698,15.5397354,65.69662942,160.8931208,1364.020407,65.92265902,160.987073,1676.57,792.02,65.6833,160.89
57.3606,109.5981,243.9030144,707.0415998,20.17952189,57.37725522,109.6060439,1151.341079,57.43923897,109.1883273,1603.15,709.22,57.16,109.8697
45.0317,-70.3134,243.8952874,540.8221619,26.8060203,45.0249709,-70.30342081,1143.608762,44.96837704,-70.06114517,1292.35,964.39,44.5296,-71.2336
36.3669,7.3914,243.8847182,1033.986672,13.64281387,36.35802504,7.345245554,1249.741162,36.71618334,7.525806926,1404.87,492.8,36.2931,7.3908
28.99,-107.2431,243.779362,745.2942339,19.09233232,28.97791582,-107.2602913,1092.895006,29.10996817,-107.3998895,2977.86,929.06,28.8031,-107.1906
35.8339,92.9911,243.6995667,750.458986,18.94946173,35.81930537,92.97526355,2039.362516,36.5391254,93.47436752,5767.3,866.61,35.7961,93.1478
64.6028,12.7267,243.4750139,852.7842102,16.58909737,64.57768791,12.71583497,1111.997198,64.54230775,12.45836632,1156.06,725.98,64.46,13.8647
-14.6919,-39.6011,243.469343,684.4583493,20.83702434,-14.68848495,-39.61812702,920.5681865,-14.70661745,-39.34496083,1051.36,739.84,-14.745,-39.7844
-2.9756,132.5714,243.4109898,1123.371961,12.51404277,-2.939675378,132.5995914,1442.993972,-3.049629169,132.4961055,1454.4,1403.2,-3.5861,132.998
13.2489,-85.6764,243.3621346,854.8496728,16.53996839,13.24643891,-85.65005946,1508.877327,13.13325118,-85.38083437,1746.67,860.88,13.2308,-85.75
61.0539,154.4489,243.3331808,530.0770318,27.32598323,61.06070721,154.4620701,1516.365717,60.65735017,154.9119579,1887.73,1074.25,61.065,154.9133
33.4767,87.6467,243.2151452,872.1167092,16.19331881,33.49545356,87.62337058,1218.701755,33.53911168,87.53389838,6101.35,997.95,33.6342,88.6383
37.8447,99.6333,243.1395837,537.5065367,26.8943787,37.84159273,99.622078,2035.858646,38.49053569,99.96999551,4733.18,529.05,37.865,99.4739
11.6067,98.2383,243.1270996,421.7161119,35.20603642,11.60386941,98.24307421,681.9367012,11.52652446,98.3080224,673.92,673.92,12,98
35.5628,-83.4987,243.075995,940.881039,14.97214031,35.59266042,-83.51215891,1743.76719,35.84113443,-83.557434,2025.7,1376.78,35.2901,-82.4019
40.8717,123.5433,243.0395496,634.3164216,22.52905651,40.8744848,123.561282,1309.562236,41.05235122,123.0589441,1174.32,811.49,40.9228,123.8308
48.7989,109.1719,242.7869453,576.6315294,24.90048423,48.80921387,109.1651508,1167.072338,49.16413824,108.6741316,2453.59,677.2,48.7897,108.8797
44.1598,-72.9288,242.7471887,652.9807169,21.82373678,44.15854581,-72.90862496,1158.487398,44.16743913,-73.25600348,1244.8,572.41,44.2417,-72.9081
53.8131,131.1358,242.6507262,497.9483949,29.16333474,53.81399781,131.149441,1172.460905,54.0535785,131.3100598,1558.62,684.51,53.8006,130.9497
66.1089,165.685,242.6296541,581.3062216,24.66972682,66.10429837,165.6595702,1108.035081,66.34792148,165.7466169,1513.29,704.78,65.9906,165.7872
60.3369,152.5022,242.6079721,811.4369615,17.3966865,60.35193645,152.4661932,1354.739461,60.06815865,152.9636802,1664.53,701.77,60.4747,152.2033
22.8903,86.2192,242.3752997,714.6737487,19.82455887,22.872516,86.21714784,803.9123341,22.82562394,86.23601246,923.25,660.9,23.0336,86.1964
25.1989,39.2514,242.3594406,589.840472,24.26074366,25.18882196,39.24505011,1101.468031,25.12656871,38.99037773,1596.12,726.79,25.1794,39.3139
29.5033,-106.7294,242.3357235,695.3971535,20.39470058,29.51986944,-106.725075,1392.376444,29.76618749,-106.7328904,2906.66,709.25,28.9192,-106.7042
57.7003,-5.0169,242.2297883,544.0517673,26.43824556,57.70981153,-5.022130457,1087.597485,57.81383644,-5.069022515,1101.64,906.66,57.5375,-5.1325
62.3969,141.3267,242.1978267,762.6529417,18.51620118,62.38823753,141.3665198,1751.309385,62.0544101,140.6389857,2922.65,1230.12,62.4092,141.1156
6.5283,99.3061,242.188673,688.8061977,20.58560172,6.530633842,99.32266952,689.5056638,6.516350629,99.32024407,691.8,691.8,6.4103,99.5564
82.4078,-66.6694,242.1163857,525.1704224,27.45323077,82.41680561,-66.65608109,1843.018644,82.64803197,-67.43842387,1909.63,1484.07,82.1342,-68.4883
29.7078,-106.9669,242.0877594,788.0438617,17.89062259,29.70285626,-106.9913357,1389.3641,29.92869272,-106.8401492,2826.63,552.27,29.6419,-106.8822
42.6373,-73.1661,242.0095889,653.8892396,21.72227338,42.62970303,-73.14901413,912.6871209,42.73803985,-73.68746431,1064.36,758.95,42.4874,-73.2031
24.7528,102.2997,242.005978,782.5132637,18.0150966,24.74792881,102.2765997,1516.528309,24.37467881,101.6742793,2615.22,640.5,24.5406,102.55
-22.855,148.22,241.9663394,394.5492404,37.82652983,-22.85020483,148.2203061,613.5232263,-22.61197162,148.4259304,820.63,485.61,-22.6275,147.5945
68.3492,165.9344,241.9503025,719.457422,19.65133666,68.33113213,165.9355326,1305.74843,68.34926463,165.2290191,1608.53,986.78,68.0917,167.4344
36.3956,41.8567,241.9119627,758.7907869,18.59112313,36.41569688,41.86157304,1057.755561,36.1658754,42.01868838,1455.03,1069.88,36.7139,42.0711
32.2831,91.5258,241.8792251,478.1018094,30.39215933,32.28838731,91.5197233,1053.581378,32.15202305,91.45450561,5669.91,721.12,32.4611,91.5819
52.6775,133.2572,241.8623728,603.7887006,23.61409981,52.66541189,133.2614701,1299.240628,52.88451099,132.7728764,1902.23,611.2,52.6425,133.4695
62.7439,157.485,241.6960478,679.0827058,20.84956252,62.72787707,157.4756599,1437.105419,62.57992455,158.2097632,1876.58,1258.81,62.1889,156.3189
65.9314,171.4561,241.5407557,514.0278179,28.02768985,65.94017617,171.4582851,1067.277946,65.80300342,171.5976138,1171.85,766.63,66.1722,171.8083
14.9653,-87.0636,241.4898367,801.5695453,17.53397169,14.9491057,-87.04684989,1928.729018,15.38326147,-86.89674141,2325.95,1414.4,14.9947,-86.5239
20.3258,18.3878,241.4734654,1810.932044,7.662761958,20.24359632,18.29319358,2245.934737,20.17737701,18.07203985,3173.8,589.21,20.075,18.5069
63.1089,158.3072,241.4661828,548.5237731,26.1173427,63.09916425,158.3131478,1230.319129,62.6089536,158.2344553,1811.58,1000.04,62.9108,158.3672
66.3294,-157.64,241.3702593,498.8911427,28.93476398,66.32077888,-157.6397772,1069.442812,66.44197509,-158.0241778,1158.1,948.7,66.3725,-156.6464
62.9672,174.1939,241.3602296,520.6015527,27.62081538,62.97277129,174.2098249,960.1028939,62.80953393,174.4699885,1141.47,810.61,62.9075,173.1742
71.0975,-179.3542,241.3549538,511.0945835,28.17924478,71.10503989,-179.3662625,1062.805897,70.93094639,-179.4956199,1090.63,1090.63,70,179
-11.3428,-40.5147,241.2433424,636.8763477,22.25884501,-11.34736745,-40.5010926,834.834033,-11.22825084,-40.39976264,1279.81,678.3,-11.4611,-40.6358
0.4767,-73.2353,241.0875505,421.5494834,34.88338858,0.4812888869,-73.23821684,478.1485975,0.424695024,-73.24711016,686.3,438.01,0.9589,-73.3344
1.3189,-59.0939,240.8019041,650.0009654,21.74423112,1.31726109,-59.07924083,951.2272987,1.273333473,-59.15820274,1150.56,679.32,1.4825,-59.32
8.6669,106.5794,240.7442696,493.5068444,29.19763112,8.661527527,106.5736908,572.5732698,8.658563087,106.5707264,574.15,574.15,8.7606,106.6903
31.7617,59.9089,240.4217843,636.9773499,22.17530256,31.75667449,59.89345574,1589.335775,31.50388857,59.77892054,2730.87,998.39,32.28,59.6822
-4.8392,-38.755,240.4026854,541.9829486,26.33133069,-4.847697042,-38.75988809,681.7725104,-4.723729532,-38.73132166,786.31,596.8,-4.8306,-38.9272
69.39,-69.3961,240.3943677,1662.00489,8.316501945,69.32429604,-69.17467616,1672.746868,69.31909928,-69.17289102,1683.78,1339.06,68.4047,-69.6222
-20.2481,148.5569,240.3621327,633.3920453,22.30172271,-20.25039057,148.5423521,808.9085671,-20.19783912,148.5825068,811.93,786.14,-20.3214,148.5328
41.6574,-118.7322,240.3167523,973.0796836,14.2979967,41.64335285,-118.6903651,1587.393706,41.46494743,-118.7054568,2873.65,1259.43,41.5437,-118.8334
42.1164,118.2886,240.2451217,637.1589925,22.15149192,42.12008877,118.2702948,1011.539726,42.23677992,118.5559591,1755.53,655.91,42.0439,118.3108
35.5422,101.5033,240.2079726,1282.355079,10.79629712,35.55843461,101.4320036,2720.887002,35.7977458,102.0696278,5007.32,1484.87,34.0058,102.7117
30.7956,-105.5964,240.1490148,550.1292096,25.88281878,30.80266366,-105.5878079,1219.446159,30.76123786,-105.3341121,2194.58,671.78,30.6614,-105.5078
64.9839,162.5767,240.1383563,533.3808008,26.75775795,64.98347039,162.5544535,1108.45425,65.00537581,161.7185827,1637.97,748.78,64.9256,162.9028
67.6153,-140.1344,240.1200673,603.391388,23.45013355,67.60457473,-140.1178796,1023.564055,67.52722978,-140.0661366,1263.6,824.2,67.69,-140.3206
46.9786,100.7536,240.0153094,916.2522591,15.1859961,46.98662199,100.7108361,1497.538428,47.48518697,101.1096881,3484.04,728.48,47.0958,100.3889
22.7017,35.2056,239.8913553,578.3281988,24.50681128,22.7129752,35.20370931,1215.091867,22.90431636,35.5677965,1412.78,723.59,22.5542,35.1708
36.165,128.9772,239.82707,806.3262055,17.30341733,36.14674129,128.959528,1049.272372,36.00741259,129.235221,1123.12,783.24,36.4897,129.1528
8.1775,-9.415,239.8173492,468.3004112,30.80391214,8.174011822,-9.408693821,1007.794116,8.233570126,-9.528079923,1399.72,747.55,8.81,-9.0497
22.09,-103.8714,239.7134965,1796.166977,7.66948368,22.04543711,-103.7514718,2349.207805,22.00016202,-104.2583911,2874.09,863.77,22.5556,-103.7725
81.915,-75.0097,239.6582077,541.5547151,26.26588873,81.90638287,-74.97564843,2351.712028,81.62664749,-76.65783363,2584.03,2584.03,69,-81
58.4917,125.9531,239.6251602,554.3570033,25.61093383,58.50212562,125.9562804,1069.327288,58.80907995,126.2432921,1540.54,591.46,58.4936,125.8458
-70.4731,64.8925,239.5177059,635.0241492,22.15904593,-70.47825237,64.93138752,1293.312087,-70.25915328,67.25065792,2160.12,418.56,-70.5006,64.7189
39.9222,38.355,239.4472453,814.5756755,17.09478603,39.90807721,38.330116,2162.696733,40.22688931,38.07409614,3019.41,1125.58,39.8397,38.827
54.0131,-9.3683,239.3097817,625.0327444,22.51191754,54.02043066,-9.348866023,793.6969973,54.03875629,-9.29927902,801.94,764.76,53.82,-9.4425
44.5506,9.4897,239.2059588,991.4766843,13.96105511,44.52424996,9.455927145,1739.738894,44.35177343,9.36160404,1798.02,944.86,44.4167,9.5122
-0.5264,10.8756,239.1236909,638.0251081,22.01116567,-0.5285073239,10.8616109,770.9971627,-0.7990798875,10.71770079,893.99,439.03,-0.5889,10.8825
61.515,146.6411,239.0914209,537.6492219,26.4040051,61.5139971,146.6615494,1159.066416,61.48489168,146.9248456,1920.79,863.1,61.7661,146.3844
-31.5633,159.0892,238.7578558,460.1899719,31.25343771,-31.56781567,159.095221,466.4910772,-31.58236838,159.0860582,461.87,461.87,0,0
62.7725,157.7522,238.7225318,639.0842681,21.93400743,62.75859946,157.7440765,1495.136824,62.56941426,158.2275498,1872.03,535.32,62.7597,157.5806
27.2008,-104.7081,238.6790324,498.3063129,28.61884135,27.19871257,-104.6990147,793.657862,27.3116308,-104.8550521,2145.98,637.8,27.7042,-104.4086
18.7906,-110.9758,238.6000641,1038.621209,13.28104099,18.75787267,-110.9992591,1038.621209,18.75787267,-110.9992591,1042.01,1042.01,0,0
41.5218,-115.9733,238.5930398,1016.773233,13.5714098,41.54148389,-116.0164398,1573.416855,40.98282162,-116.3894203,3186.38,1271.93,41.4824,-115.5146
15.5108,79.5822,238.2372551,494.7434204,28.78583313,15.506151,79.57545378,581.6365171,15.49779667,79.7387675,652.36,523.66,15.5289,79.5364
-3.4772,143.2336,238.2179827,831.0773016,16.65675923,-3.452523574,143.2281884,1190.230659,-3.394582238,143.2494784,1203.18,747.01,-3.5803,143.1544
-20.4917,16.3111,238.0535839,434.0245498,33.26276523,-20.49428317,16.3167203,661.316087,-20.28084345,15.99602174,1876.24,535.21,-20.5219,16.31
-28.2183,152.4606,238.0177542,880.0548893,15.69151347,-28.22743029,152.4907172,1231.930083,-28.06762,152.5993236,1379.74,820.78,-28.4344,152.1739
63.1897,-156.0789,238.0009629,739.8258829,18.76568115,63.19375685,-156.121007,1129.398578,63.04884512,-155.7430743,1264.13,904.1,63.0586,-156.1042
56.2836,126.49,237.8224768,457.3934196,31.32901033,56.28607164,126.5014679,999.594813,56.34024005,126.8095002,1775.36,810.56,56.3994,126.25
57.3047,114.7047,237.8137631,540.8539387,26.08477529,57.31419348,114.6989526,1535.568401,57.49294475,115.2808927,1931.88,776.91,57.125,115.0114
28.4814,106.3283,237.791742,515.6093631,27.4636547,28.47611691,106.3365356,1453.776831,28.55076691,106.093182,1770.32,730.59,28.4511,106.5292
10.6508,98.8989,237.7413672,509.3144712,27.82593419,10.65686544,98.89255616,719.8200012,10.59245623,98.8108993,733.42,478.45,10.8456,98.9961
10.0731,-12.8986,237.6122937,649.9417496,21.44390529,10.0664028,-12.88517397,1019.319255,9.960491428,-12.81780032,1121.6,727.51,9.9894,-12.8736
47.0858,100.0061,237.5496088,599.2806715,23.35277046,47.09468932,100.019313,1467.393128,46.80767758,99.92795435,3524.42,372.46,47.1692,100.2658
38.5555,-78.3953,237.1485587,572.4324865,24.4741179,38.56653317,-78.39580421,1078.090134,38.41723317,-78.24488724,1235.35,661.11,38.0314,-78.8584
41.1831,-3.4661,237.0970819,876.7560974,15.68957972,41.20677162,-3.486011322,1478.814395,40.87178985,-3.458792368,2264.9,821.9,41.1347,-3.5811
68.9356,164.9078,237.0033593,733.1563612,18.86045797,68.92652203,164.8603505,1259.691893,68.70742293,164.6792502,1488.77,967.49,68.8458,166.4267
76.5114,-82.5833,236.9441951,763.8026078,18.07228011,76.49385362,-82.63225909,1317.102655,76.5230354,-82.24139062,1322.2,953.17,76.6619,-82.7839
6.8731,0.7497,236.8992113,695.5016418,19.91442819,6.856798651,0.7405735824,871.6734079,6.730329329,0.7849388653,993.77,761.3,6.9167,0.7294
64.0622,174.8128,236.8917684,511.8469279,27.56907227,64.05533104,174.8008265,991.6952042,63.89093934,175.1816223,1080.1,879.47,63.5753,173.9294
69.2856,162.285,236.8387138,563.3068843,24.86259019,69.29592274,162.2747182,949.0190554,69.24102221,161.7533475,990.31,565.14,69.2386,162.6969
9.1203,-8.9431,236.8356088,593.9325742,23.50058359,9.119668322,-8.930610427,955.5862987,9.199708214,-9.007685878,1462.34,685.11,8.9817,-8.9147
21.3908,102.1906,236.8166541,557.9286203,25.11629197,21.3843669,102.1814681,1441.029556,21.36280733,102.334541,1840.46,840.65,21.3408,102.085
-12.3897,35.335,236.8146913,699.3048168,19.79422074,-12.38834867,35.31699836,1117.820011,-12.52094001,35.03887995,1790.99,601.76,-12.4447,35.3236
28.2717,-104.8022,236.7591988,543.4522981,25.82715414,28.26402467,-104.8095075,829.177,28.26025174,-104.985757,2098.75,386.02,28.2842,-104.7922
-22.5433,150.2925,236.6141281,515.6706478,27.31275632,-22.54351999,150.3021517,776.732392,-22.46536656,150.3684474,787.19,762.32,-22.9019,150.2875
65.5856,128.8389,236.608559,632.4127812,21.9709391,65.58552129,128.8051076,1619.743668,65.7378621,128.0945517,2072.12,1177.3,64.8925,130.5411
-36.1969,175.0786,236.5538738,709.4764972,19.47650642,-36.17886803,175.0775974,711.6435779,-36.17240016,175.0827178,709.79,709.79,-36.5567,175.1078
25.2033,-105.1328,236.4551715,1009.314884,13.54876933,25.20795607,-105.0913988,1594.753868,25.385553,-104.7946853,3108.58,1058.65,25.17,-105.2222
51.2792,84.2967,236.406843,1456.720837,9.339666422,51.33472399,84.38630295,1898.524805,51.61931027,84.33051757,2423.69,1119.13,51.1283,84.7578
20.5261,31.5283,236.1351362,669.1928548,20.66268833,20.53869289,31.53912194,866.0686695,20.43790191,31.47848566,1217.32,863.7,20.1689,33.35
40.5689,42.5317,236.0264761,1195.363635,11.38797563,40.61792595,42.50404813,2373.113785,41.14532685,41.89552936,3119.22,800.9,40.1483,41.8831
63.2844,157.2133,235.7022122,634.0312674,21.82369083,63.27972562,157.2432543,1201.703359,63.31314295,156.5568516,1750.04,782.83,63.2861,157.4908
24.4983,86.8378,235.7019015,460.159526,30.81166972,24.50241925,86.83159549,588.7621685,24.69160445,86.91163538,741.46,489.42,24.4889,86.795
31.2478,-108.8103,235.5284494,593.5261053,23.38010129,31.24948568,-108.8244378,1420.220703,30.81371294,-109.1305837,2522.51,846.94,31.3861,-108.7483
35.9897,99.4581,235.5168856,561.5933451,24.79498618,35.98208009,99.44879298,2158.729743,35.74061295,100.2780278,5252.36,692.04,36.1167,99.3597
7.9942,14.8872,235.5009229,601.5069881,23.0489982,7.985904602,14.87761921,926.0291855,8.310376083,14.87896668,1365.84,691.01,7.9669,14.6831
18.2722,-65.8292,235.4625995,862.9656847,15.83409558,18.24933639,-65.84490239,1045.62813,18.18654415,-65.76620997,1065.93,964.72,18.2142,-65.8203
16.1714,99.0367,235.4106414,1535.426738,8.81933751,16.17503656,99.1291724,1911.886426,16.33026544,99.27981988,2117.6,1323.48,17.0575,98.6897
-0.3231,-69.5589,235.3642172,452.2203373,31.36335288,-0.3249625509,-69.5659823,579.9746801,-0.37839884,-69.60327387,687.89,524.25,0.0394,-69.9886
26.1892,110.0855,235.3610823,799.1450808,17.12852212,26.18756889,110.0596033,1619.809628,25.9431373,109.9062609,1937.06,1149.64,26.1058,110.2769
1.2606,-58.5889,235.2597747,613.0460837,22.56649868,1.247731487,-58.59199462,749.0411973,1.156103328,-58.58444877,993.26,460.65,1.2744,-58.6058
-22.8967,-46.0511,235.2381863,1168.400289,11.61495267,-22.9264718,-46.0060585,1435.156423,-23.07119039,-45.92089821,2040.13,508.7,-22.8378,-45.9297
42.3001,-120.1238,235.2340675,779.1931277,17.57142275,42.29445176,-120.0947014,1208.063837,42.5167848,-120.2496608,2562.45,780.29,42.2339,-120.2923
72.33,-111.3125,235.1621987,586.3740247,23.64350439,72.33878611,-111.3396308,589.2664157,72.3390556,-111.3396308,590.89,311.22,72.2189,-111.1597
10.2833,9.6039,235.1042653,740.1324837,18.52096271,10.2704102,9.619240864,876.7209078,10.45582248,9.642686893,1450.17,769.95,10.2208,9.5758
17.8342,82.2119,235.0670891,626.9450417,22.02063559,17.84455552,82.20194801,1328.818183,17.60820877,82.43398285,1521.75,674.9,17.7942,82.2767
63.4861,162.9672,235.0278759,616.7687799,22.39955436,63.49586028,162.9880703,1003.249961,63.2260962,163.4160277,1355.46,680.81,63.3025,162.0847
4.3442,-58.7775,234.9907505,794.8853496,17.19522782,4.324281672,-58.76554913,950.1541011,4.383570481,-58.83777368,1012.46,917.14,4.0053,-59.1278
18.9642,36.6589,234.985488,480.0911454,29.30510551,18.96861743,36.65224271,1173.986781,19.16373151,37.21225246,1548.5,602.29,19.03,36.8
65.3131,-154.0728,234.9125593,657.3503539,20.93832425,65.31548772,-154.0361969,1406.895592,65.06674422,-153.9036056,1519.98,1249.68,65.6914,-152.7783
55.8306,127.5272,234.864804,549.595196,25.29895935,55.83978861,127.5360576,961.0341816,55.91336063,127.719853,1654.12,782.79,55.7083,127.1981
53.2478,136.9697,234.84888,558.3392379,24.87376285,53.25479655,136.9559714,1195.400067,53.43670539,137.1448871,1251.31,995.1,53.0856,137.5889
64.5653,133.7117,234.7252497,483.8432771,29.020768,64.56036389,133.6980513,1284.636555,64.04651408,133.2397424,2059.22,844.29,64.4903,133.525
18.6753,82.9819,234.5184779,544.1907945,25.52780106,18.68564812,82.98078736,1484.514298,18.65330877,83.18587274,1667.23,667.19,18.55,82.9858
65.4286,-140.0272,234.3104927,453.6462597,31.09809431,65.43514332,-140.0316413,1208.971203,65.05003555,-140.6576772,1809.79,800.21,65.5292,-140.2456
2.2289,128.433,234.3074575,917.4520301,14.79665589,2.259683655,128.4267372,1166.786762,2.060796651,128.4431764,1198.58,1198.58,2,128
3.0697,105.9775,234.2601141,501.8005629,27.82930935,3.073826797,105.970023,509.1588033,3.07813871,105.9719094,509.19,509.19,3.2089,105.8422
9.0825,7.5364,234.235829,397.9228493,36.06100715,9.078166156,7.533891763,621.7980377,8.877662185,7.664327143,931.9,307.96,9.4544,7.75
